muQ deltax deltay muu mud mus mue nu nd ns ne epsilon P epsilonorg Porg
314.54822605015926 288.29414535516975 0.0 308.82924937810765 320.26720272221087 0.0 11.437953344103198 0.01783245355090902 0.035645311052387545 0.0 6.5320164768510855e-06 2.155762102963173e-12 3.7820270972856323e-14 2.155762102963173e-12 3.7820270972856323e-14 
314.62775930161735 288.1440703185455 0.0 308.8608572004209 320.39466140281377 0.0 11.533804202392853 0.018064256100115018 0.03610841840687915 0.0 6.697931116941413e-06 2.1842706341771754e-12 3.8486605205827253e-14 2.1842706341771754e-12 3.8486605205827253e-14 
314.70645228594265 287.9939952819213 0.0 308.8918358551768 320.5210687167085 0.0 11.629232861531705 0.018296104524656975 0.036571611409686434 0.0 6.8658798758190365e-06 2.212793124393177e-12 3.915510784645903e-14 2.212793124393177e-12 3.915510784645903e-14 
314.7843201350382 287.843920245297 0.0 308.92219692670005 320.6464433433763 0.0 11.724246416676264 0.018527998101292322 0.037034888617759686 0.0 7.035861608309167e-06 2.2413294066108547e-12 3.982573317312439e-14 2.2413294066108547e-12 3.982573317312439e-14 
314.8613775413595 287.69384520867277 0.0 308.9519516623582 320.7708034203608 0.0 11.818851758002529 0.01875993611824279 0.03749824861093455 0.0 7.207875183705492e-06 2.2698793165644424e-12 4.049843637058461e-14 2.2698793165644424e-12 4.049843637058461e-14 
314.9376387758166 287.54377017204854 0.0 308.9811109863072 320.894166565326 0.0 11.91305557901877 0.018991917874862433 0.03796168999126879 0.0 7.381919485369169e-06 2.2984426926442633e-12 4.1173173503752216e-14 2.2984426926442633e-12 4.1173173503752216e-14 
315.0131177047396 287.3936951354243 0.0 309.00968551251725 321.0165498969619 0.0 12.006864384444691 0.019223942681316195 0.038425211382401375 0.0 7.557993410339066e-06 2.3270193758211116e-12 4.1849901492523083e-14 2.3270193758211116e-12 4.1849901492523083e-14 
315.0878278059695 287.2436200988 0.0 309.0376855571267 321.13797005481223 0.0 12.100284497685552 0.01945600985827322 0.0388888114289395 0.0 7.736095868954373e-06 2.3556092095738153e-12 4.2528578087614067e-14 2.3556092095738153e-12 4.2528578087614067e-14 
315.1617821841284 287.0935450621758 0.0 309.0651211501652 321.2584432180916 0.0 12.193322067926363 0.01968811873661117 0.0393524887958689 0.0 7.916225784488968e-06 2.3842120398195687e-12 4.3209161847377994e-14 2.3842120398195687e-12 4.3209161847377994e-14 
315.2349935851205 286.94347002555156 0.0 309.09200204668576 321.3779851235553 0.0 12.285983076869485 0.01992026865713355 0.03981624216798881 0.0 8.098382092796596e-06 2.4128277148471393e-12 4.3891612115473853e-14 2.4128277148471393e-12 4.3891612115473853e-14 
315.3074744099094 286.79339498892733 0.0 309.1183377373406 321.4966110824782 0.0 12.378273345137591 0.020152458970296695 0.040280070249367445 0.0 8.282563741966724e-06 2.4414560852524793e-12 4.4575888999474353e-14 2.4414560852524793e-12 4.4575888999474353e-14 
315.3792367276181 286.6433199523031 0.0 309.14413745843683 321.6143359967994 0.0 12.47019853836257 0.02038468903594799 0.04074397176282006 0.0 8.468769691991397e-06 2.470097003876977e-12 4.5261953350210453e-14 2.470097003876977e-12 4.5261953350210453e-14 
315.45029228798984 286.4932449156788 0.0 309.16941020150085 321.7311743744788 0.0 12.56176417297798 0.02061695822307408 0.04120794544940484 0.0 8.656998914440266e-06 2.498750325747855e-12 4.594976674198931e-14 2.498750325747855e-12 4.594976674198931e-14 
315.5206525332498 286.3431698790546 0.0 309.1941647223827 321.8471403441169 0.0 12.652975621734202 0.02084926590955846 0.04167199006794031 0.0 8.847250392146718e-06 2.5274159080210115e-12 4.6639291453456925e-14 2.5274159080210115e-12 4.6639291453456925e-14 
315.5903286093999 286.19309484243036 0.0 309.2184095499243 321.9622476688754 0.0 12.743838118951155 0.021081611481947368 0.04213610439453812 0.0 9.039523118902184e-06 2.5560936099257565e-12 4.733049044923201e-14 2.5560936099257565e-12 4.733049044923201e-14 
315.65933137698266 286.0430198058061 0.0 309.2421529942207 322.0765097597447 0.0 12.834356765523953 0.021313994335225777 0.04260028722215394 0.0 9.233816099158207e-06 2.584783292711697e-12 4.8023327362190825e-14 2.584783292711697e-12 4.8023327362190825e-14 
315.7276714213444 285.89294476918184 0.0 309.26540315449563 322.1899396881931 0.0 12.924536533697449 0.021546413872600832 0.04306453736015859 0.0 9.430128347740433e-06 2.6134848195976505e-12 4.8717766476428856e-14 2.6134848195976505e-12 4.8717766476428856e-14 
315.7953590624211 285.7428697325576 0.0 309.2881679266117 322.30255019823045 0.0 13.014382271618702 0.02177886950529247 0.043528853633916294 0.0 9.628458889564958e-06 2.642198055722087e-12 4.941377271073129e-14 2.642198055722087e-12 4.941377271073129e-14 
315.8624043640819 285.5927946959334 0.0 309.31045501023937 322.41435371792437 0.0 13.103898707685014 0.02201136065233241 0.043993234884386744 0.0 9.828806759368359e-06 2.6709228680956375e-12 5.0111311602752517e-14 2.6709228680956375e-12 5.0111311602752517e-14 
315.9288171430473 285.44271965930915 0.0 309.3322719157003 322.52536237039425 0.0 13.193090454693985 0.02224388674036968 0.04445767996773493 0.0 1.0031171001440309e-05 2.699659125555012e-12 5.0810349293690296e-14 2.699659125555012e-12 5.0810349293690296e-14 
315.9946069774107 285.2926446226849 0.0 309.3536259705056 322.6355879843157 0.0 13.281962013810078 0.022476447203483373 0.044922187754958424 0.0 1.0235550669366634e-05 2.7284066987187346e-12 5.151085251348063e-14 2.7284066987187346e-12 5.151085251348063e-14 
316.05978321478193 285.14256958606063 0.0 309.374524325604 322.7450421039598 0.0 13.370517778355833 0.022709041483002065 0.045386757131526886 0.0 1.044194482577836e-05 2.7571654599443337e-12 5.221278856651951e-14 2.7571654599443337e-12 5.221278856651951e-14 
316.1243549800737 284.9924945494364 0.0 309.3949739613554 322.853735998792 0.0 13.458762037436598 0.022941669027328332 0.045851386997030445 0.0 1.0650352542105241e-05 2.785935283286776e-12 5.291612531790126e-14 2.785935283286776e-12 5.291612531790126e-14 
316.18833118295134 284.84241951281217 0.0 309.41498169324615 322.96168067265654 0.0 13.546698979410385 0.0231743292917707 0.04631607626484643 0.0 1.0860772898340002e-05 2.8147160444587345e-12 5.3620831180025516e-14 2.8147160444587345e-12 5.3620831180025516e-14 
316.25172052496157 284.69234447618794 0.0 309.4345541773577 323.0688868725654 0.0 13.634332695207679 0.023407021738379944 0.046780823861811614 0.0 1.1073204982805256e-05 2.8435076207917305e-12 5.432687509979295e-14 2.8435076207917305e-12 5.432687509979295e-14 
316.3145315063581 284.5422694395637 0.0 309.45369791560273 323.17536509711346 0.0 13.72166718151075 0.023639745835791297 0.04724562872790686 0.0 1.1287647891926675e-05 2.87230989119879e-12 5.503422654607345e-14 2.87230989119879e-12 5.503422654607345e-14 
316.37677243264176 284.3921944029394 0.0 309.47241926074133 323.2811256045421 0.0 13.808706343800822 0.023872501059073153 0.04771048981595622 0.0 1.1504100730015343e-05 2.901122736138457e-12 5.5742855497697016e-14 2.901122736138457e-12 5.5742855497697016e-14 
316.4384514208245 284.2421193663152 0.0 309.4907244211863 323.3861784204627 0.0 13.895453999276398 0.02410528688957813 0.0481754060913292 0.0 1.1722562609050265e-05 2.929946037579595e-12 5.645273243178516e-14 2.929946037579595e-12 5.645273243178516e-14 
316.4995764054372 284.09204432969096 0.0 309.5086194656106 323.4905333452639 0.0 13.981913879653263 0.02433810281480102 0.04864037653165641 0.0 1.1943032648470796e-05 2.958779678967593e-12 5.716382831245478e-14 2.958779678967593e-12 5.716382831245478e-14 
316.5601551442903 283.94196929306673 0.0 309.52611032736553 323.59419996121517 0.0 14.06808963384961 0.024570948328240045 0.049105400126555114 0.0 1.2165509974972678e-05 2.9876235451916053e-12 5.787611457988666e-14 2.9876235451916053e-12 5.787611457988666e-14 
