mu Delta muu mud mue nu nd ne epsilon P
515.5155155155155 18.226184202256132 457.0146620393752 574.0163689916558 117.00170695228066 1.2506133884982753 2.480192174614718 0.0070115341272754764 1.641370662241983 0.354669260779579 
516.5165165165166 18.03873032860716 457.9002983857449 575.1327346472883 117.23243626154344 1.2579709659589813 2.4947826399385433 0.007053097326473927 1.6531246259682175 0.35855866854621193 
517.5175175175176 17.854728777914126 458.78598332345035 576.2490517115848 117.46306838813453 1.265355737589491 2.509427054647994 0.007094806843665565 1.6649449431646755 0.3624708715210693 
518.5185185185186 17.674086551005743 459.6717150230073 577.3653220140299 117.69360699102252 1.2727678016063972 2.524125612834456 0.007136663459446349 1.6768319393174784 0.3664059557954466 
519.5195195195196 17.49671393116768 460.5574917382994 578.4815473007397 117.92405556244032 1.2802072543212917 2.5388785048415716 0.007178667933671256 1.6887859377887469 0.37036400769225825 
520.5205205205206 17.32252434193004 461.44331180212777 579.5977292389134 118.15441743678558 1.2876741902402087 2.553685917460822 0.007220821006531929 1.7008072599518815 0.3743451137638098 
521.5215215215215 17.15143421210192 462.3291736220275 580.7138694210156 118.38469579898812 1.2951687021571014 2.568548034115487 0.0072631233995723 1.7128962253188964 0.3783493607896671 
522.5225225225225 16.983362847631465 463.21507567634063 581.8299693687045 118.61489369236381 1.302690881241729 2.5834650350335284 0.0073055758166425365 1.725053151660184 0.38237683577461257 
523.5235235235235 16.81823230989766 464.1010165105262 582.9460305365208 118.84501402599463 1.3102408171223914 2.598437097410397 0.007348178944796782 1.737278355117392 0.3864276259466823 
524.5245245245246 16.655967300064855 464.9869947336879 584.0620543153614 119.07505958167344 1.3178185979637949 2.6134643955621666 0.0073909334551393435 1.7495721503096846 0.3905018187552909 
525.5255255255256 16.496495049155374 465.87300901530676 585.1780420357445 119.30503302043766 1.3254243105403842 2.628547101069912 0.007433840003621834 1.7619348504339836 0.394599501869428 
526.5265265265266 16.33974521351665 466.759058082171 586.2939949708822 119.53493688871112 1.333058040305491 2.6436853829155993 0.007476899231793225 1.7743667673594357 0.39872076317592947 
527.5275275275276 16.18564977538041 467.64514071547677 587.4099143395783 119.76477362410165 1.3407198714564648 2.6588794076104003 0.007520111767509437 1.7868682117166292 0.4028656907778234 
528.5285285285286 16.034142948230127 468.5312557481042 588.525801308953 119.99454556084875 1.3484098869961558 2.6741293393155185 0.00756347822560014 1.7994394929817192 0.40703437299273604 
529.5295295295296 15.8851610867105 469.41740206204514 589.641656997014 120.22425493496885 1.3561281687909077 2.6894353399563156 0.007606999208500154 1.8120809195559235 0.41122689835136583 
530.5305305305305 15.738642600829465 470.30357858597813 590.757482475083 120.45390388910481 1.363874797625315 2.704797569330095 0.0076506753068450485 1.8247927988406611 0.4154433555960196 
531.5315315315315 15.594527874218509 471.18978429298295 591.8732787700801 120.68349447709718 1.3716498532539505 2.7202161852077946 0.0076945071000330215 1.8375754373085145 0.41968383367920403 
532.5325325325326 15.452759186231178 472.07601819837885 592.9890468666864 120.91302866830756 1.3794534144502082 2.735691343430147 0.0077384951567576405 1.8504291405703601 0.423948421762279 
533.5335335335336 15.313280637673609 472.96227935768826 594.104787709379 121.14250835169071 1.3872855590525386 2.7512231979985513 0.007782640035509542 1.8633542134388883 0.4282372092141536 
534.5345345345346 15.176038079972226 473.8485668647109 595.2205022043584 121.37193533964744 1.3951463640081072 2.7668119011610615 0.007826942285052173 1.8763509599887216 0.4325502856100439 
535.5355355355356 15.040979047596933 474.7348798497014 596.3361912213697 121.60131137166843 1.4030359054141508 2.7824576034936768 0.007871402444872309 1.8894196836133188 0.4368877407302756 
536.5365365365366 14.908052693567578 475.6212174776492 597.4518555954239 121.83063811777465 1.4109542585571013 2.7981604539773888 0.007916021045605808 1.9025606870789338 0.4412496645591339 
537.5375375375376 14.777209727882527 476.50757894665253 598.5674961284226 122.0599171817701 1.4189014979496328 2.81392060007094 0.00796079860944046 1.9157742725756264 0.4456361472837521 
538.5385385385385 14.6484023587172 477.39396348637445 599.6831135907026 122.28915010432823 1.4268776973657666 2.8297381877800216 0.00800573565049926 1.9290607417657968 0.450047279293054 
539.5395395395395 14.521584236249563 478.28037035658735 600.7987087224917 122.5183383659043 1.4348829298741155 2.8456133617226174 0.008050832675201859 1.9424203958300548 0.4544831511767277 
540.5405405405406 14.396710398977763 479.1667988457907 601.9142822352906 122.74748338949988 1.4429172678694469 2.8615462651910732 0.008096090182608668 1.9558535355108448 0.4589438537242437 
541.5415415415416 14.273737222402815 480.05324826990284 603.0298348131804 122.97658654327759 1.4509807831025603 2.877537040210883 0.008141508664746217 1.969360461153767 0.4634294779239049 
542.5425425425426 14.152622369956632 480.93971797102 604.1453671140653 123.20564914304516 1.459073546708696 2.893585827596635 0.008187088606917114 1.9829414727469472 0.4679401149619421 
543.5435435435436 14.033324746062519 481.82620731624166 605.2608797708456 123.43467245460383 1.4671956292344168 2.909692767004861 0.008232830487993044 1.996596869958241 0.4724758562216332 
544.5445445445446 13.915804451221447 482.7127156965557 606.3763733925334 123.66365769597782 1.4753471006632497 2.9258579969844236 0.008278734780693254 2.0103269521707707 0.4770367932824586 
545.5455455455456 13.800022739023703 483.59924252577787 607.4918485653133 123.89260603953541 1.4835280304399163 2.942081655024282 0.00832480195185031 2.0241320185165828 0.4816230179192953 
546.5465465465466 13.685941974990833 484.48578723954944 608.6073058535437 124.12151861399427 1.4917384874934358 2.9583638775988934 0.008371032462661066 2.0380123679087023 0.48623462210162816 
547.5475475475477 13.573525597158348 485.37234929438296 609.7227458007123 124.35039650632939 1.499978540259084 2.9747048002113856 0.00841742676892596 2.0519682990716355 0.4908716979928002 
548.5485485485486 13.462738078314352 486.2589281667554 610.8381689303419 124.57924076358644 1.508248256699205 2.991104557434572 0.008463985321276873 2.0660001105703407 0.49553433794928614 
549.5495495495496 13.353544889814032 487.1455233522485 611.9535757468507 124.80805239460221 1.5165477043231042 3.007563282950041 0.008510708565393266 2.0801081008378954 0.5002226345199942 
550.5505505505506 13.245912466894385 488.03213436473044 613.0689667363708 125.03683237164036 1.5248769502059125 3.024081109585201 0.008557596942208054 2.0942925682017255 0.5049366804455911 
551.5515515515516 13.139808175417382 488.9187607355761 614.184342367527 125.26558163195098 1.5332360610065427 3.0406581693487813 0.008604650888104288 2.1085538109087305 0.5096765686578532 
552.5525525525526 13.035200279974083 489.8054020129299 615.2997030921753 125.49430107924542 1.541625102984818 3.0572945934643383 0.008651870835100927 2.122892127149062 0.514442392279041 
553.5535535535536 12.932057913285155 490.6920577609977 616.4150493461094 125.72299158511173 1.5500441420177682 3.0739905124024456 0.008699257211032083 2.137307815078948 0.519234244621296 
554.5545545545546 12.830351046837489 491.578727559381 617.5303815497282 125.95165399034715 1.5584932436151726 3.090746055911195 0.008746810439714842 2.1518011728423634 0.5240522191860562 
555.5555555555557 12.730050462699083 492.4654110024346 618.6457001086767 126.1802891062421 1.5669724729343286 3.107561353045314 0.008794530941112506 2.1663724985916977 0.528896409663497 
556.5565565565566 12.631127726457875 493.35210769866154 619.7610054144518 126.40889771579023 1.5754818947941953 3.1244365321939296 0.00884241913148739 2.181022090507515 0.5337669099319885 
557.5575575575576 12.53355516123266 494.2388172701332 620.876297844982 126.63748057484885 1.5840215736888466 3.1413717211070518 0.008890475423548271 2.195750246817396 0.5386638140575711 
558.5585585585586 12.437305822707325 495.12553935193705 621.9915777651802 126.86603841324315 1.592591573800314 3.1583670469208545 0.008938700226590709 2.2105572658139416 0.5435872162934562 
559.5595595595596 12.34235347514185 496.01227359165074 623.1068455274685 127.09457193581773 1.601191959010814 3.175422636181735 0.008987093946630685 2.2254434458719046 0.5485372110795327 
560.5605605605606 12.248672568315948 496.8990196488405 624.2221014722807 127.3230818234401 1.6098227929144797 3.192538614869367 0.00903565698653228 2.240409085464648 0.5535138930419006 
561.5615615615616 12.156238215363581 497.78577719458247 625.3373459285407 127.55156873395819 1.6184841388285205 3.2097151084186564 0.009084389746129903 2.2554544831798142 0.5585173569924158 
562.5625625625626 12.065026171458662 498.67254591100584 626.4525792141193 127.7800333031135 1.6271760598038782 3.2269522417407237 0.009133292622344535 2.270579937734297 0.5635476979282529 
563.5635635635637 11.975012813314095 499.5593254908577 627.5678016362697 128.0084761454119 1.635898618635432 3.2442501392429697 0.00918236600929511 2.2857857479885952 0.568605011031479 
564.5645645645646 11.88617511945857 500.44611563708474 628.6830134920446 128.2368978549598 1.6446518778717258 3.2616089248482276 0.009231610298405642 2.3010722129605004 0.573689391668647 
565.5655655655656 11.798490651256753 501.33291606243927 629.798215068692 128.4652990062528 1.6534358998243082 3.2790287220130976 0.009281025878505626 2.3164396318382368 0.5788009353903982 
566.5665665665666 11.7119375346408 502.2197264890967 630.9134066440365 128.6936801549399 1.662250746576618 3.2965096537454417 0.009330613135928497 2.3318883039929794 0.5839397379310812 
567.5675675675676 11.626494442522244 503.10654664829303 632.0285884868422 128.92204183854912 1.6710964799924968 3.3140518426211814 0.009380372454604607 2.3474185289908975 0.5891058952083836 
568.5685685685686 11.54214057785511 503.99337627998057 633.1437608571566 129.150384577176 1.6799731617243714 3.3316554108002934 0.009430304216149332 2.3630306066046383 0.5942995033229698 
569.5695695695696 11.458855657322323 504.88021513249265 634.2589240066466 129.37870887415383 1.688880853221005 3.3493204800421665 0.009480408799949729 2.3787248368243326 0.5995206585581427 
570.5705705705706 11.376619895618928 505.7670629622301 635.3740781789111 129.6070152166809 1.6978196157350214 3.367047171720307 0.009530686583244843 2.394501519868182 0.6047694573795026 
571.5715715715717 11.295413990306965 506.65391953335495 636.4892236097884 129.83530407643337 1.7067895103300008 3.384835606836378 0.009581137941205107 2.4103609561925285 0.61004599643463 
572.5725725725727 11.215219107218012 507.54078461750214 637.6043605276432 130.06357591014108 1.7157905978873547 3.402685906033694 0.00963176324700618 2.426303446501576 0.6153503725527685 
573.5735735735736 11.136016866380238 508.4276579935021 638.7194891536451 130.291831160143 1.7248229391129073 3.420598189610125 0.00968256287190083 2.442329291756687 0.6206826827445239 
574.5745745745746 11.057789328448631 509.3145394471126 639.8346097020367 130.52007025492404 1.7338865945431596 3.4385725775304605 0.009733537185288648 2.4584387931852802 0.6260430242015734 
575.5755755755756 10.9805189816172 510.20142877076677 640.9497223803844 130.74829360961772 1.7429816245512908 3.456609189438248 0.0097846865547805 2.4746322522893576 0.6314314942963772 
576.5765765765766 10.90418872899368 511.0883257633268 642.0648273898264 130.97650162649964 1.7521080893529912 3.474708144667212 0.009836011346263074 2.4909099708537608 0.6368481905819108 
577.5775775775776 10.82878187641755 511.9752302298525 643.1799249253027 131.2046946954502 1.761266049011987 3.492869562252093 0.009887511923958396 2.5072722509539984 0.6422932107913926 
578.5785785785787 10.754282120703705 512.8621419813755 644.2950151757818 131.4328731944063 1.7704555634453185 3.5110935609391953 0.009939188650482822 2.5237193949638392 0.6477666528380328 
579.5795795795797 10.680673538294306 513.749060834686 645.4100983244733 131.66103748978733 1.779676692428497 3.5293802591962726 0.009991041886902112 2.5402517055624987 0.6532686148147775 
580.5805805805807 10.607940574302509 514.635986612126 646.5251745490353 131.88918793690934 1.7889294956003472 3.54772977522234 0.010043071992785632 2.556869485741697 0.6587991949940748 
581.5815815815816 10.536068031932556 515.5229191413927 647.6402440217706 132.11732488037796 1.798214032467776 3.5661422269567877 0.010095279326257318 2.5735730388123073 0.6643584918276355 
582.5825825825826 10.465041062261044 516.4098582553497 648.7553069098155 132.3454486544659 1.8075303624101975 3.5846177320882595 0.010147664244044707 2.5903626684107435 0.6699466039462066 
583.5835835835836 10.394845154365324 517.2968037918432 649.870363375324 132.5735595834808 1.8168785446839437 3.6031564080632914 0.01020022710152755 2.607238678505251 0.6755636301593573 
584.5845845845846 10.32546612578524 518.1837555935296 650.9854135756397 132.80165798211019 1.8262586384263653 3.6217583720943844 0.010252968252782399 2.624201373401746 0.6812096694552598 
585.5855855855856 10.256890113305314 519.0707135077089 652.1004576634623 133.0297441557535 1.8356707026598926 3.6404237411678877 0.010305888050625912 2.64125105774957 0.686884821000484 
586.5865865865867 10.189103564044775 519.9576773861609 653.2154957870125 133.25781840085165 1.845114796295814 3.659152632051652 0.010358986846658801 2.6583880365470085 0.6925891841398036 
587.5875875875877 10.122093226843733 520.8446470849959 654.3305280901794 133.4858810051836 1.854590978138045 3.6779451613021696 0.010412264991303396 2.6756126151465303 0.6983228583959893 
588.5885885885887 10.05584614393388 521.7316224645001 655.4455547126772 133.71393224817712 1.8640993068865939 3.6968014452716473 0.01046572283384604 2.6929250992598908 0.7040859434696376 
589.5895895895897 9.99034964288303 522.6186033890004 656.5605757901789 133.9419724011785 1.873639841141064 3.715721600114708 0.010519360722470924 2.7103257949630444 0.7098785392389723 
590.5905905905906 9.925591328802986 523.5055897267217 657.6755914544595 134.17000172773774 1.8832126394038775 3.734705741794869 0.010573179004298803 2.7278150087008455 0.7157007457596787 
591.5915915915916 9.861559076810837 524.3925813496598 658.7906018335234 134.39802048386346 1.8928177600834781 3.7537539860906914 0.010627178025419744 2.7453930472915524 0.7215526632647241 
592.5925925925926 9.798241024734029 525.2795781334507 659.9056070517345 134.62602891828374 1.9024552614973325 3.772866448601894 0.010681358130928227 2.76306021793126 0.7274343921641988 
593.5935935935936 9.735625566050235 526.1665799572543 661.0206072299329 134.85402727267856 1.9121252018748987 3.792043244754942 0.010735719664952934 2.7808168281980117 0.7333460330451451 
594.5945945945947 9.673701343053152 527.0535867036333 662.1356024855561 135.0820157819229 1.9218276393604306 3.81128448980879 0.010790262970689612 2.798663186055979 0.7392876866714089 
595.5955955955957 9.612457240235962 527.9405982584415 663.2505929327499 135.30999467430843 1.931562632015671 3.8305902988600504 0.010844988390430155 2.8165995998592424 0.7452594539834818 
596.5965965965967 9.551882377884283 528.8276145107184 664.365578682475 135.53796417175656 1.9413302378225035 3.849960786848238 0.01089989626559049 2.834626378355634 0.7512614360983544 
597.5975975975977 9.491966105871132 529.7146353525818 665.4805598426135 135.76592449003172 1.9511305146854483 3.8693960685606728 0.010954986936739217 2.8527438306903306 0.7572937343093743 
598.5985985985986 9.432697997646311 530.6016606791301 666.5955365180672 135.99387583893719 1.9609635204340836 3.8888962586373004 0.011010260743623336 2.8709522664093736 0.763356450086103 
599.5995995995996 9.374067844413368 531.4886903883435 667.7105088108558 136.22181842251234 1.9708293128253938 3.9084614715752015 0.011065718025194701 2.8892519954629905 0.7694496850741853 
600.6006006006006 9.316065649487149 532.3757243809943 668.825476820207 136.44975243921266 1.9807279495460333 3.9280918217331418 0.011121359119633396 2.907643328208927 0.7755735410952099 
601.6016016016016 9.258681622825662 533.2627625605537 669.9404406426495 136.67767808209575 1.9906594882144562 3.9477874233357846 0.011177184364373309 2.9261265754155317 0.7817281201465911 
602.6026026026027 9.20190617572982 534.1498048331091 671.0554003720963 136.90559553898726 2.000623986383073 3.967548390477781 0.011233194096123436 2.944702048264787 0.7879135244014371 
603.6036036036037 9.145729915705244 535.036851107279 672.1703560999284 137.1335049926494 2.0106215015402302 3.9873748371278 0.011289388650890742 2.9633700583552525 0.7941298562084302 
604.6046046046047 9.09014364148031 535.9239012941343 673.285307915075 137.3614066209406 2.020652091112155 4.007266877132324 0.011345768364001314 2.9821309177048585 0.8003772180917115 
605.6056056056057 9.035138338174933 536.8109553071208 674.4002559040905 137.58930059696965 2.0307158124648557 4.0272246242193495 0.011402333570121104 3.0009849387536423 0.8066557127507651 
606.6066066066066 8.980705172614874 537.6980130619835 675.5152001512298 137.81718708924626 2.040812722905923 4.047248192002016 0.011459084603276055 3.019932434366407 0.8129654430603103 
607.6076076076076 8.92683548878639 538.5850744766976 676.6301407385176 138.04506626182007 2.0509428796862843 4.06733769398195 0.011516021796870543 3.0389737178352108 0.8193065120701871 
608.6086086086086 8.873520803426452 539.4721394713981 677.7450777458191 138.27293827442102 2.0611063400018788 4.087493243552642 0.011573145483706117 3.058109102881825 0.8256790230052574 
609.6096096096097 8.82075280174377 540.3592079683124 678.8600112509071 138.50080328259463 2.0713031609953263 4.10771495400265 0.01163045599600019 3.077338903660142 0.8320830792653021 
610.6106106106107 8.76852333326621 541.246279891698 679.9749413295234 138.7286614378253 2.0815333997574608 4.128002938518717 0.011687953665401742 3.096663434758443 0.8385187844249146 
611.6116116116117 8.716824407810156 542.1333551677785 681.0898680554449 138.95651288766626 2.0917971133288717 4.148357310188718 0.011745638823009615 3.1160830112015976 0.8449862422334156 
612.6126126126127 8.6656481915678 543.0204337246856 682.2047915005397 139.18435777585415 2.1020943587013745 4.1687781820045835 0.011803511799387312 3.1355979484532193 0.8514855566147496 
613.6136136136137 8.614987003308299 543.9075154924 683.3197117348274 139.41219624242746 2.1124251928194107 4.189265666865078 0.011861572924579329 3.1552085624177213 0.8580168316673992 
614.6146146146147 8.56483331068894 544.794600402696 684.4346288265333 139.6400284238372 2.1227896725814572 4.209819877578531 0.011919822528125918 3.1749151694423494 0.8645801716642939 
615.6156156156156 8.515179726672633 545.6816883890879 685.5495428421434 139.86785445305566 2.133187854841293 4.230440926865362 0.011978260939077955 3.1947180863190403 0.8711756810527236 
616.6166166166166 8.466019006048242 546.5687793867795 686.6644538464537 140.09567445967414 2.143619796409361 4.2511289273606865 0.01203688848600942 3.214617630286381 0.8778034644542511 
617.6176176176177 8.417344042050175 547.45587333261 687.7793619026254 140.32348857001526 2.1540855540539097 4.271883991616725 0.012095705497033944 3.234614119031354 0.8844636266646395 
618.6186186186187 8.369147863074236 548.3429701650105 688.894267072227 140.5512969072166 2.1645851845022954 4.292706232105129 0.012154712299814616 3.2547078706911243 0.8911562726537585 
619.6196196196197 8.321423629486135 549.2300698239525 690.0091694152869 140.77909959133447 2.175118744442025 4.313595761219326 0.012213909221579316 3.2748992038547144 0.8978815075655207 
620.6206206206207 8.274164630520083 550.1171722509068 691.1240689903345 141.0068967394276 2.185686290522001 4.334552691276607 0.012273296589131134 3.2951884375646348 0.9046394367177939 
621.6216216216217 8.227364281264215 551.0042773887974 692.238965854446 141.23468846564862 2.196287879353491 4.355577134520389 0.012332874728861245 3.315575891318491 0.9114301656023356 
622.6226226226227 8.181016119730115 551.8913851819584 693.3538600632869 141.46247488132838 2.2069235675112457 4.3766692031222085 0.012392643966760548 3.336061885070527 0.9182537998847179 
623.6236236236236 8.135113804003756 552.7784955760965 694.4687516711508 141.69025609505428 2.2175934115344913 4.397829009183714 0.012452604628429821 3.356646739233085 0.9251104454042558 
624.6246246246246 8.089651109475192 553.6656085182489 695.5836407310004 141.91803221275157 2.2282974679279275 4.419056664738585 0.012512757039090959 3.3773307746780494 0.9320002081739416 
625.6256256256257 8.044621926144467 554.5527239567441 696.6985272945074 142.14580333776328 2.2390357931626395 4.440352281754491 0.01257310152359853 3.3981143127382896 0.9389231943803806 
626.6266266266267 8.00002025600139 555.4398418411693 697.8134114120842 142.37356957091487 2.24980844367704 4.461715972134746 0.012633638406447283 3.418997675208911 0.9458795103837171 
627.6276276276277 7.955840210476684 556.3269621223304 698.928293132925 142.60133101059455 2.2606154758777905 4.483147847720234 0.012694368011784363 3.439981184348705 0.9528692627175815 
628.6286286286287 7.9120760079623995 557.2140847522192 700.0431725050382 142.82908775281905 2.271456946140607 4.5046480202909525 0.01275529066341777 3.4610651628812805 0.9598925580890252 
629.6296296296297 7.868721971399344 558.1012096839803 701.158049575279 143.05683989129878 2.2823329108111285 4.526216601567779 0.012816406684825166 3.4822499339963975 0.9669495033784584 
630.6306306306307 7.825772525929381 558.9883368718777 702.2729243893837 143.284587517506 2.2932434262057138 4.547853703213956 0.012877716399163588 3.5035358213510794 0.9740402056395949 
631.6316316316316 7.783222196610716 559.8754662712652 703.3877969919981 143.51233072073305 2.304188548612266 4.569559436836692 0.012939220129276995 3.52492314907083 0.9811647720993903 
632.6326326326326 7.741065606194007 560.7625978385533 704.5026674267119 143.74006958815858 2.3151683342908993 4.591333913988684 0.013000918197705885 3.546412241750729 0.988323310157995 
633.6336336336337 7.699297472957621 561.6497315311836 705.6175357360838 143.96780420490012 2.3261828394747917 4.613177246169491 0.013062810926693926 3.5680034244565237 0.9955159273886901 
634.6346346346347 7.657912608600115 562.5368673075961 706.7324019616733 144.19553465407722 2.337232120370782 4.635089544826977 0.013124898638197342 3.5896970227256535 1.0027427315378414 
635.6356356356357 7.616905916188119 563.4240051272061 707.8472661440653 144.42326101685924 2.348316233160174 4.657070921358672 0.013187181653890725 3.611493362568333 1.0100038305248427 
636.6366366366367 7.5762723881581095 564.3111449503743 708.962128322899 144.6509833725247 2.359435233999314 4.679121487113089 0.01324966029517576 3.6333927704684896 1.0172993324420714 
637.6376376376377 7.536007104370246 565.1982867383815 710.0769885368939 144.87870179851234 2.3705891790202855 4.701241353390994 0.013312334883188424 3.655395573384749 1.0246293455548363 
638.6386386386387 7.496105230212855 566.0854304534057 711.1918468238716 145.10641637046598 2.38177812433154 4.723430631446659 0.013375205738804383 3.677502098751369 1.0319939783013283 
639.6396396396397 7.456562014755896 566.9725760584957 712.3067032207836 145.3341271622878 2.393002126018499 4.745689432489041 0.013438273182647129 3.69971267447914 1.0393933392925743 
640.6406406406406 7.417372788952037 567.8597235175479 713.4215577637334 145.56183424618555 2.4042612401441374 4.768017867682982 0.013501537535094345 3.7220276289562717 1.0468275373123952 
641.6416416416417 7.378532963883863 568.7468727952843 714.5364104879992 145.78953769271484 2.4155555227495835 4.790416048150318 0.013564999116283548 3.744447291049246 1.054296681317358 
642.6426426426427 7.340038029055884 569.6340238572305 715.6512614280549 146.01723757082436 2.4268850298546525 4.812884084970942 0.013628658246118492 3.7669719901036105 1.0618008804367303 
643.6436436436437 7.301883550729978 570.5211766696943 716.7661106175931 146.24493394789874 2.438249817458393 4.835422089183947 0.013692515244274906 3.789602055944842 1.0693402439724413 
644.6446446446447 7.264065170302994 571.4083311997425 717.8809580895469 146.47262688980442 2.449649941539635 4.8580301717886485 0.013756570430207858 3.8123378188791333 1.0769148813990455 
645.6456456456457 7.226578602725302 572.2954874151857 718.9958038761057 146.70031646092005 2.46108545805747 4.880708443745472 0.013820824123154293 3.8351796096940465 1.0845249023636696 
646.6466466466467 7.189419634959063 573.1826452845545 720.1106480087388 146.9280027241843 2.4725564229517554 4.903457015977102 0.013885276642141134 3.858127759659393 1.0921704166859818 
647.6476476476477 7.152584124475084 574.0698047770829 721.2254905182124 147.15568574112936 2.484062892143635 4.92627599936928 0.013949928305989297 3.8811826005278545 1.0998515343581532 
648.6486486486488 7.116067997787094 574.9569658626889 722.3403314346086 147.38336557191982 2.4956049215358975 4.949165504771824 0.014014779433319368 3.904344464535698 1.107568365544819 
649.6496496496497 7.0798672490224215 575.8441285119565 723.455170787343 147.6110422753865 2.5071825670135595 4.972125642999482 0.014079830342556167 3.9276136844034992 1.1153210205830384 
650.6506506506507 7.0439779385279735 576.7312926961204 724.5700086051811 147.83871590906077 2.518795884444246 4.995156524832704 0.014145081351933556 3.9509905933366953 1.123109609982262 
651.6516516516517 7.008396191510534 577.6184583870474 725.684844916256 148.06638652920864 2.5304449296785925 5.0182582610186826 0.01421053277949914 3.9744755250263517 1.1309342444242974 
652.6526526526527 6.973118196710379 578.5056255572193 726.7996797480861 148.29405419086677 2.542129758550697 5.041430962272058 0.014276184943119991 3.9980688136497275 1.1387950347632776 
653.6536536536537 6.938140205107289 579.3927941797202 727.9145131275872 148.52171894786693 2.553850426878527 5.06467473927561 0.014342038160485 4.021770793870811 1.1466920920256167 
654.6546546546547 6.903458528657999 580.2799642282196 729.0293450810898 148.7493808528703 2.565606990464289 5.08798970268125 0.014408092749110217 4.045581800841042 1.154625527409988 
655.6556556556557 6.869069539064249 581.1671356769558 730.1441756343555 148.97703995739968 2.5773995050948133 5.111375963110604 0.014474349026343683 4.069502170199775 1.1625954522872883 
656.6566566566568 6.834969666570541 582.0543085007245 731.2590048125891 149.20469631186467 2.5892280265419423 5.134833631155773 0.014540807309368681 4.093532238074867 1.1706019782006076 
657.6576576576578 6.801155398790767 582.9414826748621 732.3738326404534 149.43234996559144 2.6010926105628784 5.158362817380124 0.014607467915207813 4.117672341083263 1.1786452168651964 
658.6586586586587 6.767623279562915 583.8286581752355 733.4886591420819 149.66000096684647 2.6129933129005196 5.1819636323188405 0.014674331160726218 4.14192281633142 1.1867252801684356 
659.6596596596597 6.7343699078310975 584.7158349782237 734.6034843410957 149.88764936287203 2.6249301892838224 5.205636186479741 0.01474139736263756 4.166284001415945 1.1948422801698153 
660.6606606606607 6.70139193655411 585.6030130607113 735.7183082606101 150.1152951998988 2.6369032954281395 5.229380590343764 0.014808666837504252 4.190756234423961 1.2029963291008918 
661.6616616616617 6.668686071639768 586.4901924000709 736.8331309232525 150.34293852318157 2.648912687035505 5.253196954365773 0.014876139901743824 4.215339853933708 1.2111875393652725 
662.6626626626627 6.636249070904388 587.3773729741528 737.9479523511726 150.5705793770199 2.6609584197949783 5.277085388975076 0.01494381687163137 4.240035199014956 1.2194160235385854 
663.6636636636637 6.604077743056691 588.2645547612741 739.0627725660532 150.79821780477923 2.673040549382951 5.30104600457599 0.015011698063302294 4.264842609229446 1.2276818943684473 
664.6646646646648 6.572168946705392 589.151737740206 740.1775915891235 151.02585384891745 2.6851591314634087 5.3250789115485375 0.015079783792756487 4.289762424631389 1.2359852647744463 
665.6656656656658 6.540519589389968 590.0389218901624 741.2924094411691 151.25348755100663 2.6973142216882398 5.3491842202489215 0.015148074375861563 4.314794985767862 1.2443262478481063 
666.6666666666667 6.509126626633872 590.9261071907923 742.4072261425412 151.48111895174887 2.7095058756975625 5.373362041010063 0.015216570128353856 4.339940633679227 1.2527049568528683 
667.6676676676677 6.477987061019614 591.8132936221634 743.522041713172 151.7087480910087 2.7217341491198828 5.397612484142231 0.01528527136584524 4.365199709899565 1.2611215052240712 
668.6686686686687 6.447097941285157 592.7004811647583 744.6368561725791 151.9363750078208 2.733999097572492 5.421935659933514 0.015354178403821916 4.390572556457107 1.269576006568915 
669.6696696696697 6.416456361441007 593.5876697994588 745.7516695398806 152.16399974042187 2.746300776661613 5.446331678650292 0.0154232915576509 4.416059515874533 1.2780685746664493 
670.6706706706707 6.386059459907499 594.4748595075425 746.8664818337988 152.39162232625637 2.7586392419827557 5.470800650537757 0.015492611142578917 4.441660931169435 1.2865993234675392 
671.6716716716717 6.355904418671691 595.3620502706663 747.9812930726771 152.6192428020109 2.771014549120845 5.495342685820459 0.015562137473739497 4.467377145854662 1.2951683670948586 
672.6726726726728 6.325988462463372 596.2492420708631 749.0961032744824 152.8468612036192 2.78342675365057 5.51995789470271 0.015631870866151802 4.493208503938712 1.3037758198428515 
673.6736736736738 6.296308857949718 597.1364348905313 750.2109124568162 153.07447756628497 2.7958759111365525 5.544646387368928 0.01570181163472451 4.519155349925943 1.3124217961777171 
674.6746746746747 6.266862912948003 598.0236287124225 751.325720636927 153.30209192450457 2.80836207713357 5.569408273984375 0.015771960094260216 4.54521802881715 1.3211064107373989 
675.6756756756757 6.237647975656036 598.9108235196397 752.4405278317117 153.52970431207203 2.8208853071868325 5.594243664695305 0.015842316559453843 4.571396886109707 1.3298297783315471 
676.6766766766767 6.208661433899725 599.798019295623 753.5553340577304 153.7573147621074 2.8334456568321107 5.61915266962954 0.0159128813448991 4.59769226779797 1.3385920139415115 
677.6776776776777 6.179900714397428 600.6852160241461 754.6701393312093 153.98492330706307 2.8460431815960328 5.644135398896797 0.01598365476508754 4.6241045203735744 1.347393232720313 
678.6786786786787 6.151363282040579 601.5724136893054 755.7849436680519 154.21252997874655 2.8586779369962225 5.669191962589203 0.016054637134413078 4.650633990825793 1.356233549992632 
679.6796796796798 6.123046639190241 602.4596122755145 756.8997470838451 154.4401348083306 2.8713499785415357 5.6943224707815405 0.01612582876717273 4.677281026641759 1.3651130812547851 
