sigma mu omega domega
-183.6734693877551 305.08474576271186 5.199582374762693 0.11165721432117469 
-175.51020408163265 305.08474576271186 5.736837844266148 0.030467269420854634 
-167.3469387755102 305.08474576271186 5.697007181633788 -0.030907119328207444 
-159.18367346938777 305.08474576271186 5.232231814417864 -0.07478818913242903 
-151.0204081632653 305.08474576271186 4.475975522328822 -0.10342801174324484 
-142.85714285714286 305.08474576271186 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 305.08474576271186 2.53303865979638 -0.12361931882471301 
-126.53061224489795 305.08474576271186 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 305.08474576271186 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 305.08474576271186 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 305.08474576271186 -0.907262254119007 -0.07149044625480615 
-93.87755102040816 305.08474576271186 -1.4042499147750185 -0.0577720094994089 
-85.71428571428571 305.08474576271186 -1.8504787357420094 -0.06426822004323121 
-77.55102040816327 305.08474576271186 -2.4535269767053234 -0.0849891025090414 
-69.38775510204081 305.08474576271186 -3.238055919563094 -0.10509309428667296 
-61.22448979591837 305.08474576271186 -4.169332597712228 -0.11961164174187651 
-53.061224489795904 305.08474576271186 -5.190899050042711 -0.12680416696671087 
-44.897959183673464 305.08474576271186 -6.239604711454447 -0.1263309350418996 
-36.734693877551024 305.08474576271186 -7.253444928277806 -0.1186146460188518 
-28.571428571428555 305.08474576271186 -8.176170360741825 -0.10453791319316116 
-20.408163265306115 305.08474576271186 -8.960186368166154 -0.08527621479511795 
-12.244897959183675 305.08474576271186 -9.568435092090686 -0.062194655798993984 
-4.081632653061206 305.08474576271186 -9.975609319986463 -0.03677744860327956 
4.081632653061234 305.08474576271186 -10.168883232552396 -0.010574659975373846 
12.244897959183675 305.08474576271186 -10.148256829788483 0.014842547220340573 
20.408163265306115 305.08474576271186 -9.926555930995816 0.037924106216463936 
28.571428571428584 305.08474576271186 -9.529087748703356 0.05718580461450771 
36.734693877551024 305.08474576271186 -8.9929101413712 0.07126253744019853 
44.897959183673464 305.08474576271186 -8.365617749679707 0.07897882646324608 
53.06122448979593 305.08474576271186 -7.7034599133998345 0.07945205838805747 
61.22448979591837 305.08474576271186 -7.068441286201218 0.07225953316322324 
69.38775510204084 305.08474576271186 -6.523712433183945 0.05774098570801932 
77.55102040816325 305.08474576271186 -6.125731315458045 0.037636993930387816 
85.71428571428572 305.08474576271186 -5.909230899626595 0.016916111464577735 
93.87755102040819 305.08474576271186 -5.849549903791469 0.010419900920755365 
102.0408163265306 305.08474576271186 -5.739110068267324 0.024138337676152744 
110.20408163265307 305.08474576271186 -5.455454594793057 0.04407672900208591 
118.36734693877554 305.08474576271186 -5.019490002927146 0.060594620511646366 
126.53061224489795 305.08474576271186 -4.466154668072301 0.0719374848179246 
134.69387755102042 305.08474576271186 -3.845000454879399 0.07626721024605927 
142.8571428571429 305.08474576271186 -3.2209757252794944 0.0716527742514587 
151.0204081632653 305.08474576271186 -2.6751592426106856 0.05607590316459173 
159.18367346938777 305.08474576271186 -2.3054507756535094 0.02743608055377413 
167.34693877551024 305.08474576271186 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 305.08474576271186 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 305.08474576271186 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 305.08474576271186 -5.170010974025377 -0.26240395339838585 
200.0 305.08474576271186 -7.781889868637118 -0.3199551645899396 

-200.0 315.2542372881356 1.6885318470935837 0.2726030560112894 
-191.83673469387756 315.2542372881356 3.9138629165734953 0.21505184481973302 
-183.6734693877551 315.2542372881356 5.199582374762693 0.11165721432117469 
-175.51020408163265 315.2542372881356 5.736837844266148 0.030467269420854634 
-167.3469387755102 315.2542372881356 5.697007181633788 -0.030907119328207444 
-159.18367346938777 315.2542372881356 5.232231814417864 -0.07478818913242903 
-151.0204081632653 315.2542372881356 4.475975522328822 -0.10342801174324484 
-142.85714285714286 315.2542372881356 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 315.2542372881356 2.53303865979638 -0.12361931882471301 
-126.53061224489795 315.2542372881356 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 315.2542372881356 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 315.2542372881356 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 315.2542372881356 -0.907262254119007 -0.07260773588496845 
-93.87755102040816 315.2542372881356 -1.4224913781246071 -0.06712063776693683 
-85.71428571428571 315.2542372881356 -2.0031094013343025 -0.08321792691284886 
-77.55102040816327 315.2542372881356 -2.781151409354792 -0.10700689416262521 
-69.38775510204081 315.2542372881356 -3.7501607346016534 -0.1274327447138321 
-61.22448979591837 315.2542372881356 -4.86168601692756 -0.14094845055305358 
-53.061224489795904 315.2542372881356 -6.051359927304571 -0.1463392279965951 
-44.897959183673464 315.2542372881356 -7.250897902586258 -0.14353186217701935 
-36.734693877551024 315.2542372881356 -8.39473726897019 -0.13310761306236726 
-28.571428571428555 315.2542372881356 -9.424083421971845 -0.11605520419722817 
-20.408163265306115 315.2542372881356 -10.28951611300657 -0.09362831268748165 
-12.244897959183675 315.2542372881356 -10.95270893523685 -0.06725460943677002 
-4.081632653061206 315.2542372881356 -11.38755055279057 -0.03847207621982856 
4.081632653061234 315.2542372881356 -11.580824465356502 -0.008880032358824752 
12.244897959183675 315.2542372881356 -11.532530672934648 0.019902500858116512 
20.408163265306115 315.2542372881356 -11.255885675836232 0.04627620410882844 
28.571428571428584 315.2542372881356 -10.777000809933366 0.06870309561857466 
36.734693877551024 315.2542372881356 -10.134202482063586 0.08575550448371322 
44.897959183673464 315.2542372881356 -9.37691094081152 0.0961797535983652 
53.06122448979593 315.2542372881356 -8.563920790661703 0.0989871194179419 
61.22448979591837 315.2542372881356 -7.760794705416551 0.09359634197439941 
69.38775510204084 315.2542372881356 -7.035817248222527 0.08008063613517881 
77.55102040816325 315.2542372881356 -6.453355748107509 0.05965478558397295 
85.71428571428572 315.2542372881356 -6.06186156521889 0.035865818334195096 
93.87755102040819 315.2542372881356 -5.867791367141057 0.01976852918828334 
102.0408163265306 315.2542372881356 -5.739110068267324 0.02525562730631502 
110.20408163265307 315.2542372881356 -5.455454594793057 0.04407672900208591 
118.36734693877554 315.2542372881356 -5.019490002927146 0.060594620511646366 
126.53061224489795 315.2542372881356 -4.466154668072301 0.0719374848179246 
134.69387755102042 315.2542372881356 -3.845000454879399 0.07626721024605927 
142.8571428571429 315.2542372881356 -3.2209757252794944 0.0716527742514587 
151.0204081632653 315.2542372881356 -2.6751592426106856 0.05607590316459173 
159.18367346938777 315.2542372881356 -2.3054507756535094 0.02743608055377413 
167.34693877551024 315.2542372881356 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 315.2542372881356 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 315.2542372881356 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 315.2542372881356 -5.170010974025377 -0.26240395339838585 
200.0 315.2542372881356 -7.781889868637118 -0.3199551645899396 

-200.0 325.4237288135593 1.6885318470935837 0.2726030560112894 
-191.83673469387756 325.4237288135593 3.9138629165734953 0.21505184481973302 
-183.6734693877551 325.4237288135593 5.199582374762693 0.11165721432117469 
-175.51020408163265 325.4237288135593 5.736837844266148 0.030467269420854634 
-167.3469387755102 325.4237288135593 5.697007181633788 -0.030907119328207444 
-159.18367346938777 325.4237288135593 5.232231814417864 -0.07478818913242903 
-151.0204081632653 325.4237288135593 4.475975522328822 -0.10342801174324484 
-142.85714285714286 325.4237288135593 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 325.4237288135593 2.53303865979638 -0.12361931882471301 
-126.53061224489795 325.4237288135593 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 325.4237288135593 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 325.4237288135593 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 325.4237288135593 -0.907262254119007 -0.07656637605200928 
-93.87755102040816 325.4237288135593 -1.4871222379946611 -0.0811951664988797 
-85.71428571428571 325.4237288135593 -2.232897625529288 -0.1051040124809018 
-77.55102040816327 325.4237288135593 -3.2031061152338736 -0.1308214562934308 
-69.38775510204081 325.4237288135593 -4.368758136442445 -0.15109266584605283 
-61.22448979591837 325.4237288135593 -5.6699251494551435 -0.16332138839131008 
-53.061224489795904 325.4237288135593 -7.035229783647508 -0.16670767131891429 
-44.897959183673464 325.4237288135593 -8.391683048539461 -0.16140375114044525 
-36.734693877551024 325.4237288135593 -9.670393067573142 -0.14813118453603638 
-28.571428571428555 325.4237288135593 -10.810151367495157 -0.12797563215183821 
-20.408163265306115 325.4237288135593 -11.759791143521523 -0.10226386771564998 
-12.244897959183675 325.4237288135593 -12.47976553428128 -0.07248298882536074 
-4.081632653061206 325.4237288135593 -12.943186879445783 -0.04022258453598907 
4.081632653061234 325.4237288135593 -13.136460792011714 -0.007129524042664235 
12.244897959183675 325.4237288135593 -13.059587271979076 0.025130880246707236 
20.408163265306115 325.4237288135593 -12.726160706351187 0.05491175913700852 
28.571428571428584 325.4237288135593 -12.163068755456486 0.08062352357318502 
36.734693877551024 325.4237288135593 -11.409858280666535 0.10077907595737083 
44.897959183673464 325.4237288135593 -10.51769608676472 0.11405164256179169 
53.06122448979593 325.4237288135593 -9.547790647004629 0.11935556274026092 
61.22448979591837 325.4237288135593 -8.569033837944133 0.11596927981265523 
69.38775510204084 325.4237288135593 -7.654414650063317 0.10374055726739978 
77.55102040816325 325.4237288135593 -6.875310453986588 0.08346934771477864 
85.71428571428572 325.4237288135593 -6.291649789413874 0.05775190390224769 
93.87755102040819 325.4237288135593 -5.932422227011114 0.03384305792022611 
102.0408163265306 325.4237288135593 -5.739110068267324 0.029214267473355992 
110.20408163265307 325.4237288135593 -5.455454594793057 0.04407672900208591 
118.36734693877554 325.4237288135593 -5.019490002927146 0.060594620511646366 
126.53061224489795 325.4237288135593 -4.466154668072301 0.0719374848179246 
134.69387755102042 325.4237288135593 -3.845000454879399 0.07626721024605927 
142.8571428571429 325.4237288135593 -3.2209757252794944 0.0716527742514587 
151.0204081632653 325.4237288135593 -2.6751592426106856 0.05607590316459173 
159.18367346938777 325.4237288135593 -2.3054507756535094 0.02743608055377413 
167.34693877551024 325.4237288135593 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 325.4237288135593 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 325.4237288135593 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 325.4237288135593 -5.170010974025377 -0.26240395339838585 
200.0 325.4237288135593 -7.781889868637118 -0.3199551645899396 

-200.0 335.59322033898303 1.6885318470935837 0.2726030560112894 
-191.83673469387756 335.59322033898303 3.9138629165734953 0.21505184481973302 
-183.6734693877551 335.59322033898303 5.199582374762693 0.11165721432117469 
-175.51020408163265 335.59322033898303 5.736837844266148 0.030467269420854634 
-167.3469387755102 335.59322033898303 5.697007181633788 -0.030907119328207444 
-159.18367346938777 335.59322033898303 5.232231814417864 -0.07478818913242903 
-151.0204081632653 335.59322033898303 4.475975522328822 -0.10342801174324484 
-142.85714285714286 335.59322033898303 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 335.59322033898303 2.53303865979638 -0.12361931882471301 
-126.53061224489795 335.59322033898303 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 335.59322033898303 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 335.59322033898303 -0.23705895551287698 -0.09167510177992776 
-102.0408163265306 335.59322033898303 -0.9112828941057552 -0.08447360866382064 
-93.87755102040816 335.59322033898303 -1.6162199132895405 -0.10048013356772754 
-85.71428571428571 335.59322033898303 -2.5517748707217156 -0.129458315700404 
-77.55102040816327 335.59322033898303 -3.72982506758185 -0.1563067222626166 
-69.38775510204081 335.59322033898303 -5.103721356641986 -0.1760236894118914 
-61.22448979591837 335.59322033898303 -6.603681221245382 -0.18670878860360682 
-53.061224489795904 335.59322033898303 -8.152028109353935 -0.18789941704408755 
-44.897959183673464 335.59322033898303 -9.671426805638651 -0.17994186016943847 
-36.734693877551024 335.59322033898303 -11.089854397834563 -0.1636831984729436 
-28.571428571428555 335.59322033898303 -12.343805556217323 -0.140298292532011 
-20.408163265306115 335.59322033898303 -13.380438765704133 -0.11118256160116384 
-12.244897959183675 335.59322033898303 -14.159031051746526 -0.07787971411259569 
-4.081632653061206 335.59322033898303 -14.651944302236304 -0.04202896373716212 
4.081632653061234 335.59322033898303 -14.845218214802237 -0.00532314484149119 
12.244897959183675 335.59322033898303 -14.738852789444323 0.03052760553394217 
20.408163265306115 335.59322033898303 -14.346808328533795 0.06383045302250634 
28.571428571428584 335.59322033898303 -13.69672294417891 0.09294618395335769 
36.734693877551024 335.59322033898303 -12.829319610927957 0.11633108989429398 
44.897959183673464 335.59322033898303 -11.79743984386391 0.13258975159077718 
53.06122448979593 335.59322033898303 -10.664588972711183 0.14054730846543415 
61.22448979591837 335.59322033898303 -9.502789909734373 0.13935668002495813 
69.38775510204084 335.59322033898303 -8.389377870262884 0.1286715808332354 
77.55102040816325 335.59322033898303 -7.402029406334611 0.10895461368396596 
85.71428571428572 335.59322033898303 -6.610527034606301 0.08210620712175279 
93.87755102040819 335.59322033898303 -6.061519902305992 0.05312802498907393 
102.0408163265306 335.59322033898303 -5.743130708254073 0.03712150008516739 
110.20408163265307 335.59322033898303 -5.455454594793057 0.04432299320127424 
118.36734693877554 335.59322033898303 -5.019490002927146 0.060594620511646366 
126.53061224489795 335.59322033898303 -4.466154668072301 0.0719374848179246 
134.69387755102042 335.59322033898303 -3.845000454879399 0.07626721024605927 
142.8571428571429 335.59322033898303 -3.2209757252794944 0.0716527742514587 
151.0204081632653 335.59322033898303 -2.6751592426106856 0.05607590316459173 
159.18367346938777 335.59322033898303 -2.3054507756535094 0.02743608055377413 
167.34693877551024 335.59322033898303 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 335.59322033898303 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 335.59322033898303 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 335.59322033898303 -5.170010974025377 -0.26240395339838585 
200.0 335.59322033898303 -7.781889868637118 -0.3199551645899396 

-200.0 345.76271186440675 1.6885318470935837 0.2726030560112894 
-191.83673469387756 345.76271186440675 3.9138629165734953 0.21505184481973302 
-183.6734693877551 345.76271186440675 5.199582374762693 0.11165721432117469 
-175.51020408163265 345.76271186440675 5.736837844266148 0.030467269420854634 
-167.3469387755102 345.76271186440675 5.697007181633788 -0.030907119328207444 
-159.18367346938777 345.76271186440675 5.232231814417864 -0.07478818913242903 
-151.0204081632653 345.76271186440675 4.475975522328822 -0.10342801174324484 
-142.85714285714286 345.76271186440675 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 345.76271186440675 2.53303865979638 -0.12361931882471301 
-126.53061224489795 345.76271186440675 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 345.76271186440675 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 345.76271186440675 -0.23705895551287698 -0.09408376947812327 
-102.0408163265306 345.76271186440675 -0.9506080810150699 -0.09724946455354873 
-93.87755102040816 345.76271186440675 -1.8248053155708148 -0.12377093444867474 
-85.71428571428571 345.76271186440675 -2.9713580311975147 -0.15600636221857273 
-77.55102040816327 345.76271186440675 -4.371847964037307 -0.18336984088655012 
-69.38775510204081 345.76271186440675 -5.965151351794252 -0.20218676613204123 
-61.22448979591837 345.76271186440675 -7.6728563906828775 -0.21109266460009762 
-53.061224489795904 345.76271186440675 -9.411562202408092 -0.20990584263715642 
-44.897959183673464 345.76271186440675 -11.099890556187473 -0.19914204632370652 
-36.734693877551024 345.76271186440675 -12.662860917897177 -0.17976173738267145 
-28.571428571428555 345.76271186440675 -14.034776064475988 -0.15302237464247875 
-20.408163265306115 345.76271186440675 -15.161185401856018 -0.12038410705402473 
-12.244897959183675 345.76271186440675 -16.000230873521286 -0.08344471289564902 
-4.081632653061206 345.76271186440675 -16.523548061376818 -0.0438912049008148 
4.081632653061234 345.76271186440675 -16.716821973942753 -0.003460903677838904 
12.244897959183675 345.76271186440675 -16.580052611219084 0.036092604316995715 
20.408163265306115 345.76271186440675 -16.127554964685686 0.07303199847537073 
28.571428571428584 345.76271186440675 -15.387693452437519 0.10567026606382574 
36.734693877551024 345.76271186440675 -14.402326130990572 0.13240962880401816 
44.897959183673464 345.76271186440675 -13.225903594412733 0.15178993774505412 
53.06122448979593 345.76271186440675 -11.924123065765196 0.162553734058503 
61.22448979591837 345.76271186440675 -10.571965079171868 0.16374055602144572 
69.38775510204084 345.76271186440675 -9.25080786541506 0.15483465755338788 
77.55102040816325 345.76271186440675 -8.044052302790027 0.13601773230789405 
85.71428571428572 345.76271186440675 -7.030110195082101 0.10865425363991965 
93.87755102040819 345.76271186440675 -6.270105304587253 0.07641882587002116 
102.0408163265306 345.76271186440675 -5.782455895163387 0.04989735597489472 
110.20408163265307 345.76271186440675 -5.455454594793057 0.04673166089946971 
118.36734693877554 345.76271186440675 -5.019490002927146 0.060594620511646366 
126.53061224489795 345.76271186440675 -4.466154668072301 0.0719374848179246 
134.69387755102042 345.76271186440675 -3.845000454879399 0.07626721024605927 
142.8571428571429 345.76271186440675 -3.2209757252794944 0.0716527742514587 
151.0204081632653 345.76271186440675 -2.6751592426106856 0.05607590316459173 
159.18367346938777 345.76271186440675 -2.3054507756535094 0.02743608055377413 
167.34693877551024 345.76271186440675 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 345.76271186440675 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 345.76271186440675 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 345.76271186440675 -5.170010974025377 -0.26240395339838585 
200.0 345.76271186440675 -7.781889868637118 -0.3199551645899396 

-200.0 355.9322033898305 1.6885318470935837 0.2726030560112894 
-191.83673469387756 355.9322033898305 3.9138629165734953 0.21505184481973302 
-183.6734693877551 355.9322033898305 5.199582374762693 0.11165721432117469 
-175.51020408163265 355.9322033898305 5.736837844266148 0.030467269420854634 
-167.3469387755102 355.9322033898305 5.697007181633788 -0.030907119328207444 
-159.18367346938777 355.9322033898305 5.232231814417864 -0.07478818913242903 
-151.0204081632653 355.9322033898305 4.475975522328822 -0.10342801174324484 
-142.85714285714286 355.9322033898305 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 355.9322033898305 2.53303865979638 -0.12361931882471301 
-126.53061224489795 355.9322033898305 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 355.9322033898305 0.5854534614849031 -0.10794705727583455 
-110.20408163265306 355.9322033898305 -0.2370643136440541 -0.10025940624182748 
-102.0408163265306 355.9322033898305 -1.0514348036877916 -0.11573346197780184 
-93.87755102040816 355.9322033898305 -2.126590223485716 -0.15016758069442102 
-85.71428571428571 355.9322033898305 -3.5031504068620127 -0.18456339661777618 
-77.55102040816327 355.9322033898305 -5.139870168265734 -0.21193981454053043 
-69.38775510204081 355.9322033898305 -6.963392276911489 -0.22955023081911882 
-61.22448979591837 355.9322033898305 -8.88762903878196 -0.23645787761092382 
-53.061224489795904 355.9322033898305 -10.823929054232696 -0.2327194999505738 
-44.897959183673464 355.9322033898305 -12.68713107879133 -0.21900066380266348 
-36.734693877551024 355.9322033898305 -14.399450095908831 -0.19636509126644655 
-28.571428571428555 355.9322033898305 -15.893091752529232 -0.1661471487071108 
-20.408163265306115 355.9322033898305 -17.112056605412683 -0.1298682438067364 
-12.244897959183675 355.9322033898305 -18.013389610598395 -0.08917791931417199 
-4.081632653061206 355.9322033898305 -18.568022635031816 -0.04580929989120997 
4.081632653061234 355.9322033898305 -18.76129654759775 -0.0015428086874431362 
12.244897959183675 355.9322033898305 -18.593211348296194 0.04182581073551828 
20.408163265306115 355.9322033898305 -18.07842616824235 0.08251613522808529 
28.571428571428584 355.9322033898305 -17.246009140490717 0.11879504012845739 
36.734693877551024 355.9322033898305 -16.138915309002225 0.14901298268779017 
44.897959183673464 355.9322033898305 -14.813144117016591 0.17164855522400996 
53.06122448979593 355.9322033898305 -13.336489917589814 0.1853673913719207 
61.22448979591837 355.9322033898305 -11.78673772727095 0.1891057690322704 
69.38775510204084 355.9322033898305 -10.249048790532337 0.18219812224046497 
77.55102040816325 355.9322033898305 -8.812074507018462 0.16458770596187672 
85.71428571428572 355.9322033898305 -7.561902570746599 0.13721128803912366 
93.87755102040819 355.9322033898305 -6.571890212502152 0.10281547211576748 
102.0408163265306 355.9322033898305 -5.883282617836109 0.06838135339914776 
110.20408163265307 355.9322033898305 -5.455459952924233 0.05290729766317394 
118.36734693877554 355.9322033898305 -5.019490002927146 0.0605949486971809 
126.53061224489795 355.9322033898305 -4.466154668072301 0.0719374848179246 
134.69387755102042 355.9322033898305 -3.845000454879399 0.07626721024605927 
142.8571428571429 355.9322033898305 -3.2209757252794944 0.0716527742514587 
151.0204081632653 355.9322033898305 -2.6751592426106856 0.05607590316459173 
159.18367346938777 355.9322033898305 -2.3054507756535094 0.02743608055377413 
167.34693877551024 355.9322033898305 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 355.9322033898305 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 355.9322033898305 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 355.9322033898305 -5.170010974025377 -0.26240395339838585 
200.0 355.9322033898305 -7.781889868637118 -0.3199551645899396 

-200.0 366.1016949152542 1.6885318470935837 0.2726030560112894 
-191.83673469387756 366.1016949152542 3.9138629165734953 0.21505184481973302 
-183.6734693877551 366.1016949152542 5.199582374762693 0.11165721432117469 
-175.51020408163265 366.1016949152542 5.736837844266148 0.030467269420854634 
-167.3469387755102 366.1016949152542 5.697007181633788 -0.030907119328207444 
-159.18367346938777 366.1016949152542 5.232231814417864 -0.07478818913242903 
-151.0204081632653 366.1016949152542 4.475975522328822 -0.10342801174324484 
-142.85714285714286 366.1016949152542 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 366.1016949152542 2.53303865979638 -0.12361931882471301 
-126.53061224489795 366.1016949152542 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 366.1016949152542 0.5854534614849031 -0.10891457571851482 
-110.20408163265306 366.1016949152542 -0.2528605331163852 -0.11133117566747863 
-102.0408163265306 366.1016949152542 -1.2321983861474024 -0.13975865771053964 
-93.87755102040816 366.1016949152542 -2.534634536553766 -0.17924593023161112 
-85.71428571428571 366.1016949152542 -4.158662553194115 -0.21499621851071138 
-77.55102040816327 366.1016949152542 -6.044776879585788 -0.2419607917537827 
-69.38775510204081 366.1016949152542 -8.10904282672526 -0.2580879582478093 
-61.22448979591837 366.1016949152542 -10.258457830570428 -0.2627915337855402 
-53.061224489795904 366.1016949152542 -12.399516847713674 -0.2563338999334085 
-44.897959183673464 366.1016949152542 -14.443501094789346 -0.23951448367633524 
-36.734693877551024 366.1016949152542 -16.309957397531388 -0.2134917275810255 
-28.571428571428555 366.1016949152542 -17.929080320602008 -0.17967195515675966 
-20.408163265306115 366.1016949152542 -19.243377073560122 -0.13963473527278636 
-12.244897959183675 366.1016949152542 -20.208831100565863 -0.09507927327854981 
-4.081632653061206 366.1016949152542 -20.795691739332362 -0.04778324126911055 
4.081632653061234 366.1016949152542 -20.988965651898283 0.000431132690458037 
12.244897959183675 366.1016949152542 -20.788652838263662 0.047727164699895505 
20.408163265306115 366.1016949152542 -20.209746636389784 0.09228262669413564 
28.571428571428584 366.1016949152542 -19.281997708563487 0.13231984657810655 
36.734693877551024 366.1016949152542 -18.04942261062478 0.1661396190023694 
44.897959183673464 366.1016949152542 -16.569514133014604 0.19216237509767786 
53.06122448979593 366.1016949152542 -14.912077711070856 0.20898179135475506 
61.22448979591837 366.1016949152542 -13.157566519059419 0.21543942520689485 
69.38775510204084 366.1016949152542 -11.394699340346042 0.21073584966915676 
77.55102040816325 366.1016949152542 -9.716981218338494 0.19460868317512492 
85.71428571428572 366.1016949152542 -8.217414717078702 0.16764410993205614 
93.87755102040819 366.1016949152542 -6.979934525570223 0.13189382165295765 
102.0408163265306 366.1016949152542 -6.06404620029572 0.09240654913188681 
110.20408163265307 366.1016949152542 -5.471256172396566 0.06397906708882505 
118.36734693877554 366.1016949152542 -5.019490002927146 0.06156246713986124 
126.53061224489795 366.1016949152542 -4.466154668072301 0.0719374848179246 
134.69387755102042 366.1016949152542 -3.845000454879399 0.07626721024605927 
142.8571428571429 366.1016949152542 -3.2209757252794944 0.0716527742514587 
151.0204081632653 366.1016949152542 -2.6751592426106856 0.05607590316459173 
159.18367346938777 366.1016949152542 -2.3054507756535094 0.02743608055377413 
167.34693877551024 366.1016949152542 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 366.1016949152542 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 366.1016949152542 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 366.1016949152542 -5.170010974025377 -0.26240395339838585 
200.0 366.1016949152542 -7.781889868637118 -0.3199551645899396 

-200.0 376.2711864406779 1.6885318470935837 0.2726030560112894 
-191.83673469387756 376.2711864406779 3.9138629165734953 0.21505184481973302 
-183.6734693877551 376.2711864406779 5.199582374762693 0.11165721432117469 
-175.51020408163265 376.2711864406779 5.736837844266148 0.030467269420854634 
-167.3469387755102 376.2711864406779 5.697007181633788 -0.030907119328207444 
-159.18367346938777 376.2711864406779 5.232231814417864 -0.07478818913242903 
-151.0204081632653 376.2711864406779 4.475975522328822 -0.10342801174324484 
-142.85714285714286 376.2711864406779 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 376.2711864406779 2.53303865979638 -0.12361931882471301 
-126.53061224489795 376.2711864406779 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 376.2711864406779 0.5854534614849031 -0.11317770349040665 
-110.20408163265306 376.2711864406779 -0.3224626191880886 -0.12827892520475312 
-102.0408163265306 376.2711864406779 -1.5088963377763738 -0.16777684449777872 
-93.87755102040816 376.2711864406779 -3.061676406906923 -0.2107363566799537 
-85.71428571428571 376.2711864406779 -4.949489916224597 -0.24720444276737005 
-77.55102040816327 376.2711864406779 -7.097667309231332 -0.2733878325665926 
-69.38775510204081 376.2711864406779 -9.412964733638354 -0.2877780764259609 
-61.22448979591837 376.2711864406779 -11.796084883532734 -0.2900825374770769 
-53.061224489795904 376.2711864406779 -14.14900616183553 -0.28074334610778573 
-44.897959183673464 376.2711864406779 -16.379649717945565 -0.26068062971902023 
-36.734693877551024 376.2711864406779 -18.405016442962385 -0.23114026660644174 
-28.571428571428555 376.2711864406779 -20.153368356418085 -0.19359619567299874 
-20.408163265306115 376.2711864406779 -21.56577065803176 -0.1496833657136466 
-12.244897959183675 376.2711864406779 -22.59717840888578 -0.10114871980963695 
-4.081632653061206 376.2711864406779 -23.217178328393175 -0.04981302221449021 
4.081632653061234 376.2711864406779 -23.410452240959096 0.002460913635837495 
12.244897959183675 376.2711864406779 -23.177000146583584 0.05379661123098245 
20.408163265306115 376.2711864406779 -22.53214022086142 0.10233125713499848 
28.571428571428584 376.2711864406779 -21.50628574437952 0.14624408709434525 
36.734693877551024 376.2711864406779 -20.144481656055785 0.18378815802778284 
44.897959183673464 376.2711864406779 -18.50566275617082 0.21332852114036424 
53.06122448979593 376.2711864406779 -16.661567025192692 0.23339123752913232 
61.22448979591837 376.2711864406779 -14.695193572021724 0.24273042889842938 
69.38775510204084 376.2711864406779 -12.698621247259148 0.24042596784730538 
77.55102040816325 376.2711864406779 -10.769871647984088 0.22603572398793562 
85.71428571428572 376.2711864406779 -9.008242080109184 0.19985233418871826 
93.87755102040819 376.2711864406779 -7.506976395923375 0.16338424810130026 
102.0408163265306 376.2711864406779 -6.340744151924691 0.1204247359191257 
110.20408163265307 376.2711864406779 -5.540858258468266 0.0809268166260995 
118.36734693877554 376.2711864406779 -5.019490002927146 0.06582559491175292 
