Pcs r0 P0 nu0 nd0 ns0 ne0 r1 P1 nu1 nd1 ns1 ne1 r2 P2 nu2 nd2 ns2 ne2
nan 1.8111000000000015 0.0005602779224180802 0.6892130259130668 1.3619591821393493 0.005099557043203308 0.003789104214528312 1.8111000000000015 0.0007344285615470118 0.8247568592897133 1.5410547115131155 0.09822503067866592 0.0034113254625472485 1.8111000000000015 0.0008980144848019485 0.9721769449234081 1.671076554020137 0.26575059653812233 0.0025089130961829225 
nan 1.8211000000000015 0.0005598528947025861 0.6889120525725809 1.3614714025252943 0.0049860383171338825 0.0037888881009125763 1.8211000000000015 0.0007337416510645009 0.8241685754370068 1.540445612253766 0.09764781896573915 0.0034145732181682076 1.8211000000000015 0.0008969701355667904 0.9711905387141034 1.670352405366606 0.2644835485468578 0.002515041171578318 
nan 1.8311000000000015 0.0005594258429024384 0.6886096459243426 1.3609812999868858 0.004871978987468582 0.0037886709581115966 1.8311000000000015 0.0007330517769434756 0.8235777534651019 1.5398338850682602 0.09706811690376835 0.003417834986056979 1.8311000000000015 0.0008959217842837045 0.9702003525001864 1.6696254817049445 0.26321164510435424 0.0025211927303551455 
nan 1.8411000000000015 0.0005589967719440921 0.6883058094569047 1.3604888801779305 0.004757380369991963 0.003788452788630325 1.8411000000000015 0.0007323589514620237 0.8229844038891979 1.5392195408438598 0.09648593481004573 0.0034211107081619967 1.8411000000000015 0.0008948694561577869 0.9692064100883131 1.6688958005122916 0.26193491679048386 0.002527367624613906 
nan 1.8511000000000015 0.0005585656867739689 0.6880005466729587 1.3599941487751486 0.0046422437858213905 0.003788233594983866 1.8511000000000015 0.0007316631869366518 0.8223885372573974 1.5386025905018932 0.09590128303414681 0.0034244003262500493 1.8511000000000015 0.000893813176446048 0.968208735334174 1.6681633793017832 0.26065339424810413 0.002533565706150474 
nan 1.8611000000000015 0.0005581325923583469 0.6876938610892575 1.3594971114780492 0.004526570561377554 0.00378801337969742 1.8611000000000015 0.0007309644957218521 0.8217901641503338 1.5379830449973715 0.09531417195756621 0.0034277037819083265 1.8611000000000015 0.0008927529704562332 0.9672073521413793 1.6674282356217345 0.25936710818162545 0.002539786826463021 
nan 1.8711000000000015 0.0005576974936832492 0.6873857562365354 1.3589977740088015 0.004410362028354795 0.003787792145306228 1.8711000000000015 0.0007302628902096688 0.8211892951808014 1.5373609153186043 0.09472461199335382 0.003431021016546471 1.8711000000000015 0.000891688863545643 0.9662022844603452 1.6666903870548224 0.2580760893555813 0.002546030836758936 
nan 1.8811000000000015 0.0005572603957543335 0.6870762356594307 1.3584961421121076 0.004293619523691472 0.0037875698943555134 1.8811000000000015 0.000729558382829265 0.8205859409933837 1.5367362124868154 0.09413261358575054 0.003434351971398623 1.8811000000000015 0.0008906208811199561 0.9651935562871816 1.665949851217269 0.256780368593199 0.0025522975879617325 
nan 1.8911000000000016 0.0005568213035967795 0.6867653029164058 1.3579922215550746 0.004176344389540145 0.003787346629400427 1.8911000000000016 0.0007288509860464888 0.8199801122640816 1.5361089475557574 0.09353818720982361 0.003437696587525476 1.8911000000000016 0.0008895490485029109 0.9641817762354238 1.665205021083471 0.2554827641520735 0.002558589078430872 
nan 1.9011000000000016 0.0005563802222551788 0.6864529615796692 1.357486018127087 0.004058537973237829 0.0037871223530059903 1.9011000000000016 0.0007281407065123257 0.8193847924616204 1.5354546390708677 0.09299283706670186 0.0034407029285551775 1.9011000000000016 0.0008884733793214044 0.9631789172653794 1.6644226747798798 0.2542403123166212 0.0025649491447494485 
nan 1.9111000000000016 0.0005559371566315907 0.6861411053081476 1.3569749519812042 0.003946792699019698 0.003786821978691927 1.9111000000000016 0.0007274275443546606 0.8187902931966615 1.534791568070097 0.09245811720236935 0.0034436337069504715 1.9111000000000016 0.0008873938884844971 0.9621724953212674 1.6636375489432986 0.2529934462775746 0.0025713318072176725 
nan 1.9211000000000016 0.0005554921044020955 0.6858419011285838 1.356442375663403 0.0038835403039674584 0.003785962096600606 1.9211000000000016 0.0007267115113631738 0.8181934007752817 1.5341258278774255 0.09192124482355582 0.003446576283192371 1.9211000000000016 0.0008863106010579656 0.9611625337722046 1.6628496618043487 0.2517421949871625 0.0025777369176301244 
nan 1.9311000000000016 0.0005550450655085581 0.6855413613345788 1.3559074219836873 0.003820005557203437 0.0037850983760905153 1.9311000000000016 0.0007259926196950216 0.8175941253318106 1.5334574297961139 0.09138222904554161 0.003449530607320386 1.9311000000000016 0.0008852235421535373 0.9601490560301486 1.6620590316270722 0.250486587450689 0.0025841643275096946 
nan 1.9411000000000016 0.000554596044752285 0.685239489154003 1.35537009668759 0.0037561891411062574 0.0037842308264382225 1.9411000000000016 0.0007252708815437402 0.8169924770309048 1.5327863851632475 0.09084107901088424 0.003452496629224521 1.9411000000000016 0.0008841327369276982 0.9591320855487856 1.6612656767080645 0.24922665272515676 0.00259061388811463 
nan 1.9511000000000016 0.0005541450469540955 0.6849362878278453 1.3548304055439937 0.0036920917408278056 0.003783359456957997 1.9511000000000016 0.0007245463091387895 0.816388466067167 1.5321127053493124 0.09029780388907627 0.00345547429864715 1.9511000000000016 0.0008830382105805041 0.9581116458224228 1.66046961537561 0.24796241991789386 0.0025970854504455635 
nan 1.9611000000000016 0.0005536920769541897 0.684631760610124 1.354288354344974 0.0036277140442744146 0.0037824842770015537 1.9611000000000016 0.000723818914745098 0.8157821026647669 1.5314364017577713 0.08975241287620427 0.0034584635651848873 1.9611000000000016 0.0008819399883543963 0.9570877603848834 1.65967086598882 0.24669391818518516 0.0026035788652525203 
nan 1.9711000000000016 0.000553237139612017 0.6843259107677985 1.3537439489056404 0.003563056742088188 0.003781605295957798 1.9711000000000016 0.0007230887106626096 0.8151733970770635 1.5307574858246438 0.08920491519460877 0.0034614643782904498 1.9711000000000016 0.0008808380955330181 0.9560604528084045 1.6588694469367733 0.24542117673090677 0.002610093983041908 
nan 1.9811000000000016 0.000552780239806145 0.6840187415806811 1.3531971950639812 0.0034981205276284036 0.0037807225232525743 1.9811000000000016 0.0007223557092258305 0.8145623595862274 1.5300759690180836 0.08865532009254484 0.0034644766872745174 1.9811000000000016 0.0008797325574400374 0.9550297467025377 1.6580653766376583 0.24414422480516446 0.002616630654083485 
nan 1.9911000000000016 0.0005523213824341294 0.6837102563413499 1.3526480986807068 0.0034329060969529738 0.0037798359683484137 1.9911000000000016 0.0007216199228033777 0.813949000502864 1.5293918628379597 0.08810363684384334 0.0034675004413075904 1.9911000000000016 0.0008786233994379698 0.9539956657130535 1.6572586735379182 0.24286309170293544 0.0026231887284173154 
nan 2.0011000000000014 0.0005518605724123844 0.6834004583550609 1.3520966656390943 0.003367414148800033 0.003778945640744282 2.0011000000000014 0.0007208813637975294 0.8133333301656394 1.5287051788154375 0.08754987474757371 0.0034705355894218384 2.0011000000000014 0.0008775106469270069 0.9529582335208477 1.6564493561113982 0.2415778067627145 0.0026297680558606982 
nan 2.011100000000001 0.0005513978146760529 0.6830893509396617 1.3515429018448335 0.003301645384569555 0.0037780515499753337 2.011100000000001 0.0007201400446437744 0.812715358940904 1.528015928512561 0.08699404312770656 0.003473582080512947 2.011100000000001 0.000876394325343847 0.9519174738408519 1.6556374428584955 0.24028839936516344 0.0026363684860150815 
nan 2.021100000000001 0.0005509331141788789 0.682776937425505 1.3509868132258727 0.0032356005083051228 0.003777153705612659 2.021100000000001 0.0007193959778103651 0.8120950972223204 1.5273241235218358 0.08643615133277788 0.0034766398633419605 2.021100000000001 0.0008752744601605286 0.9508734104209459 1.6548229523053102 0.23899489893176398 0.0026429898682729567 
nan 2.031100000000001 0.000550466475893079 0.6824632211553625 1.350428405732266 0.003169280226675716 0.003776252117263042 2.031100000000001 0.0007186491757978688 0.8114725554304895 1.5266297754658136 0.08587620873555332 0.003479708886537123 2.031100000000001 0.0008741510768832683 0.9498260670408739 1.654005903002801 0.23769733492347495 0.0026496320518247336 
nan 2.0411000000000006 0.0005499979048092148 0.6821482054843392 1.3498676853360205 0.003102685248957605 0.0037753467945687087 2.0411000000000006 0.0007178996511387222 0.8108477440125784 1.5259328959966758 0.08531422473269351 0.0034827890985957084 2.0411000000000006 0.0008730242010513007 0.9487754675111634 1.6531863135259401 0.23639573683939286 0.002656294885665597 
nan 2.0511000000000004 0.0005495274059360663 0.6818318937797875 1.3493046580309436 0.003035816287016261 0.0037744377472070855 2.0511000000000004 0.0007171474163967854 0.8102206734419497 1.5252334967958217 0.08475020874442017 0.0034858804478858554 2.0511000000000004 0.0008718938582357226 0.947721635672047 1.6523642024728746 0.23509013421541644 0.002662978218602342 
nan 2.0611 0.0005490549843005046 0.6815142894212232 1.3487393298324926 0.0029686740552883877 0.003773524984890553 2.0611 0.0007163924841668978 0.8095913542177898 1.5245315895734524 0.08418417021418265 0.0034889828826483917 2.0611 0.0008707600740383393 0.9466645953923879 1.6515395884640858 0.23378055662291455 0.002669681899260194 
nan 2.0711 0.0005485806449473664 0.6811953958002396 1.3481717067776229 0.002901259270763987 0.003772608517366202 2.0711 0.0007156348670744337 0.8089597968647402 1.5238271860681598 0.08361611860832519 0.00349209635099866 2.0711 0.0008696228740905154 0.945604370568607 1.650712490141553 0.2324670336673983 0.0026764057760896042 
nan 2.0810999999999997 0.0005481043929393277 0.6808752163204232 1.3476017949246377 0.0028335726529684683 0.0037716883544155915 2.0810999999999997 0.0007148745777748597 0.808326011932527 1.5231202980465153 0.08304606341575486 0.0034952208009283356 2.0810999999999997 0.0008684822840520278 0.9445409851236151 1.6498829261679213 0.23114959498719662 0.002683149697373032 
nan 2.0910999999999995 0.0005476262333567791 0.6805537543972703 1.3470296003530389 0.002765614923944881 0.003770764505854506 2.0910999999999995 0.0007141116289532931 0.8076900099955936 1.5224109373026569 0.08247401414761021 0.0034983561803072463 2.0910999999999995 0.0008673383296099232 0.9434744630057461 1.6490509152256687 0.22982827025213612 0.0026899135112317006 
nan 2.1010999999999993 0.0005471461712977003 0.6802310134581017 1.3464551291633757 0.002697386808236119 0.003769836981532714 2.1010999999999993 0.00071334603332406 0.8070518016527324 1.5216991156578807 0.08189998033693044 0.003501502436885181 2.1010999999999993 0.0008661910364773772 0.9424048281876949 1.6482164760162774 0.22850308916222403 0.0026966970656323395 
nan 2.111099999999999 0.0005466642118775356 0.6799069969419794 1.3458783874770974 0.002628889032867183 0.0037689057913337276 2.111099999999999 0.0007125778036302553 0.8064113975267173 1.5209848449602308 0.08132397153832506 0.003504659518293703 2.111099999999999 0.0008650404303925588 0.9413321046654576 1.6473796272594075 0.22717408144633583 0.0027035002083939034 
nan 2.121099999999999 0.0005461803602290696 0.6795817082996238 1.3452993814364032 0.002560122327327568 0.0037679709451745613 2.121099999999999 0.000711806952643303 0.8057688082639384 1.520268137084091 0.08074599732764456 0.003507827372047956 2.121099999999999 0.0008638865371174965 0.9402563164572751 1.646540387692072 0.22584127686090616 0.002710322787194272 
nan 2.1310999999999987 0.0005456946215023036 0.6792551509933291 1.344718117204095 0.0024910874235536374 0.0037670324530054942 2.1310999999999987 0.0007110334931625176 0.8051240445340345 1.5195490039297757 0.08016606730165103 0.0035110059455484665 2.1310999999999987 0.000862729382436949 0.9391774876025796 1.6456987760678161 0.22450470518862392 0.00271716464957693 
nan 2.1410999999999984 0.0005452070008643314 0.6789273284968811 1.3441346009634287 0.002421785055911023 0.00376609032480983 2.1410999999999984 0.0007102574380146654 0.8044771170295295 1.5188274574231238 0.07958419107768999 0.003514195186082945 2.1410999999999984 0.0008615689921572784 0.9380956421609447 1.6448548111558976 0.22316439623713136 0.0027240256429576287 
nan 2.1510999999999982 0.0005447175034992162 0.6785982442954738 1.3435488389179668 0.0023522159611770914 0.0037651445706036574 2.1510999999999982 0.0007094788000535279 0.8038280364654671 1.5181035095150914 0.07900037829336232 0.003517395040828083 2.1510999999999982 0.0008604053921053275 0.9370108042110383 1.6440085117404704 0.22182037983772684 0.002730905614631022 
nan 2.161099999999998 0.0005442261346078677 0.678267901885627 1.342960837291431 0.002282380878523516 0.0037641952004356166 2.161099999999998 0.000708697592159465 0.8031768135790467 1.5173771721813465 0.0784146386061971 0.0035206054568513454 2.161099999999998 0.0008592386081273006 0.9359229978495792 1.6431598966197691 0.22047268584407193 0.002737804411777289 
nan 2.171099999999998 0.000543732899407919 0.6779363047751036 1.342370602327556 0.002212280549498742 0.0037632422243866572 2.171099999999998 0.000707913827238979 0.8025234591292607 1.516648457421863 0.07782698169332476 0.0035238263811127645 2.171099999999998 0.000858068666087647 0.9348322471902962 1.6423089846052992 0.21912134413090253 0.00274472188146873 
nan 2.1810999999999976 0.0005432378031336043 0.6776034564828268 1.3417781402899411 0.0021419157180106183 0.0037622856525698035 2.1810999999999976 0.0007071275182242799 0.8018679838965316 1.5159173772605172 0.07723741725115083 0.0035270577604667253 2.1810999999999976 0.0008568955918679488 0.9337385763628914 1.6414557945210266 0.21776638459274364 0.0027516578706763446 
nan 2.1910999999999974 0.0005427408510356364 0.6772693605387986 1.3411834574619064 0.0020712871303089878 0.003761325495129919 2.1910999999999974 0.0007063386780728505 0.8012103986823494 1.5151839437446828 0.07664595499503032 0.003530299541663752 2.1910999999999974 0.000855719411263861 0.9326451288332427 1.6405929410280384 0.2164215339683813 0.002758594223360917 
nan 2.201099999999997 0.0005422420483810847 0.6769340204840175 1.340586560146344 0.0020003955349683802 0.003760361762243469 2.201099999999997 0.0007055473197670134 0.800550714308911 1.5144481689448286 0.07605260465894256 0.0035335516713522887 2.201099999999997 0.0008545401283608984 0.9315639674278902 1.6396918043785331 0.21513974652478854 0.002765461317491717 
nan 2.211099999999997 0.0005417414004532536 0.6765974398703961 1.3399874546655748 0.0019292416828706656 0.003759394464118287 2.211099999999997 0.0007047534563134975 0.7998889416187587 1.5137100649541158 0.07545737599516664 0.003536814096080481 2.211099999999997 0.0008533577576733195 0.9304799751551123 1.6387883082308305 0.21385460290301347 0.0027723463921321655 
nan 2.2210999999999967 0.0005412389125515601 0.6762596222606799 1.3393861473612003 0.0018578263271877302 0.0037584236109933365 2.2210999999999967 0.0007039571007430063 0.79922509147442 1.5129696438879956 0.07486027877395728 0.0035400867622979496 2.2210999999999967 0.0008521723245098601 0.9293931752178474 1.6378824719243354 0.21256613061165444 0.00277924929990671 
nan 2.2310999999999965 0.0005407345899914133 0.6759205712283654 1.3387826445939592 0.0017861502233642672 0.0037574492131384795 2.2310999999999965 0.000703158266109786 0.7985591747580478 1.512226917883809 0.07426132278322127 0.0035433696163575646 2.2310999999999965 0.0008509838541958724 0.9283035908342675 1.63697431481115 0.21127435717737064 0.002786169893343036 
nan 2.2410999999999963 0.0005402284381040926 0.6755802903576184 1.338176952743582 0.0017142141291005485 0.0037564712808542417 2.2410999999999963 0.0007023569654911945 0.7978912023710617 1.511481899100385 0.07366051782819445 0.0035466626045172174 2.2410999999999963 0.000849792372072214 0.92721124523676 1.6360638562552243 0.2099793101436743 0.0027931080248785414 
nan 2.251099999999996 0.0005397204622366265 0.6752387832431932 1.337569078208645 0.0016420188043351513 0.003755489824471577 2.251099999999996 0.0007015532119872721 0.797221185233789 1.510734599717642 0.07305787373111938 0.003549965672941585 2.251099999999996 0.0008485979034941411 0.926116161670913 1.6351511156315115 0.20868101706972775 0.002800063546866779 
nan 2.261099999999996 0.0005392106677516721 0.6748960534903505 1.3369590274064271 0.0015695650112278537 0.0037545048543516347 2.261099999999996 0.0007007470187203113 0.796549134285107 1.5099850319361876 0.07245340033092318 0.003553278767703898 2.261099999999996 0.0008474004738302072 0.925018363394505 1.634236112325125 0.20737950552914644 0.0028070363115838704 
nan 2.2710999999999957 0.000538699060027394 0.674552104714777 1.3363468067727637 0.0014968535141423925 0.003753516380885527 2.2710999999999957 0.0006999383988344284 0.7958750604820852 1.5092332079769202 0.07184710748289612 0.0035566018347877007 2.2710999999999957 0.0008462001084611661 0.9239178736765004 1.6333188657305016 0.20607480310880685 0.002814026171234891 
nan 2.2810999999999955 0.0005381856444573439 0.6742069405425035 1.3357324227619045 0.0014238850796294052 0.003752524414494094 2.2810999999999955 0.0006991273654951356 0.7951989747996294 1.5084791400806314 0.07123900505837089 0.0035599348200886097 2.2810999999999955 0.0008449968327788809 0.9228147157960479 1.6323993952505669 0.20476693740765994 0.0028210329779602295 
nan 2.2910999999999953 0.0005376704264503401 0.673860564609825 1.3351158818463666 0.001350660476409249 0.0037515289656276742 2.2910999999999953 0.0006983139308201238 0.7945265579301155 1.5077123563716408 0.07065145357583177 0.003563101970922642 2.2910999999999953 0.0008437906721852365 0.9217089130414845 1.6314777202959045 0.20345593603554998 0.0028280565838419134 
nan 2.301099999999995 0.0005371534114303472 0.6735129805632186 1.3344971905167937 0.0012771804753549422 0.0037505300447658687 2.301099999999995 0.0006974980897809951 0.7938655977366342 1.5069184471118746 0.07011516274645066 0.003565861871650799 2.301099999999995 0.0008425816520910582 0.9206004887093439 1.63055386028393 0.2021418266120386 0.0028350968409099103 
nan 2.311099999999995 0.0005366346048363559 0.6731641920592636 1.3338763552818096 0.0012034458494750457 0.0037495276624173106 2.311099999999995 0.0006966798489221762 0.7932026933098885 1.5061222025453729 0.06957729440229611 0.0035686298907056796 2.311099999999995 0.000841369797915035 0.9194894661033685 1.6296278346380673 0.20082463676523443 0.002842153601148398 
nan 2.3210999999999946 0.000536114012122263 0.6728142027645604 1.3332533826678754 0.0011294573738966356 0.0037485218291194336 2.3210999999999946 0.000695859220993638 0.7925378549793699 1.5053236350793564 0.0690378569245258 0.003571405984955532 2.3210999999999946 0.0008401551350826465 0.9183758685335272 1.6286996627869301 0.19950439413062748 0.0028492267165020086 
nan 2.3310999999999944 0.0005355916387567514 0.6724630163556502 1.332628279219147 0.0010552158258482454 0.003747512555438239 2.3310999999999944 0.0006950362187672502 0.7918710930923119 1.5045227571423563 0.06849685870869276 0.0035741901111945207 2.3310999999999944 0.0008389376890250972 0.9172597193150365 1.627769364163506 0.19818112634992957 0.002856316038882041 
nan 2.341099999999994 0.0005350674902231702 0.6721106365189339 1.3320010514973306 0.0009807219846428388 0.003746499851968065 2.341099999999994 0.0006942108550363434 0.7912024180133341 1.5037195811837873 0.06795430816445705 0.003576982226144213 2.341099999999994 0.0008377174851782528 0.9161410417673872 1.6268369582043452 0.19685486106991956 0.002863421420172649 
nan 2.351099999999994 0.0005345415720194153 0.6717570669505921 1.3313717060815393 0.0009059766316607829 0.0037454837293313544 2.351099999999994 0.0006933831426152714 0.7905318401240887 1.5029141196735225 0.06741021371529839 0.003579782286455056 2.351099999999994 0.000836494548981584 0.9150198592133746 1.6259024643487516 0.19552562594129416 0.0028705427122369957 
nan 2.3610999999999938 0.0005340138896578095 0.6714023113565045 1.3307402495681508 0.0008309805503328829 0.003744464198178426 2.3610999999999938 0.0006925530943389761 0.7898593698229074 1.5021063851014698 0.06686458379823006 0.0035825902487078487 2.3610999999999938 0.0008352689058771132 0.9138961949781336 1.6249659020379799 0.19419344861752402 0.0028776797669233835 
nan 2.3710999999999935 0.0005334844486649833 0.6710463734521698 1.3301066885706647 0.0007557345261233701 0.00374344126918724 2.3710999999999935 0.000691720723062554 0.78918501752445 1.5012963899771492 0.06631742686351373 0.0035854060694152107 2.3710999999999935 0.0008340405813083675 0.9127700723881783 1.6240272907144342 0.19285835675371474 0.0028848324360713547 
nan 2.3810999999999933 0.0005329532545817552 0.6706892569626249 1.3294710297195578 0.0006802393465129524 0.0037424149530631717 2.3810999999999933 0.0006908860416608234 0.7885087936593544 1.500484146829273 0.06576875137437534 0.003588229705023044 2.3810999999999933 0.0008328096007193356 0.9116415147704463 1.6230866498208711 0.19152037800547406 0.0028920005715177633 
nan 2.391099999999993 0.0005324203129630123 0.6703309656223653 1.328833279662143 0.0006044958009818177 0.0037413852605387766 2.391099999999993 0.0006900490630278939 0.7878307086738876 1.4996696682053257 0.06521856580672185 0.0035910611119119897 2.391099999999993 0.0008315759895534302 0.9105105454513471 1.6221439987996074 0.1901795400277835 0.002899184025102816 
nan 2.401099999999993 0.0005318856293775916 0.6699715031752643 1.3281934450624258 0.0005285046809927305 0.003740352202373563 2.401099999999993 0.0006892098000767368 0.7871507730295972 1.498852966671147 0.06466687864885892 0.003593900246398883 2.401099999999993 0.0008303397732524554 0.9093771877558153 1.6211993570917307 0.18883587047387626 0.002906382648676088 
nan 2.4110999999999927 0.0005313492094081602 0.6696108733744938 1.3275515326009628 0.0004522667799740815 0.0037393157893537603 2.4110999999999927 0.0006883682657387578 0.7864689972029658 1.498034054810515 0.06411369840120988 0.0035967470647381983 2.4110999999999927 0.0008291009772555785 0.9082414650063683 1.6202527441363135 0.18748939699411943 0.002913596294102508 
nan 2.4210999999999925 0.0005308110586510967 0.669249079982443 1.3269075489747175 0.00037578289330296915 0.0037382760322920905 2.4210999999999925 0.0006875244729633695 0.7857853916850644 1.4972129452247311 0.06355903357603507 0.0035996015231234916 2.4210999999999925 0.0008278596269983072 0.9071034005221682 1.6193041793696321 0.18614014723490252 0.0029208248132683154 
nan 2.4310999999999923 0.0005302711827163723 0.6688861267706397 1.3262615008969196 0.0002990538182882951 0.003737232942027536 2.4310999999999923 0.0006866784347175675 0.785099966981209 1.4963896505322063 0.06300289269715274 0.003602463577688841 2.4310999999999923 0.0008266157479114716 0.9059630176180886 1.6183536822243882 0.1847881488375306 0.0029280680580869886 
nan 2.441099999999992 0.0005297295872274312 0.6685220175196696 1.325613395096921 0.00022208035415383016 0.003736186529425112 2.441099999999992 0.0006858301639855059 0.7844127336106165 1.4955641833680493 0.06244528429966035 0.003605333184510277 2.441099999999992 0.000825369365420211 0.904820339603786 1.6174012721289353 0.18343342943712357 0.0029353258805051422 
nan 2.451099999999992 0.0005291862778210725 0.6681567560190964 1.3249632383200558 0.00014486330202137198 0.003735136805375636 2.451099999999992 0.0006849796737680752 0.7837237021060635 1.4947365563836557 0.06188621692965712 0.003608210299607213 2.451099999999992 0.0008241205049429658 0.9036753897827756 1.6164469685065073 0.18207601666152018 0.0029425981325084008 
nan 2.4610999999999916 0.0005286412594272855 0.6677966304556069 1.3243033383976135 8.840037247615893e-05 0.003733840713711787 2.4610999999999916 0.0006841269770824823 0.7830328830135448 1.4939067822462977 0.06132569914396744 0.003611094878943867 2.4610999999999916 0.0008228691915081381 0.9025314057937114 1.6154838751872567 0.180729403648664 0.0029498442505010076 
nan 2.4710999999999914 0.0005280945220866979 0.6674517831462836 1.3236212523249877 8.659679276398756e-05 0.0037319057249421655 2.4710999999999914 0.0006832720869618293 0.7823402868919332 1.4930748736387167 0.06076373950986477 0.0036139868784306832 2.4710999999999914 0.0008216154234986772 0.9014048197154678 1.6144766398350652 0.1794624267143291 0.0029568576271807117 
nan 2.481099999999991 0.000527546065508884 0.6671058514509353 1.3229370214056861 8.478754162396296e-05 0.003729964651523704 2.481099999999991 0.000682415016454697 0.7816459243126416 1.4922408432587158 0.06020034660479719 0.003616886253925746 2.481099999999991 0.0008203592098120566 0.9002760360489788 1.6134674397075113 0.17819297833669137 0.0029638846845852626 
nan 2.491099999999991 0.000526995894960305 0.6667588386913121 1.3222506522099198 8.297263642911251e-05 0.0037280175120952305 2.491099999999991 0.0006815557786247269 0.7809498058592845 1.4914047038187541 0.05963552901611298 0.0036197929612361885 2.491099999999991 0.0008191005751262493 0.8991450769688896 1.6124562946300542 0.17692108345371577 0.0029709252846700455 
nan 2.5010999999999908 0.0005264440157214349 0.666410748198003 1.3215621513253817 8.115209459868822e-05 0.003726064325345167 2.5010999999999908 0.0006806943865502063 0.7802519421273416 1.4905664680455435 0.05906929534078776 0.0036227069561196 2.5010999999999908 0.0008178395441139316 0.8980119646450863 1.6114432244238985 0.17564676699801476 0.0029779792894200755 
nan 2.5110999999999906 0.0005258904330866294 0.6660615833103523 1.320871525357083 7.932593359773549e-05 0.0037241051100110633 2.5110999999999906 0.0006798308533236538 0.7795523437238226 1.4897261486796434 0.058501654185152144 0.0036256281942854255 2.5110999999999906 0.0008165761414414837 0.896876721241797 1.61042824890519 0.1743700538958381 0.0029850465608555884 
nan 2.5210999999999903 0.0005253351523639944 0.6657113473763772 1.3201787809271897 7.749417093665958e-05 0.003722139884879136 2.5210999999999903 0.0006789651920514064 0.7788510212669321 1.4888837584750612 0.0579326141646201 0.0036285566313963664 2.5210999999999903 0.0008153103917679959 0.8957393689166998 1.6094113878842187 0.1730909690660692 0.0029921269610375966 
nan 2.53109999999999 0.0005247781788752569 0.6653600437526864 1.3194839246748598 7.565682417079819e-05 0.003720168668783806 2.53109999999999 0.000678097415853208 0.778147985385736 1.4880393101988503 0.05736218390341871 0.003631492223069767 2.53109999999999 0.0008140423197442817 0.8945999298200356 1.6083926611646246 0.17180953741922708 0.0029992203520734133 
nan 2.54109999999999 0.0005242195179556348 0.6650076758043977 1.3187869632560822 7.381391089999338e-05 0.0037181914806072433 2.54109999999999 0.0006772275378617991 0.7774432467198302 1.4871928166307111 0.056790372034318255 0.0036344349248790078 2.54109999999999 0.0008127719500118954 0.893458426093725 1.6073720885426102 0.1705257838564745 0.003006326596122144 
nan 2.5510999999999897 0.0005236591749537084 0.6646542469050569 1.3180879033435173 7.196544876816704e-05 0.003716208339278908 2.5510999999999897 0.0006763555712225077 0.7767368159190079 1.4863442905625939 0.056217187198363334 0.0036373846923548865 2.5510999999999897 0.0008114993072021576 0.8923148798704936 1.6063496898061556 0.1692397332686322 0.003013445555400142 
nan 2.5610999999999895 0.0005230971552312919 0.664299760436557 1.317386751626334 7.011145546289703e-05 0.0037142192637750968 2.5610999999999895 0.0006754815290928413 0.7760287036429301 1.4854937447983 0.05564263804460486 0.0036403414809869986 2.5610999999999895 0.0008102244159351845 0.8911693132729985 1.6053254847342397 0.16795141053519883 0.0030205770921864356 
nan 2.5710999999999893 0.0005225334641633059 0.6639442197890579 1.316683514810053 6.825194871499658e-05 0.0037122242731184923 2.5710999999999893 0.0006746054246420807 0.7753189205607955 1.4846411921530887 0.05506673322983279 0.0036433052462251114 2.5710999999999893 0.0008089473008189247 0.890021748412964 1.6042994930960675 0.1666608405233771 0.003027721068828116 
nan 2.581099999999989 0.0005219681071376502 0.6635876283609056 1.3159781996163873 6.638694629809515e-05 0.0037102233863777136 2.581099999999989 0.0006737272710508747 0.7746074773510132 1.4837866454532807 0.05448948141830977 0.003646275943480537 2.581099999999989 0.0008076679864482011 0.8888722073903198 1.6032717346502976 0.16536804808710567 0.0030348773477456986 
nan 2.591099999999989 0.000521401089555077 0.6632299895585527 1.3152708127830837 6.45164660282192e-05 0.003708216622666865 2.591099999999989 0.0006728470815108361 0.7738943847008746 1.4829301175358665 0.05391089128150566 0.0036492535281274956 2.591099999999989 0.0008063864974037582 0.8877207122923456 1.60224222914428 0.16407305806609676 0.0030420457914384492 
nan 2.6010999999999886 0.0005208324168290651 0.6628713067964792 1.3145613610637665 6.264052576337847e-05 0.003706204001145093 2.6010999999999886 0.0006719648692241389 0.7731796533062272 1.4820716212481135 0.05333097149783266 0.0036522379555044815 2.6010999999999886 0.0008051028582513169 0.8865672851928212 1.601210996313294 0.1627758952848804 0.0030492262624896753 
nan 2.6110999999999884 0.0005202620943856941 0.6625115834971126 1.3138498512277799 6.0759143403149536e-05 0.0037041855410161395 2.6110999999999884 0.0006710806474031168 0.7724632938711498 1.4812111694471763 0.0527497307523815 0.0036552291809156196 2.6110999999999884 0.0008038170935406333 0.8854119481511815 1.6001780558797942 0.16147658455185374 0.0030564186235719887 
nan 2.621099999999988 0.0005196901276635196 0.6621508230907495 1.313136290060033 5.887233688826536e-05 0.0037021612615279025 2.621099999999988 0.0006701944292698632 0.7717453171076278 1.4803487749997062 0.052167177736658306 0.0036582271596320185 2.621099999999988 0.0008025292278045641 0.8842547232116759 1.5991434275526584 0.16017515065833657 0.003063622737452532 
