P epsUR epsNR epsGR
5.170340681362725 15.511022044088175 19.554197425765175 33.352738175517985 
5.210420841683367 15.6312625250501 19.64500668160508 33.5516574599428 
5.2505010020040075 15.751503006012022 19.735536950479247 33.75030820690167 
5.290581162324649 15.871743486973948 19.825791209438382 33.948693325201525 
5.33066132264529 15.99198396793587 19.915772381485468 34.14681567030344 
5.370741482965932 16.112224448897795 20.00548333695541 34.34467804592963 
5.410821643286573 16.232464929859717 20.094926894849436 34.54228320596432 
5.4509018036072145 16.352705410821642 20.184105824126085 34.73963385396802 
5.490981963927855 16.472945891783567 20.273022844950475 34.93673264667699 
5.531062124248497 16.593186372745492 20.3616806299035 35.133582193225756 
5.571142284569138 16.713426853707414 20.450081805152536 35.330185057819605 
5.611222444889779 16.833667334669336 20.538228951585147 35.526543759959395 
5.651302605210421 16.95390781563126 20.626124605907204 35.72266077541881 
5.691382765531062 17.074148296593187 20.71377126170676 35.91853853771346 
5.731462925851703 17.194388777555112 20.801171370485058 36.114179439792466 
5.771543086172344 17.314629258517034 20.888327342655796 36.30958583318236 
5.811623246492986 17.43486973947896 20.975241548513967 36.50476003089581 
5.851703406813627 17.55511022044088 21.06191631917526 36.69970430667131 
5.891783567134269 17.675350701402806 21.148353947487283 36.89442089715664 
5.9318637274549095 17.795591182364728 21.234556688913454 37.0889120023311 
5.971943887775551 17.915831663326653 21.32052676239071 37.28317978636975 
6.012024048096192 18.036072144288575 21.406266351161896 37.47722637810568 
6.052104208416833 18.1563126252505 21.4917776035838 37.67105387221202 
6.092184368737475 18.276553106212425 21.57706263391159 37.8646643299751 
6.132264529058116 18.396793587174347 21.662123523060707 38.058059780215935 
6.1723446893787575 18.517034068136272 21.74696231934673 38.25124221920717 
6.212424849699398 18.637274549098194 21.831581039204238 38.444213612443875 
6.25250501002004 18.75751503006012 21.91598166788524 38.63697589454187 
6.292585170340681 18.877755511022045 22.00016616013795 38.82953097041223 
6.332665330661323 18.99799599198397 22.084136440866533 39.021880715403334 
6.372745490981964 19.118236472945892 22.16789440577254 39.214026976725926 
6.4128256513026045 19.238476953907814 22.251441921978593 39.40597157265766 
6.452905811623246 19.35871743486974 22.33478082863494 39.597716295080254 
6.492985971943887 19.47895791583166 22.41791293750946 39.789262908610276 
6.533066132264529 19.599198396793586 22.50084003356166 39.98061315099484 
6.57314629258517 19.719438877755508 22.58356387550118 40.17176873539887 
6.613226452905812 19.839679358717433 22.666086196331374 40.362731348632714 
6.6533066132264524 19.95991983967936 22.74840870387836 40.55350265393908 
6.693386773547094 20.080160320641284 22.83053308130611 40.744084289393584 
6.733466933867735 20.200400801603205 22.912460987617937 40.93447786998643 
6.773547094188377 20.32064128256513 22.99419405814492 41.12468498708966 
6.813627254509018 20.440881763527052 23.075733905021576 41.314707209818444 
6.853707414829659 20.561122244488978 23.157082117649264 41.504546084963046 
6.8937875751503 20.681362725450903 23.238240263147663 41.69420313668267 
6.933867735470941 20.801603206412825 23.319209886794738 41.883679869035745 
6.973947895791583 20.92184368737475 23.39999251245549 42.07297776398938 
7.014028056112224 21.04208416833667 23.480589642999913 42.26209828348675 
7.054108216432866 21.162324649298597 23.56100276071043 42.451042869439775 
7.0941883767535066 21.28256513026052 23.641233327679178 42.63981294346976 
7.134268537074148 21.402805611222444 23.721282786195392 42.828409907955724 
7.174348697394789 21.523046092184366 23.801152559123267 43.01683514653225 
7.214428857715431 21.64328657314629 23.8808440502705 43.205090024337196 
7.254509018036072 21.763527054108216 23.960358644747878 43.39317588736848 
7.294589178356713 21.883767535070138 24.039697709320077 43.58109406442202 
7.3346693386773545 22.004008016032063 24.118862592748055 43.76884586656927 
7.374749498997995 22.124248496993985 24.197854626123156 43.956432586994104 
7.414829659318637 22.24448897795591 24.276675123193304 44.14385550279885 
7.454909819639278 22.364729458917836 24.35532538068136 44.3311158736749 
7.49498997995992 22.48496993987976 24.43380667859605 44.51821494349811 
7.535070140280561 22.605210420841683 24.512120280535495 44.70515393973277 
7.575150300601202 22.725450901803608 24.59026743398374 44.89193407416639 
7.615230460921843 22.84569138276553 24.668249370600282 45.07855654304894 
7.655310621242485 22.965931863727455 24.746067306502994 45.26502252760228 
7.695390781563126 23.086172344689377 24.82372244254447 45.451333194251156 
7.735470941883767 23.2064128256513 24.901215964582075 45.63748969391045 
7.775551102204409 23.326653306613224 24.97854904374187 45.82349316393601 
7.8156312625250495 23.44689378757515 25.055722836676484 46.00934472750114 
7.855711422845691 23.567134268537075 25.13273848581724 46.195045493661 
7.895791583166332 23.687374749498996 25.209597119620607 46.38059655745296 
7.935871743486974 23.80761523046092 25.286299852809144 46.56599900103444 
7.975951903807615 23.927855711422843 25.362847786607084 46.7512538928649 
8.016032064128256 24.04809619238477 25.439242008970766 46.93636228925665 
8.056112224448897 24.168336673346694 25.515483594813933 47.12132523295252 
8.09619238476954 24.28857715430862 25.591573606228152 47.30614375407397 
8.13627254509018 24.408817635270537 25.667513092698428 47.490818871116005 
8.176352705410821 24.529058116232463 25.74330309131413 47.675351590289 
8.216432865731463 24.649298597194388 25.818944626975398 47.85974290555918 
8.256513026052104 24.769539078156313 25.894438712595104 48.04399379940081 
8.296593186372744 24.88977955911823 25.969786349296506 48.22810524256019 
8.336673346693386 25.010020040080157 26.044988526606733 48.41207819452914 
8.376753507014028 25.130260521042082 26.120046222646128 48.59591360370767 
8.41683366733467 25.250501002004007 26.19496040431365 48.779612407940014 
8.45691382765531 25.37074148296593 26.26973202746839 48.963175533697125 
8.496993987975952 25.490981963927855 26.344362037107295 49.14660389700765 
8.537074148296593 25.61122244488978 26.418851367539204 49.3298984033818 
8.577154308617233 25.7314629258517 26.493200942555298 49.51305994810629 
8.617234468937875 25.851703406813627 26.56741167559607 49.69608941691693 
8.657314629258517 25.971943887775552 26.641484469914822 49.878987684593945 
8.697394789579159 26.092184368737477 26.71542021873791 50.06175561637619 
8.737474949899799 26.212424849699396 26.789219805421688 50.24439406906566 
8.77755511022044 26.33266533066132 26.8628841036063 50.426903888270076 
8.817635270541082 26.452905811623246 26.936413977366406 50.609285910952565 
8.857715430861724 26.57314629258517 27.00981028135886 50.79154096554705 
8.897795591182364 26.69338677354709 27.083073860967485 50.97366987030657 
8.937875751503006 26.813627254509015 27.156205552444966 51.15567343522759 
8.977955911823647 26.93386773547094 27.229206183051932 51.33755246150724 
9.018036072144287 27.054108216432862 27.302076571193332 51.519307741730266 
9.05811623246493 27.174348697394787 27.37481752655215 51.70094005935304 
9.098196392785571 27.294589178356713 27.44742985022048 51.88245019036992 
9.138276553106213 27.414829659318638 27.519914334828105 52.06383890175322 
9.178356713426853 27.53507014028056 27.59227176466857 52.245106952797734 
9.218436873747494 27.655310621242485 27.66450291582286 52.42625509504169 
9.258517034068136 27.77555110220441 27.73660855628069 52.60728407110311 
9.298597194388778 27.895791583166336 27.808589446059486 52.788194616449445 
9.338677354709418 28.016032064128254 27.880446337321136 52.96898745936924 
9.37875751503006 28.13627254509018 27.952179974486523 53.14966331985084 
9.418837675350701 28.256513026052104 28.02379109434789 53.33022291104667 
9.458917835671341 28.376753507014023 28.09528042617913 53.510666937807216 
9.498997995991983 28.496993987975948 28.166648691844024 53.690996098923556 
9.539078156312625 28.617234468937873 28.23789660590244 53.87121108531729 
9.579158316633267 28.7374749498998 28.309024875714577 54.05131258083117 
9.619238476953907 28.85771543086172 28.38003420154333 54.231301263418956 
9.659318637274549 28.977955911823646 28.450925276654754 54.411177802609906 
9.69939879759519 29.09819639278557 28.52169878741665 54.59094286259429 
9.739478957915832 29.218436873747496 28.592355413395463 54.77059710008309 
9.779559118236472 29.338677354709418 28.66289582745131 54.95014116593059 
9.819639278557114 29.458917835671343 28.733320695831416 55.12957570413745 
9.859719438877756 29.57915831663327 28.803630678261744 55.30890135161017 
9.899799599198396 29.699398797595187 28.873826428037102 55.488118740977264 
9.939879759519037 29.819639278557112 28.943908592109587 55.66722849619772 
9.97995991983968 29.939879759519037 29.013877811175455 55.84623123769051 
10.02004008016032 30.060120240480963 29.083734719760496 56.02512757756698 
10.06012024048096 30.18036072144288 29.153479946303875 56.20391812327047 
10.100200400801603 30.300601202404806 29.223114113240523 56.38260347626343 
10.140280561122244 30.42084168336673 29.29263783708207 56.561184232251755 
10.180360721442886 30.541082164328657 29.36205172849639 56.739660981033964 
10.220440881763526 30.66132264529058 29.43135639238577 56.918034306745966 
10.260521042084168 30.781563126252504 29.50055242796374 57.0963047881182 
10.30060120240481 30.90180360721443 29.569640428830514 57.27447299874525 
10.34068136272545 31.02204408817635 29.63862098304725 57.45253950580263 
10.380761523046091 31.142284569138276 29.707494673208984 57.63050487228366 
10.420841683366733 31.2625250501002 29.776262076516275 57.808369655738176 
10.460921843687375 31.382765531062127 29.844923764845788 57.98613440739544 
10.501002004008015 31.503006012024045 29.913480304819494 58.16379967523223 
10.541082164328657 31.62324649298597 29.981932257872902 58.341366000757816 
10.581162324649299 31.743486973947896 30.05028018032198 58.51883392052295 
10.62124248496994 31.86372745490982 30.118524623429096 58.696203967259756 
10.66132264529058 31.98396793587174 30.18666613346777 58.87347666745716 
10.701402805611222 32.104208416833664 30.254705251786426 59.05065254410374 
10.741482965931864 32.22444889779559 30.322642514871035 59.22773211467036 
10.781563126252504 32.34468937875751 30.39047845440677 59.40471589188117 
10.821643286573146 32.46492985971943 30.45821359733864 59.581604384502135 
10.861723446893787 32.58517034068136 30.525848465931137 59.75839809572799 
10.901803607214429 32.705410821643284 30.593383577826923 59.935097525594244 
10.941883767535069 32.82565130260521 30.66081944610453 60.11170316856898 
10.98196392785571 32.945891783567134 30.7281565793352 60.28821551517671 
11.022044088176353 33.06613226452906 30.79539548163876 60.46463505161674 
11.062124248496994 33.186372745490985 30.862536652738612 60.640962259789916 
11.102204408817634 33.3066132264529 30.929580588015856 60.81719761692327 
11.142284569138276 33.42685370741483 30.996527778562562 60.993341597242534 
11.182364729458918 33.547094188376754 31.063378711234176 61.169394669979695 
11.222444889779558 33.66733466933867 31.13013386870109 61.3453572998271 
11.2625250501002 33.7875751503006 31.196793729499504 61.52122994822731 
11.302605210420841 33.90781563126252 31.263358768081307 61.69701307303326 
11.342685370741483 34.02805611222445 31.329829454863365 61.872707127341606 
11.382765531062123 34.14829659318637 31.396206256275928 62.04831256038977 
11.422845691382765 34.2685370741483 31.462489634810346 62.223829818054234 
11.462925851703407 34.388777555110224 31.528680049066004 62.39925934211072 
11.503006012024048 34.50901803607215 31.594777953796566 62.57460157074199 
11.543086172344688 34.62925851703407 31.66078379995551 62.749856938638644 
11.58316633266533 34.74949899799599 31.726698034740963 62.92502587626772 
11.623246492985972 34.86973947895792 31.792521101639835 63.100108811236936 
11.663326653306612 34.989979959919836 31.858253440471294 63.27510616673426 
11.703406813627254 35.11022044088176 31.92389548742965 63.45001836290496 
11.743486973947896 35.23046092184369 31.989447675126442 63.624845816559784 
11.783567134268537 35.35070140280561 32.05491043263205 63.79958894088373 
11.823647294589177 35.47094188376753 32.12028418551661 63.97424814599444 
11.863727454909819 35.591182364729455 32.1855693558903 64.14882383738492 
11.90380761523046 35.71142284569138 32.250766362443116 64.32331641903967 
11.943887775551103 35.831663326653306 32.3158756204839 64.49772629018699 
11.983967935871743 35.951903807615224 32.380897541978996 64.67205384800671 
12.024048096192384 36.07214428857715 32.445832535590185 64.8462994852291 
12.064128256513026 36.192384769539075 32.51068100671208 65.02046359243504 
12.104208416833666 36.312625250501 32.5754433575091 65.19454655651283 
12.144288577154308 36.432865731462925 32.6401199869517 65.36854876125743 
12.18436873747495 36.55310621242485 32.70471129085229 65.54247058798013 
12.224448897795591 36.673346693386776 32.76921766190042 65.7163124143971 
12.264529058116231 36.793587174348694 32.8336394896977 65.8900746148098 
12.304609218436873 36.91382765531062 32.89797716079199 66.06375756203076 
12.344689378757515 37.034068136272545 32.962231058711225 66.23736162410687 
12.384769539078157 37.15430861723447 33.02640156399676 66.41088716755598 
12.424849699398797 37.27454909819639 33.09048905423615 66.58433455539586 
12.464929859719438 37.394789579158314 33.15449390409562 66.75770414822124 
12.50501002004008 37.51503006012024 33.21841648535185 66.93099630354003 
12.54509018036072 37.635270541082164 33.28225716692358 67.104211375985 
12.585170340681362 37.75551102204409 33.34601631490254 67.2773497175311 
12.625250501002004 37.875751503006015 33.4096942925841 67.45041167771839 
12.665330661322646 37.99599198396794 33.473291460497386 67.62339760299523 
12.705410821643286 38.11623246492986 33.536808176435045 67.7963078369439 
12.745490981963927 38.236472945891784 33.60024479548262 67.96914272184463 
12.785571142284569 38.35671342685371 33.66360167004738 68.14190259536363 
12.825651302605209 38.47695390781563 33.726879149886926 68.31458779478827 
12.86573146292585 38.59719438877755 33.79007758213733 68.48719865282305 
12.905811623246493 38.71743486973948 33.853197311340814 68.65973550095134 
12.945891783567134 38.8376753507014 33.9162386794732 68.83219866790421 
12.985971943887774 38.95791583166332 33.97920202597087 69.00458847991179 
13.026052104208416 39.07815631262525 34.04208768775739 69.17690526005971 
13.066132264529058 39.19839679358717 34.104895999269786 69.34914933079884 
13.1062124248497 39.3186372745491 34.167627292484504 69.52132100970596 
13.14629258517034 39.438877755511015 34.23028189694291 69.69342061425586 
13.186372745490981 39.55911823647294 34.29286013977657 69.86544845848347 
13.226452905811623 39.679358717434866 34.35536234573212 70.03740485415592 
13.266533066132263 39.79959919839679 34.417788837195815 70.20929011104957 
13.306613226452905 39.91983967935872 34.48013993421777 70.38110453677612 
13.346693386773547 40.04008016032064 34.54241595453586 70.55284843569508 
13.386773547094188 40.16032064128257 34.604617213599354 70.72452211147953 
13.426853707414828 40.280561122244485 34.66674402459213 70.89612586420765 
13.46693386773547 40.40080160320641 34.7287966984557 71.06765999293948 
13.507014028056112 40.521042084168336 34.7907755439119 71.23912479418001 
13.547094188376754 40.64128256513026 34.85268086748522 71.41052056125055 
13.587174348697394 40.76152304609218 34.91451297352492 71.58184758735155 
13.627254509018035 40.881763527054105 34.976272164226884 71.75310616171755 
13.667334669338677 41.00200400801603 35.03795873965503 71.9242965726883 
13.707414829659317 41.122244488977955 35.09957299776267 72.09541910663403 
13.747494989979959 41.24248496993988 35.161115234413415 72.26647404640556 
13.7875751503006 41.362725450901806 35.222585743401865 72.43746167489863 
13.827655310621243 41.48296593186373 35.28398481647411 72.60838227165209 
13.867735470941883 41.60320641282565 35.34531274334785 72.77923611502632 
13.907815631262524 41.723446893787575 35.40656981173234 72.95002348018835 
13.947895791583166 41.8436873747495 35.467756307348054 73.12074464224264 
13.987975951903808 41.963927855711425 35.52887251394612 73.29139987234053 
14.028056112224448 42.08416833667334 35.589918713327435 73.46198944176182 
14.06813627254509 42.20440881763527 35.6508951853617 73.63251361801552 
14.108216432865731 42.324649298597194 35.71180220800603 73.80297266846796 
14.148296593186371 42.44488977955911 35.77264005732343 73.97336685737852 
14.188376753507013 42.56513026052104 35.833409007501075 74.14369644765128 
14.228456913827655 42.68537074148296 35.89410933086828 74.31396170118082 
14.268537074148297 42.80561122244489 35.95474129791429 74.48416287586953 
14.308617234468937 42.925851703406806 36.015305177305834 74.65430023072518 
14.348697394789578 43.04609218436873 36.07580123590449 74.82437402097811 
14.38877755511022 43.16633266533066 36.13622973878382 74.99438450032928 
14.428857715430862 43.28657314629258 36.19659094924627 75.16433192178489 
14.468937875751502 43.40681362725451 36.256885128839926 75.33421653561908 
14.509018036072144 43.52705410821643 36.31711253737498 75.50403859116632 
14.549098196392785 43.64729458917836 36.37727343294011 75.67379833574182 
14.589178356713425 43.767535070140276 36.437368071918506 75.84349601451807 
14.629258517034067 43.8877755511022 36.49739670900389 76.0131318723357 
14.669338677354709 44.00801603206413 36.557359597216156 76.18270615069035 
14.70941883767535 44.12825651302605 36.61725698791699 76.35221909148329 
14.74949899799599 44.24849699398797 36.677089130825145 76.52167093303487 
14.789579158316633 44.368737474949896 36.73685627403169 76.69106191384869 
14.829659318637274 44.48897795591182 36.79655866401495 76.8603922690999 
14.869739478957916 44.609218436873746 36.856196545655315 77.0296622339285 
14.909819639278556 44.72945891783567 36.9157701622499 77.19887204089528 
14.949899799599198 44.8496993987976 36.97527975552702 77.36802192231477 
14.98997995991984 44.96993987975952 37.03472556566044 77.53711210721222 
15.03006012024048 45.09018036072144 37.0941078312835 77.70614282513651 
15.070140280561121 45.210420841683366 37.15342678950316 77.8751143021308 
15.110220440881763 45.33066132264529 37.21268267591367 78.04402676455834 
15.150300601202405 45.450901803607216 37.2718757246103 78.21288043604926 
15.190380761523045 45.571142284569135 37.331006168202755 78.38167553936782 
15.230460921843687 45.69138276553106 37.39007423782855 78.55041229582041 
15.270541082164328 45.811623246492985 37.44908016316614 78.71909092565208 
15.31062124248497 45.93186372745491 37.50802417244794 78.88771164645867 
15.35070140280561 46.05210420841683 37.56690649247316 79.05627467606784 
15.390781563126252 46.172344689378754 37.625727348620615 79.22478022946196 
15.430861723446894 46.29258517034068 37.684486964861165 79.39322852216901 
15.470941883767534 46.4128256513026 37.743185563770254 79.56161976567809 
15.511022044088175 46.53306613226452 37.80182336654013 79.72995417283964 
15.551102204408817 46.65330661322645 37.860400592992015 79.89823195327487 
15.591182364729459 46.77354709418837 37.9189174615881 80.06645331628674 
15.631262525050099 46.8937875751503 37.977374189443445 80.2346184697699 
15.67134268537074 47.014028056112224 38.03577099233769 80.40272761961562 
15.711422845691382 47.13426853707415 38.09410808472665 80.57078097113347 
15.751503006012024 47.254509018036075 38.152385679753834 80.73877872846307 
15.791583166332664 47.37474949899799 38.21060398926177 80.90672109448805 
15.831663326653306 47.49498997995992 38.26876322380321 81.07460826922646 
15.871743486973948 47.61523046092184 38.32686359265226 81.24244045431061 
15.911823647294588 47.73547094188376 38.38490530381531 81.41021784783138 
15.95190380761523 47.85571142284569 38.442888564041944 81.57794064780786 
15.991983967935871 47.97595190380761 38.500813578835604 81.74560905058115 
16.03206412825651 48.09619238476954 38.55868055246425 81.9132232512408 
16.072144288577153 48.21643286573146 38.61648968797086 82.0807834445686 
16.112224448897795 48.33667334669339 38.67424118718377 82.24828982291226 
16.152304609218437 48.45691382765531 38.73193525072696 82.4157425781531 
16.19238476953908 48.57715430861724 38.78957207803026 82.58314190060302 
16.23246492985972 48.697394789579164 38.847151867339306 82.75048798047148 
16.27254509018036 48.817635270541075 38.90467481572555 82.91778100573025 
16.312625250501 48.937875751503 38.96214111909603 83.0850211630639 
16.352705410821642 49.058116232464926 39.01955097220317 83.25220863934763 
16.392785571142284 49.17835671342685 39.0769045686543 83.41934361950729 
16.432865731462925 49.298597194388776 39.13420210092124 83.58642628747872 
16.472945891783567 49.4188376753507 39.1914437603497 83.75345682509449 
16.51302605210421 49.53907815631263 39.248629737168585 83.92043541565303 
16.55310621242485 49.65931863727455 39.30576022049918 84.08736223864598 
16.59318637274549 49.77955911823646 39.36283539836431 84.25423747384923 
16.63326653306613 49.89979959919839 39.41985545769733 84.42106130021585 
16.673346693386772 50.020040080160314 39.476820584351074 84.58783389475977 
16.713426853707414 50.14028056112224 39.53373096310661 84.75455543458094 
16.753507014028056 50.260521042084164 39.590586777682084 84.92122609470199 
16.793587174348698 50.38076152304609 39.647388210741255 85.08784604957312 
