omega2 nn r U0 U1 U2 U3 U4 U5 U6 U7 U8 U9 U10 U11 U12 U13 U14 U15 U16 U17 U18 U19 U20 U21 U22 U23 U24 U25 U26 U27 U28 U29 U30 U31 U32
nan nan 0.4711000000000004 93.55302621644266 -0.08788677098972046 -2.0733540396950123 8.89310296196775 0.008145945634929319 -1.5244226678820174 -0.9154656897672099 -0.49807086442933624 -0.25675521581178395 -0.12734273161748952 -0.0603693909958084 -0.02630592135155181 -0.009128719614826003 -0.0005035927478136756 0.0038181221482447947 0.0016565014821866768 0.0005762636063535974 3.6287745119862844e-05 -0.0002336644219350456 -9.869131917842834e-05 -3.120253132928297e-05 2.5424217038401356e-06 1.9415036186344224e-05 2.7851379203614366e-05 2.3633203972855376e-05 2.5742290497251144e-05 2.4687747837697912e-05 2.5215019531868478e-05 2.54786543793646e-05 2.534683806907096e-05 2.5412747909689482e-05 2.537979278421252e-05 2.5363314781264454e-05 
nan nan 0.4721000000000004 98.00487691334177 -0.0891061085385798 -2.1500326503178577 9.273042924217686 0.008470307461608009 -1.5831587121304285 -0.9514182784939506 -0.5178131528236551 -0.2669793019521155 -0.13242570241775747 -0.06278252610044521 -0.027358835619045747 -0.009495136539101 -0.0005251565752484494 0.003969386940185342 0.0017213184297269093 0.0005978817848469223 3.6312825548066886e-05 -0.0002444343191898134 -0.00010406385855525269 -3.3876293508871334e-05 1.2180726871486369e-06 1.876539981975458e-05 2.753910073060587e-05 2.3152246392722077e-05 2.5345672424180622e-05 2.4248960034476692e-05 2.479731660811462e-05 2.5071493855506854e-05 2.493440638977947e-05 2.50029518755113e-05 2.4968678919272593e-05 2.4951541983340866e-05 
nan nan 0.4731000000000004 102.68687789620802 -0.09034749279504291 -2.2298604743226242 9.67077075539339 0.008808991047253448 -1.6443978790776193 -0.9889297145338232 -0.5384186129065153 -0.2776522381884117 -0.13773226669360752 -0.06530190796669569 -0.028458118730193254 -0.009877679046170441 -0.0005476478817419115 0.004127342473154016 0.0017890154094109651 0.0006204758402824849 3.6362005032754136e-05 -0.00025565593141570046 -0.00010965021213306304 -3.6644914820062616e-05 -1.4165675538427597e-07 1.8110122669780266e-05 2.7236051370099267e-05 2.267308296962015e-05 2.495456598371212e-05 2.3813825127073967e-05 2.4384195949198205e-05 2.4669380279245455e-05 2.45267893186665e-05 2.4598086622191113e-05 2.4562437748489248e-05 2.4544612835447276e-05 
nan nan 0.4741000000000004 107.61196315436072 -0.09161147372411149 -2.312981321716369 10.087199815850685 0.009162692709898529 -1.708258291007314 -1.0280747026325634 -0.5599289212448524 -0.28879577654698246 -0.14327328014302956 -0.06793269983321545 -0.02960602523359348 -0.010277131548696871 -0.0005711120421275757 0.004292313886473461 0.001859732220463735 0.0006440929641071827 3.64361866942363e-05 -0.00026735149576582714 -0.00011546104725245164 -3.951327745396814e-05 -1.538756179325496e-06 1.74486615136724e-05 2.694241106962625e-05 2.2195532065554857e-05 2.4568970330503816e-05 2.338225187386894e-05 2.3975611511668105e-05 2.427229020612923e-05 2.4123952111876288e-05 2.4198123055719922e-05 2.4161037352912492e-05 2.4142494006125476e-05 
nan nan 0.4751000000000004 112.79385644908176 -0.09289861905874998 -2.399546296043732 10.523294868274832 0.009532146105543374 -1.7748642365519605 -1.068931900874095 -0.5823879745804689 -0.30043283161407636 -0.1490601796009127 -0.07068034156482901 -0.030804930515694686 -0.010694320509240627 -0.0005955968623840868 0.004464643754058541 0.001933616159131923 0.0006687828795311913 3.653632366818127e-05 -0.0002795444400316258 -0.000121507601583848 -4.2486523763525545e-05 -2.9753202146193903e-06 1.6780445598881573e-05 2.6658371019425497e-05 2.171940389896306e-05 2.4188886168777047e-05 2.295414573624066e-05 2.35715163783563e-05 2.3880200529627187e-05 2.3725859757659815e-05 2.3803032117109925e-05 2.376444569715539e-05 2.37451519717492e-05 
nan nan 0.4761000000000004 118.24712364163223 -0.09420951500153539 -2.489714204010794 10.980075242401202 0.009918124430224346 -1.8443465258806466 -1.1115841511443745 -0.6058420200164942 -0.3125875489031784 -0.1551050172633689 -0.07355056595525786 -0.032057337924807236 -0.01113011691975132 -0.0006211527229887107 0.004644693112611979 0.00201082246081479 0.0006945979908440308 3.666342206876481e-05 -0.0002922594528425439 -0.00012780171674692833 -4.557007159191082e-05 -4.453554748288503e-06 1.6104875033265485e-05 2.6384134329117962e-05 2.12445000781533e-05 2.3814315857373598e-05 2.2529408697816865e-05 2.3171862720531047e-05 2.3493088514733588e-05 2.3332476974254245e-05 2.3412784798137252e-05 2.3372630636205057e-05 2.335255301886917e-05 
nan nan 0.4771000000000004 123.98722880439304 -0.09554476696555929 -2.5836519909458184 11.458618214688602 0.010321442766457514 -1.916842868738647 -1.1561187245649418 -0.6303397936998769 -0.32528537769439053 -0.1614204971533562 -0.07654941609810839 -0.033365886362063966 -0.011585438943603943 -0.0006478327316713158 0.00483284255722803 0.002091514771178938 0.0007215935425174772 3.681854414376666e-05 -0.00030552255847032843 -0.0001343558741364202 -4.876963060819502e-05 -5.9757835147892074e-06 1.5421319067440044e-05 2.6119916746425847e-05 2.077061310183947e-05 2.344526351938162e-05 2.2107939069553937e-05 2.2776601755249898e-05 2.3110931831457232e-05 2.2943768205304393e-05 2.30273521557978e-05 2.298555992036126e-05 2.296466324439291e-05 
nan nan 0.4781000000000004 130.03059435631437 -0.09690500034377461 -2.6815352029843305 11.960062614266983 0.010742960580540487 -1.9924982762539252 -1.2026275825333481 -0.6559326683715688 -0.3385531485440918 -0.16802001392756472 -0.07968326387391275 -0.03473335836024924 -0.012061254727465404 -0.0006756928859866271 0.005029493407433017 0.002175865647561605 0.000749827788538401 3.700281163419522e-05 -0.0003193611964405074 -0.00014118323304932294 -5.20912196914648e-05 -7.544455108340041e-06 1.472911426840718e-05 2.5865947423793817e-05 2.0297525829263763e-05 2.3081735160507297e-05 2.168963128398438e-05 2.238568370166938e-05 2.2733708592161934e-05 2.2559697616688163e-05 2.2646705329390732e-05 2.2603201202190817e-05 2.2581448557474502e-05 
nan nan 0.4791000000000004 136.39466555919753 -0.09829086131467628 -2.7835484782015514 12.48561267373719 0.011183584383096584 -2.071465488470512 -1.2512076546540765 -0.6826748105130349 -0.3524191558484685 -0.1749176942168297 -0.08295882964486599 -0.03616268869055706 -0.012558585396937912 -0.0007047922465131324 0.005235068949443739 0.002264057093147101 0.0007793621728092314 3.721740935299604e-05 -0.0003338043063480056 -0.00014829767130474075 -5.554118545172931e-05 -9.162150454106774e-06 1.4027562573294757e-05 2.56224697346079e-05 1.982501091517452e-05 2.2723738794672756e-05 2.127437567550485e-05 2.1999057733988096e-05 2.236139739083681e-05 2.2180229092623572e-05 2.2270815558207673e-05 2.2225522043425647e-05 2.2202874681016895e-05 
nan nan 0.4801000000000004 143.09797975199479 -0.09970301769336766 -2.889886069236365 13.036542145801713 0.011644270566927378 -2.1539054298426925 -1.301961135020347 -0.7106233479173494 -0.3669132458967689 -0.18212844071848558 -0.08638320326135597 -0.03765697354277954 -0.01307850825181909 -0.000735193121596179 0.005450015761210322 0.0023562811267389735 0.0008102615215680927 3.7463588999976115e-05 -0.0003488824183271297 -0.00015571382857288799 -5.912622198732917e-05 -1.0831590779536525e-05 1.331592921112841e-05 2.5389742141537854e-05 1.9352830204881577e-05 2.2371284575714433e-05 2.0862058243753205e-05 2.1616671928984533e-05 2.199397734271415e-05 2.1805326229246998e-05 2.189965419813136e-05 2.1852489920051156e-05 2.1828907151004988e-05 
nan nan 0.4811000000000004 150.16024064130698 -0.10114215981808354 -3.0007523986911395 13.614198700894173 0.01212602843105799 -2.2399876939708485 -1.3549957977281755 -0.7398385481964825 -0.3820669106864953 -0.18966797917780884 -0.08996386644582387 -0.039219480307608204 -0.013622160170967401 -0.0007669612642098244 0.005674805124392818 0.002452740389913871 0.0008425942484339684 3.774267322825419e-05 -0.000364627749455569 -0.0001634471525454401 -6.285339193728023e-05 -1.2555646107402592e-05 1.2593440489509408e-05 2.5168039123095155e-05 1.8880734090872358e-05 2.2024384938969614e-05 2.0452560402710012e-05 2.1238473211361225e-05 2.1631428127734518e-05 2.1434952329018235e-05 2.1533192740571366e-05 2.1484072228976523e-05 2.145951131704308e-05 
nan nan 0.4821000000000004 157.6023980803586 -0.10260900148135768 -3.1163626501007533 14.220008629425351 0.012629923406631716 -2.3298910600493743 -1.4104253332430647 -0.7703840091452515 -0.39791338798529685 -0.19755290850156793 -0.09370871666980055 -0.04085365801169004 -0.014190741244403142 -0.000800166081958792 0.005909934530580504 0.0025536487946987456 0.0008764325731364954 3.8056059981227555e-05 -0.0003810743065936282 -0.00017151394818835087 -6.673014893961977e-05 -1.433734431659895e-05 1.1859281432674228e-05 2.4957652161139696e-05 1.840846082559304e-05 2.168305475141978e-05 2.004575871216103e-05 2.0864407294547812e-05 2.127373003601973e-05 2.1069070393858925e-05 2.1171402831770454e-05 2.1120236294257033e-05 2.1094652342034993e-05 
nan nan 0.4831000000000004 165.44673376994734 -0.10410428090681129 -3.236943396881112 14.855481871173158 0.013157080498997999 -2.4238040432298216 -1.4683697070848736 -0.8023268617998927 -0.41448776808225263 -0.20580075422594749 -0.09762609263015233 -0.04256314845180704 -0.014785518648789183 -0.0008348808611536448 0.006155929288451075 0.0026592322146513766 0.0009118527549033034 3.840522711982604e-05 -0.0003982579961153934 -0.00017993143029561092 -7.07643615951087e-05 -1.617988081047656e-05 1.1112593260924978e-05 2.475889079421504e-05 1.7935735787829296e-05 2.1347311471548037e-05 1.9641524590816486e-05 2.0494418617189528e-05 2.0920864016045504e-05 2.070764311748363e-05 2.0814256293057145e-05 2.076094937338581e-05 2.073429520149519e-05 
nan nan 0.4841000000000004 173.71695334967762 -0.10562876177316317 -3.3627332718386995 15.522217396040094 0.013708687961383222 -2.5219254812607885 -1.5289555424024652 -0.8357379870900791 -0.43182710770345223 -0.2144300255773048 -0.10172480143829754 -0.044351798077928495 -0.01540783078361303 -0.0008711830059607463 0.006413344239054779 0.002769729222433727 0.0009489353415483209 3.879173736084284e-05 -0.00041621674102225735 -0.00018871777957877247 -7.496433904331025e-05 -1.8086628835837253e-05 1.0352470700267424e-05 2.457208374152538e-05 1.746227069951153e-05 2.101717531972958e-05 1.9239724009909205e-05 2.0128450275141643e-05 2.057281172583366e-05 2.035063287699363e-05 2.0461725142239484e-05 2.0406178663787497e-05 2.0378404682592233e-05 
nan nan 0.4851000000000004 182.43828542923268 -0.10718323429395164 -3.4939836806251825 16.22190896564368 0.014286001219430564 -2.624465160424145 -1.59231652842664 -0.8706922472161082 -0.44997055168843836 -0.22346027642496027 -0.10601414766505302 -0.046223670687505915 -0.01605909168978377 -0.0009091542938837756 0.006682765588227457 0.002885391877749029 0.00098776543556744 3.92172435509839e-05 -0.0004349906060549081 -0.00019789220258798317 -7.933885828659771e-05 -2.006115050804142e-05 9.577959106849291e-06 2.439758010217145e-05 1.698776278754957e-05 2.069266945876629e-05 1.8840217164379475e-05 1.9766443947329382e-05 2.0229555586149043e-05 1.99980017224059e-05 2.0113781614968822e-05 2.0055891308264544e-05 2.002694538163609e-05 
nan nan 0.4861000000000004 191.63758806859212 -0.1087685163458767 -3.6309595614402794 16.95635130050152 0.014890347061542845 -2.7316444829768796 -1.6585938563003622 -0.9072687326161453 -0.4689594628864116 -0.23291217035691594 -0.11050396435137481 -0.04818306097925344 -0.016740795767443844 -0.0009488811485462071 0.006964812863105613 0.003006486568642193 0.0010284329782560546 3.96834942990476e-05 -0.00045462193127731546 -0.00020747499569009927 -8.389719336367315e-05 -2.2107208581815072e-05 8.788051397611698e-06 2.4235750636557504e-05 1.6511893889859324e-05 2.0373820187602852e-05 1.8442858122746717e-05 1.940833981754198e-05 1.989107883825429e-05 1.964971136642808e-05 1.977039818850553e-05 1.971005440176744e-05 1.967988170235043e-05 
nan nan 0.4871000000000004 201.3434633626273 -0.11038545465740801 -3.7739401950255242 17.727446687871208 0.01552312811799467 -2.8436971796987582 -1.727936684655504 -0.9455510258715552 -0.4888375609826955 -0.24280755023482514 -0.1152046461548829 -0.050234509040688165 -0.017454522818853842 -0.000990454931271957 0.007260141003465248 0.003133294910772587 0.0010710330534036009 4.019233999499678e-05 -0.00047515547486698693 -0.0002174876134566448 -8.864914653460238e-05 -2.4228779034378635e-05 7.981684768223433e-06 2.408698913488537e-05 1.6034329498574156e-05 2.0060657147178664e-05 1.8047494451641403e-05 1.90540764896248e-05 1.9557365604431494e-05 1.9305723172315995e-05 1.9431547605909536e-05 1.9368634997418625e-05 1.9337177852812943e-05 
nan nan 0.4881000000000004 211.5863807826239 -0.11203492605786287 -3.9232200683605614 18.537212063284173 0.016185827649517738 -2.960870070696668 -1.8005026370419788 -0.9856274837571328 -0.5096510708937256 -0.2531695125488508 -0.12012718478517387 -0.05238281583634827 -0.018201943439650654 -0.0010339722528108506 0.007569442597550944 0.0032661147088160823 0.00111566621196946 4.074573924458806e-05 -0.000496638565770532 -0.00022795274177681617 -9.360508162063635e-05 -2.6430064518200908e-05 7.157737183978608e-06 2.3951713879908124e-05 1.5554717736867614e-05 1.9753213540215233e-05 1.7653966814110434e-05 1.8703590896525913e-05 1.92284009523988e-05 1.8965998140605882e-05 1.9097202901615726e-05 1.9031600112666193e-05 1.8998797841897966e-05 
nan nan 0.4891000000000004 222.39880996675646 -0.11371783878577581 -4.079109795517288 19.387786600241903 0.016880014666696447 -3.083423877687476 -1.8764583333714346 -1.0275915386776844 -0.5314488813877565 -0.26402248690271046 -0.1252832068855696 -0.05463305976564647 -0.018984824782490688 -0.0010795353065967698 0.007893450272357142 0.0034052609842802396 0.0011624388191874436 4.1345765749038476e-05 -0.0005191212669037785 -0.00023889437602042624 -9.877595964652903e-05 -2.8715508742493925e-05 6.315023628839648e-06 2.3830369211274398e-05 1.5072688265643902e-05 1.945152636673266e-05 1.7262108540720962e-05 1.8356818203606472e-05 1.890417096472345e-05 1.86304968954768e-05 1.876733742932273e-05 1.8698916736409345e-05 1.8664705476019985e-05 
nan nan 0.4901000000000004 233.81536383074882 -0.11543513387336553 -4.241937101089614 20.28143985468786 0.017607349410787787 -3.2116340925693363 -1.9559799585369502 -1.071542021288766 -0.5542827148786023 -0.27539232110394024 -0.13068501458777806 -0.0569906143893685 -0.019805036727547406 -0.0011272522255341237 0.008232939252653807 0.003551067075876661 0.0012114634261719869 4.1994615668209615e-05 -0.0005426565498750836 -0.0002503379047208852 -0.00010417337700116464 -3.108981187211614e-05 5.452292087531732e-06 2.3723427198156407e-05 1.4587851110895723e-05 1.9155636674041625e-05 1.6871745168235617e-05 1.801369170297455e-05 1.8584662810984236e-05 1.8299179667999546e-05 1.8441924889699734e-05 1.837055183447614e-05 1.8334864353496527e-05 
nan nan 0.4911000000000004 245.8729527964678 -0.11718778660013308 -4.412047869827395 21.22058050281701 0.018369589219259005 -3.3457919057395036 -2.039253870550305 -1.1175835056515504 -0.5782073091084502 -0.2873063722195928 -0.1363456289114751 -0.05946116740007249 -0.02066455848607022 -0.0011772374638260755 0.00858873009963228 0.0037038858171281395 0.001262859167607264 4.269461550097396e-05 -0.0005673004819717829 -0.0002623101991313721 -0.00010980960627624223 -3.355794700692638e-05 4.568219245999609e-06 2.363138942964944e-05 1.409979540912879e-05 1.8865589824654334e-05 1.648269394628065e-05 1.7674142700774934e-05 1.8269864825371436e-05 1.7972006278582296e-05 1.812093936041052e-05 1.804647235585816e-05 1.800923785888787e-05 
nan nan 0.4921000000000004 258.61095105577124 -0.11897680801768148 -4.589807267140733 22.207765717979036 0.019168594804516666 -3.486205198478965 -2.1264772510885455 -1.1658266785802587 -0.6032806115972198 -0.29979360403826655 -0.1422788362192175 -0.06205074092841998 -0.021565485669050505 -0.0012296122056975848 0.008961691642464843 0.0038640907969266685 0.0013167521874496802 4.344823052120123e-05 -0.000593112426317152 -0.00027483970908868174 -0.00011569763998104478 -3.612517782138428e-05 3.6614058895475715e-06 2.3554788931822057e-05 1.3608088064953e-05 1.8581435783604136e-05 1.6094763309801714e-05 1.733810039707708e-05 1.7959766590290092e-05 1.764893611871711e-05 1.7804355328789613e-05 1.772664523992169e-05 1.7687789157475365e-05 
nan nan 0.4931000000000004 272.0713759615865 -0.12080324656028099 -4.7756009367780345 23.245711243416377 0.02000633698236468 -3.633199605076636 -2.217858802201277 -1.2163887353217055 -0.6295639879874586 -0.3128846915049948 -0.14849923799687914 -0.06476571330357993 -0.022510037862127144 -0.0012845048033935573 0.009352744119835906 0.004032077710375904 0.0013732760951190967 4.425807381657473e-05 -0.0006201552563645025 -0.00028795656574447207 -0.00012185123738955621 -3.879707746892524e-05 2.7303719700032394e-06 2.34941922206922e-05 1.311227231114819e-05 1.830322942496526e-05 1.5707752312357038e-05 1.700549175578187e-05 1.7654359024572734e-05 1.7329928130040565e-05 1.749214772548038e-05 1.7411037422756917e-05 1.7370481187965834e-05 
