mu sigmax sigmay muu mud mus mue nu nd ns ne epsilon P
186.1861861861862 88.66514860671158 107.74464844569901 185.85284873109674 186.35285491373094 186.35285491373094 0.50000618263419 -2.4757484377365533e-17 -2.4611276333688644e-17 -2.268024170402981e-16 6.72996352260253e-17 -1.1322651200865816e-16 6.180725371876339e-17 
187.1871871871872 88.66514860671158 107.74464844569901 186.85384973649013 187.35385591253572 187.35385591253572 0.5000061760455876 -2.446467619694552e-17 -2.4318265477400098e-17 -2.2618715919649774e-16 6.71920851642465e-17 -1.1327813343081786e-16 6.180725371876339e-17 
188.1881881881882 88.66514860671158 107.74464844569901 187.85485074191755 188.35485691132354 188.35485691132354 0.5000061694060046 -2.4171468133665185e-17 -2.402486650056336e-17 -2.25569167168189e-16 6.708376093451839e-17 -1.133266874604898e-16 6.180725371876339e-17 
189.1891891891892 88.66514860671158 107.74464844569901 188.85585174737915 189.35585791009422 189.35585791009422 0.5000061627150715 -2.387788381291016e-17 -2.3731103184130444e-17 -2.249484504789847e-16 6.697465788614695e-17 -1.1337217429106518e-16 6.180725371876339e-17 
190.1901901901902 88.66514860671158 107.74464844569901 189.85685275287526 190.35685890884767 190.35685890884767 0.5000061559724122 -2.3583947173092085e-17 -2.343699962526956e-17 -2.2432501871849763e-16 6.686477128671517e-17 -1.134145944761115e-16 6.180725371876339e-17 
191.1911911911912 88.66514860671158 107.74464844569901 190.8578537584061 191.35785990758373 191.35785990758373 0.5000061491776443 -2.328968247208977e-17 -2.3142580243916706e-17 -2.2369888154264094e-16 6.675409632629558e-17 -1.1345394893539055e-16 6.180725371876339e-17 
192.1921921921922 88.66514860671158 107.74464844569901 191.85885476397195 192.35886090630234 192.35886090630234 0.5000061423303783 -2.2995114293913948e-17 -2.284786978955555e-17 -2.230700486739411e-16 6.664262810630273e-17 -1.1349023896105333e-16 6.180725371876339e-17 
193.19319319319322 88.66514860671158 107.74464844569901 192.85985576957307 193.3598619050033 193.3598619050033 0.5000061354302178 -2.2700267555605153e-17 -2.2552893348235428e-17 -2.2243852990184203e-16 6.653036164013468e-17 -1.1352346622400086e-16 6.180725371876339e-17 
194.1941941941942 88.66514860671158 107.74464844569901 193.8608567752097 194.36086290368647 194.36086290368647 0.5000061284767588 -2.2405167514375047e-17 -2.2257676349839077e-17 -2.218043350830283e-16 6.641729185021443e-17 -1.135536327804318e-16 6.180725371876339e-17 
195.19519519519523 88.66514860671158 107.74464844569901 194.86185778088216 195.36186390235176 195.36186390235176 0.5000061214695908 -2.2109839775003257e-17 -2.1962244575611263e-17 -2.211674741417355e-16 6.63034135731732e-17 -1.1358074107857262e-16 6.180725371876339e-17 
196.1961961961962 88.66514860671158 107.74464844569901 195.8628587865907 196.36286490099897 196.36286490099897 0.5000061144082947 -2.1814310297502026e-17 -2.1666624165961675e-17 -2.2052795707007673e-16 6.618872154159467e-17 -1.1360479396562047e-16 6.180725371876339e-17 
197.19719719719723 88.66514860671158 107.74464844569901 196.8638597923356 197.36386589962805 197.36386589962805 0.5000061072924443 -2.1518605405060404e-17 -2.1370841628554706e-17 -2.1988579392836895e-16 6.607321040006744e-17 -1.1362579469487548e-16 6.180725371876339e-17 
198.1981981981982 88.66514860671158 107.74464844569901 197.86486079811715 198.36486689823874 198.36486689823874 0.5000061001216053 -2.122275179228305e-17 -2.107492384670001e-17 -2.1924099484546092e-16 6.595687468878862e-17 -1.1364374693310557e-16 6.180725371876339e-17 
199.19919919919923 88.66514860671158 107.74464844569901 198.86586180393567 199.36586789683102 199.36586789683102 0.5000060928953349 -2.0926776533737074e-17 -2.0778898088058747e-17 -2.1859357001906802e-16 6.583970884523462e-17 -1.1365865476813014e-16 6.180725371876339e-17 
200.20020020020021 88.66514860671158 107.74464844569901 199.86686280979143 200.36686889540462 200.36686889540462 0.5000060856131824 -2.0630707092822363e-17 -2.0482792013682294e-17 -2.1794352971611068e-16 6.572170720494206e-17 -1.1367052271664113e-16 6.180725371876339e-17 
201.20120120120123 88.66514860671158 107.74464844569901 200.86786381568476 201.36786989395947 201.36786989395947 0.500006078274688 -2.0334571330981828e-17 -2.0186633687398214e-17 -2.1729088427305594e-16 6.56028639924207e-17 -1.1367935573227808e-16 6.180725371876339e-17 
202.20220220220222 88.66514860671158 107.74464844569901 201.86886482161597 202.36887089249535 202.36887089249535 0.5000060708793834 -2.0038397517269435e-17 -1.9890451585563427e-17 -2.1663564409626347e-16 6.548317332378965e-17 -1.1368515921395815e-16 6.180725371876339e-17 
203.20320320320323 88.66514860671158 107.74464844569901 202.86986582758536 203.36987189101217 203.36987189101217 0.5000060634267912 -1.9742214338292777e-17 -1.959427460720227e-17 -2.1597781966233517e-16 6.536262920403729e-17 -1.1368793901448202e-16 6.180725371876339e-17 
204.20420420420422 88.66514860671158 107.74464844569901 203.87086683359325 204.37087288950968 204.37087288950968 0.500006055916424 -1.944605090855207e-17 -1.9298132084549952e-17 -2.1531742151847018e-16 6.524122550906421e-17 -1.1368770144943493e-16 6.180725371876339e-17 
205.20520520520523 88.66514860671158 107.74464844569901 204.87186783964003 205.37187388798782 205.37187388798782 0.5000060483477855 -1.914993678119416e-17 -1.9002053794022987e-17 -2.146544602828246e-16 6.511895600814755e-17 -1.1368445330636868e-16 6.180725371876339e-17 
206.20620620620622 88.66514860671158 107.74464844569901 205.87286884572598 206.37287488644634 206.37287488644634 0.5000060407203691 -1.885390195920577e-17 -1.87060699676403e-17 -2.139889466448721e-16 6.499581433796956e-17 -1.136782018543242e-16 6.180725371876339e-17 
207.20720720720723 88.66514860671158 107.74464844569901 206.87386985185145 207.3738758848851 207.3738758848851 0.5000060330336581 -1.8557976907068145e-17 -1.8410211304917694e-17 -2.133208913657755e-16 6.4871794008098e-17 -1.13668954853672e-16 6.180725371876339e-17 
208.20820820820822 88.66514860671158 107.74464844569901 207.8748708580168 208.37487688330393 208.37487688330393 0.5000060252871252 -1.826219256289957e-17 -1.81145089852645e-17 -2.1265030527875468e-16 6.47468883993112e-17 -1.1365672056630562e-16 6.180725371876339e-17 
209.20920920920923 88.66514860671158 107.74464844569901 208.8758718642224 209.37587788170265 209.37587788170265 0.5000060174802327 -1.796658035111259e-17 -1.7818994680907793e-17 -2.119771992894633e-16 6.462109075837713e-17 -1.136415077662058e-16 6.180725371876339e-17 
210.21021021021022 88.66514860671158 107.74464844569901 209.8768728704686 210.37687888008102 210.37687888008102 0.5000060096124307 -1.767117219561416e-17 -1.7523700570376398e-17 -2.113015843763741e-16 6.449439417947035e-17 -1.1362332575040098e-16 6.180725371876339e-17 
211.21121121121124 88.66514860671158 107.74464844569901 210.87787387675579 211.37787987843896 211.37787987843896 0.5000060016831591 -1.73760005335812e-17 -1.722865935257521e-17 -2.1062347159115905e-16 6.436679163034059e-17 -1.1360218435031313e-16 6.180725371876339e-17 
212.21221221221222 88.66514860671158 107.74464844569901 211.87887488308434 212.37888087677618 212.37888087677618 0.5000059936918452 -1.7081098329843928e-17 -1.693390426148541e-17 -2.0994287205908455e-16 6.42382759177168e-17 -1.135780939435681e-16 6.180725371876339e-17 
213.21321321321324 88.66514860671158 107.74464844569901 212.87987588945464 213.37988187509254 213.37988187509254 0.500005985637904 -1.6786499091912013e-17 -1.6639469081526824e-17 -2.0925979697940447e-16 6.410883969657755e-17 -1.135510654662391e-16 6.180725371876339e-17 
214.21421421421422 88.66514860671158 107.74464844569901 213.88087689586706 214.3808828733878 214.3808828733878 0.5000059775207385 -1.649223688568395e-17 -1.6345388163622588e-17 -2.0857425762575996e-16 6.39784754696087e-17 -1.1352111042557788e-16 6.180725371876339e-17 
215.21521521521524 88.66514860671158 107.74464844569901 214.8818779023221 215.3818838716618 215.3818838716618 0.5000059693397382 -1.6198346351878587e-17 -1.6051696442008393e-17 -2.0788626534658672e-16 6.384717556798886e-17 -1.1348824091326564e-16 6.180725371876339e-17 
216.21621621621622 88.66514860671158 107.74464844569901 215.88287890882003 216.3828848699143 216.3828848699143 0.5000059610942792 -1.590486272323434e-17 -1.575842945183297e-17 -2.0719583156552213e-16 6.371493215720725e-17 -1.1345246961919066e-16 6.180725371876339e-17 
217.21721721721724 88.66514860671158 107.74464844569901 216.88387991536143 217.38388586814514 217.38388586814514 0.5000059527837238 -1.5611821842523892e-17 -1.5465623347598605e-17 -2.0650296778182392e-16 6.358173722687773e-17 -1.1341380984580694e-16 6.180725371876339e-17 
218.21821821821823 88.66514860671158 107.74464844569901 217.8848809219466 218.38488686635404 218.38488686635404 0.5000059444074201 -1.5319260181434883e-17 -1.5173314922495288e-17 -2.0580768557078722e-16 6.344758258418726e-17 -1.133722755230965e-16 6.180725371876339e-17 
219.21921921921924 88.66514860671158 107.74464844569901 218.8858819285761 219.38588786454082 219.38588786454082 0.5000059359647011 -1.502721486037296e-17 -1.4881541628686777e-17 -2.0510999658417284e-16 6.33124598545098e-17 -1.1332788122417281e-16 6.180725371876339e-17 
220.22022022022023 88.66514860671158 107.74464844569901 219.8868829352503 220.38688886270518 220.38688886270518 0.5000059274548846 -1.4735723669246987e-17 -1.45903415986099e-17 -2.0440991255063804e-16 6.317636046075697e-17 -1.1328064218157839e-16 6.180725371876339e-17 
221.22122122122124 88.66514860671158 107.74464844569901 220.88788394196973 221.387889860847 221.387889860847 0.5000059188772726 -1.4444825089300713e-17 -1.4299753667355167e-17 -2.03707445276171e-16 6.303927563389375e-17 -1.1323057430429337e-16 6.180725371876339e-17 
222.22222222222223 88.66514860671158 107.74464844569901 221.88888494873478 222.38889085896594 222.38889085896594 0.5000059102311504 -1.415455831606192e-17 -1.400981739620212e-17 -2.0300260664453426e-16 6.290119638800237e-17 -1.1317769419553655e-16 6.180725371876339e-17 
223.22322322322324 88.66514860671158 107.74464844569901 222.88988595554605 223.38989185706183 223.38989185706183 0.5000059015157866 -1.386496328348412e-17 -1.37205730973875e-17 -2.0229540861771374e-16 6.276211353003322e-17 -1.1312201917137388e-16 6.180725371876339e-17 
224.22422422422426 88.66514860671158 107.74464844569901 223.89088696240398 224.3908928551344 224.3908928551344 0.5000058927304321 -1.3576080689364896e-17 -1.343206186019383e-17 -2.0158586323636746e-16 6.26220176394718e-17 -1.1306356728021986e-16 6.180725371876339e-17 
225.22522522522524 88.66514860671158 107.74464844569901 224.89188796930904 225.39189385318335 225.39189385318335 0.5000058838743189 -1.3287952022128947e-17 -1.314432557845093e-17 -2.0087398262028994e-16 6.248089905609937e-17 -1.1300235732327626e-16 6.180725371876339e-17 
226.22622622622626 88.66514860671158 107.74464844569901 225.89288897626182 226.39289485120847 226.39289485120847 0.5000058749466609 -1.3000619589075134e-17 -1.2857406979552874e-17 -2.0015977896887269e-16 6.233874789171523e-17 -1.129384088759605e-16 6.180725371876339e-17 
227.22722722722725 88.66514860671158 107.74464844569901 226.89388998326282 227.39389584920946 227.39389584920946 0.5000058659466518 -1.271412654619281e-17 -1.2571349655101727e-17 -1.9944326456157687e-16 6.219555399594699e-17 -1.1287174231043251e-16 6.180725371876339e-17 
228.22822822822826 88.66514860671158 107.74464844569901 227.8948909903126 228.3948968471861 228.3948968471861 0.5000058568734644 -1.2428516929664706e-17 -1.2286198093298944e-17 -1.9872445175841108e-16 6.205130696020544e-17 -1.1280237881925286e-16 6.180725371876339e-17 
229.22922922922925 88.66514860671158 107.74464844569901 228.89589199741175 229.395897845138 229.395897845138 0.5000058477262512 -1.2143835689182352e-17 -1.200199771321828e-17 -1.9800335300040997e-16 6.190599611021783e-17 -1.127303404402802e-16 6.180725371876339e-17 
230.23023023023026 88.66514860671158 107.74464844569901 229.89689300456084 230.39689884306497 230.39689884306497 0.5000058385041417 -1.1860128723214025e-17 -1.1718794901104623e-17 -1.9727998081012793e-16 6.175961047928053e-17 -1.1265565008290633e-16 6.180725371876339e-17 
231.23123123123125 88.66514860671158 107.74464844569901 230.89789401176043 231.39789984096666 231.39789984096666 0.5000058292062427 -1.1577442916377211e-17 -1.1436637048859544e-17 -1.9655434779213458e-16 6.16121388142609e-17 -1.1257833155569965e-16 6.180725371876339e-17 
232.23223223223226 88.66514860671158 107.74464844569901 231.89889501901118 232.39890083884282 232.39890083884282 0.5000058198316368 -1.1295826179082842e-17 -1.1155572594888072e-17 -1.9582646663351115e-16 6.146356954910244e-17 -1.1249840959559957e-16 6.180725371876339e-17 
233.23323323323325 88.66514860671158 107.74464844569901 232.89989602631366 233.39990183669303 233.39990183669303 0.5000058103793817 -1.1015327489635707e-17 -1.0875651067500864e-17 -1.9509635010436543e-16 6.131389079785649e-17 -1.1241590989876026e-16 6.180725371876339e-17 
234.23423423423426 88.66514860671158 107.74464844569901 233.9008970336686 234.4009028345171 234.4009028345171 0.500005800848509 -1.0735996938993638e-17 -1.059692313108378e-17 -1.9436401105834182e-16 6.116309034255484e-17 -1.1233085915318305e-16 6.180725371876339e-17 
235.23523523523525 88.66514860671158 107.74464844569901 234.90189804107658 235.4019038323146 235.4019038323146 0.5000057912380228 -1.0457885778409805e-17 -1.031944063527132e-17 -1.9362946243314557e-16 6.101115561069149e-17 -1.122432850732907e-16 6.180725371876339e-17 
236.23623623623627 88.66514860671158 107.74464844569901 235.90289904853833 236.40290483008522 236.40290483008522 0.5000057815468987 -1.018104647020502e-17 -1.0043256667383428e-17 -1.9289271725107185e-16 6.08580736607893e-17 -1.121532164365937e-16 6.180725371876339e-17 
237.23723723723725 88.66514860671158 107.74464844569901 236.90390005605454 237.40390582782862 237.40390582782862 0.5000057717740831 -9.905532741944914e-18 -9.768425608415547e-18 -1.921537886195392e-16 6.070383118125984e-17 -1.1206068312262365e-16 6.180725371876339e-17 
238.23823823823827 88.66514860671158 107.74464844569901 237.90490106362594 238.40490682554443 238.40490682554443 0.5000057619184906 -9.6313996443264e-18 -9.495003192902238e-18 -1.9141268973163233e-16 6.054841444298806e-17 -1.1196571615436334e-16 6.180725371876339e-17 
239.23923923923925 88.66514860671158 107.74464844569901 238.90590207125325 239.40590782323224 239.40590782323224 0.5000057519790029 -9.358703613112104e-18 -9.223046573012496e-18 -1.9066943386665466e-16 6.039180929509368e-17 -1.1186834774234767e-16 6.180725371876339e-17 
240.24024024024027 88.66514860671158 107.74464844569901 239.9069030789373 240.40690882089177 240.40690882089177 0.5000057419544686 -9.087502535490493e-18 -8.952614387275724e-18 -1.8992403439068243e-16 6.023400115907324e-17 -1.117686113317016e-16 6.180725371876339e-17 
241.24124124124126 88.66514860671158 107.74464844569901 240.9079040866788 241.40790981852248 241.40790981852248 0.5000057318436993 -8.81785582128414e-18 -8.683766834385012e-18 -1.8917650475712902e-16 6.007497497770085e-17 -1.1166654165241085e-16 6.180725371876339e-17 
242.24224224224227 88.66514860671158 107.74464844569901 241.90890509447863 242.4089108161241 242.4089108161241 0.500005721645469 -8.549824479478201e-18 -8.416565752578365e-18 -1.8842685850732014e-16 5.991471519657583e-17 -1.1156217477309312e-16 6.180725371876339e-17 
243.24324324324326 88.66514860671158 107.74464844569901 242.90990610233757 243.40991181369608 243.40991181369608 0.5000057113585128 -8.28347120060085e-18 -8.151074705160819e-18 -1.876751092710692e-16 5.975320577028949e-17 -1.114555481586124e-16 6.180725371876339e-17 
244.24424424424427 88.66514860671158 107.74464844569901 243.9109071102566 244.41091281123812 244.41091281123812 0.5000057009815229 -8.018860445552164e-18 -7.887359072802338e-18 -1.869212707672701e-16 5.959043007991174e-17 -1.113467007319834e-16 6.180725371876339e-17 
245.24524524524526 88.66514860671158 107.74464844569901 244.91190811823648 245.41191380874963 245.41191380874963 0.500005690513148 -7.756058541556842e-18 -7.62548615332823e-18 -1.8616535680448883e-16 5.942637094933204e-17 -1.1123567294090035e-16 6.180725371876339e-17 
246.24624624624627 88.66514860671158 107.74464844569901 245.91290912627827 246.41291480623028 246.41291480623028 0.5000056799519905 -7.495133786003291e-18 -7.365525269815339e-18 -1.854073812815659e-16 5.926101058955291e-17 -1.1112250682947056e-16 6.180725371876339e-17 
247.24724724724726 88.66514860671158 107.74464844569901 246.91391013438286 247.41391580367946 247.41391580367946 0.5000056692966031 -7.236156559036374e-18 -7.107547887918142e-18 -1.84647358188233e-16 5.909433056168573e-17 -1.1100724611566282e-16 6.180725371876339e-17 
248.24824824824827 88.66514860671158 107.74464844569901 247.9149111425513 248.41491680109678 248.41491680109678 0.5000056585454873 -6.979199445889753e-18 -6.851627743478836e-18 -1.8388530160572972e-16 5.892631176026903e-17 -1.1088993627510026e-16 6.180725371876339e-17 
249.24924924924926 88.66514860671158 107.74464844569901 248.91591215078452 249.41591779848162 249.41591779848162 0.5000056476970886 -6.724337370085462e-18 -6.597840981627398e-18 -1.831212257074327e-16 5.875693433536639e-17 -1.1077062463196206e-16 6.180725371876339e-17 
250.25025025025028 88.66514860671158 107.74464844569901 249.91691315908375 250.41691879583354 250.41691879583354 0.5000056367497947 -6.47164773879224e-18 -6.346266308756395e-18 -1.8235514475949207e-16 5.858617768021755e-17 -1.1064936045775636e-16 6.180725371876339e-17 
251.25125125125126 88.66514860671158 107.74464844569901 250.91791416744996 251.4179197931519 251.4179197931519 0.500005625701931 -6.221210601828694e-18 -6.09698515896636e-18 -1.8158707312148113e-16 5.841402035952236e-17 -1.1052619507897785e-16 6.180725371876339e-17 
252.25225225225228 88.66514860671158 107.74464844569901 251.91891517588445 252.4189207904362 252.4189207904362 0.5000056145517564 -5.973108826026929e-18 -5.850081876827788e-18 -1.8081702524704638e-16 5.824044006342913e-17 -1.1040118199469898e-16 6.180725371876339e-17 
253.25325325325326 88.66514860671158 107.74464844569901 252.91991618438828 253.41992178768575 253.41992178768575 0.5000056032974597 -5.727428286945278e-18 -5.605643918604022e-18 -1.8004501568457435e-16 5.806541354737848e-17 -1.1027437700538795e-16 6.180725371876339e-17 
254.25425425425428 88.66514860671158 107.74464844569901 253.92091719296283 254.4209227849 254.4209227849 0.5000055919371538 -5.484258080244823e-18 -5.363762074435935e-18 -1.7927105907786672e-16 5.788891655792822e-17 -1.1014583835442575e-16 6.180725371876339e-17 
255.25525525525526 88.66514860671158 107.74464844569901 254.92191820160934 255.4219237820782 255.4219237820782 0.5000055804688713 -5.243690755435995e-18 -5.124530714419783e-18 -1.7849517016681977e-16 5.771092377310496e-17 -1.1001562688403059e-16 6.180725371876339e-17 
256.2562562562563 88.66514860671158 107.74464844569901 255.92291921032924 256.4229247792198 256.4229247792198 0.5000055688905578 -5.005822575173915e-18 -4.888048062028918e-18 -1.7771736378811762e-16 5.753140870215296e-17 -1.0988380620764225e-16 6.180725371876339e-17 
257.25725725725727 88.66514860671158 107.74464844569901 256.9239202191239 257.4239257763239 257.4239257763239 0.5000055572000659 -4.770753803854485e-18 -4.654416498963811e-18 -1.7693765487593683e-16 5.735034361461729e-17 -1.0975044290111668e-16 6.180725371876339e-17 
258.2582582582583 88.66514860671158 107.74464844569901 257.9249212279949 258.42492677339004 258.42492677339004 0.5000055453951479 -4.538589029963893e-18 -4.423742906290161e-18 -1.7615605846265592e-16 5.716769942819502e-17 -1.0961560671559471e-16 6.180725371876339e-17 
259.2592592592593 88.66514860671158 107.74464844569901 258.9259222369437 259.4259277704171 259.4259277704171 0.5000055334734467 -4.309437527494813e-18 -4.196139047681943e-18 -1.7537258967957987e-16 5.69834455882895e-17 -1.094793708154062e-16 6.180725371876339e-17 
260.2602602602603 88.66514860671158 107.74464844569901 259.926923245972 260.42692876740443 260.42692876740443 0.5000055214324887 -4.083413662807792e-18 -3.97172200177393e-18 -1.7458726375766937e-16 5.679754996507979e-17 -1.0934181204504573e-16 6.180725371876339e-17 
261.26126126126127 88.66514860671158 107.74464844569901 260.9279242550815 261.4279297643512 261.4279297643512 0.5000055092696715 -3.860637354644927e-18 -3.7506146521161914e-18 -1.738000960282882e-16 5.660997868503401e-17 -1.0920301123015776e-16 6.180725371876339e-17 
262.2622622622623 88.66514860671158 107.74464844569901 261.92892526427414 262.42893076125637 262.42893076125637 0.5000054969822535 -3.641234596671361e-18 -3.532946245098816e-18 -1.730111019239557e-16 5.642069598375535e-17 -1.0906305351843789e-16 6.180725371876339e-17 
263.2632632632633 88.66514860671158 107.74464844569901 262.92992627355176 263.4299317581191 263.4299317581191 0.5000054845673408 -3.4253380540354764e-18 -3.318853028604109e-18 -1.7222029697910737e-16 5.622966402117237e-17 -1.0892202876777664e-16 6.180725371876339e-17 
264.2642642642643 88.66514860671158 107.74464844569901 263.93092728291634 264.4309327549382 264.4309327549382 0.5000054720218713 -3.2130877481434695e-18 -3.1084789872133192e-18 -1.7142769683087793e-16 5.603684265689182e-17 -1.0878003199066676e-16 6.180725371876339e-17 
265.26526526526527 88.66514860671158 107.74464844569901 264.93192829237023 265.4319337517128 265.4319337517128 0.5000054593425984 -3.004631847336985e-18 -2.901976693779441e-18 -1.7063331721988421e-16 5.584218922617043e-17 -1.0863716386608789e-16 6.180725371876339e-17 
266.2662662662663 88.66514860671158 107.74464844569901 265.9329293019156 266.43293474844165 266.43293474844165 0.500005446526071 -2.8001275857232295e-18 -2.699508302410288e-18 -1.6983717399102275e-16 5.564565824856195e-17 -1.0849353133305293e-16 6.180725371876339e-17 
267.2672672672673 88.66514860671158 107.74464844569901 266.9339303115549 267.4339357451235 267.4339357451235 0.5000054335686097 -2.5997423384281828e-18 -2.5012467148570037e-18 -1.690392830942834e-16 5.54472010954165e-17 -1.083492482837956e-16 6.180725371876339e-17 
268.2682682682683 88.66514860671158 107.74464844569901 267.9349313212908 268.43493674175704 268.43493674175704 0.5000054204662805 -2.403654889598615e-18 -2.307376961664611e-18 -1.6823966058556976e-16 5.5246765616744824e-17 -1.0820443637974242e-16 6.180725371876339e-17 
269.2692692692693 88.66514860671158 107.74464844569901 268.935932331126 269.4359377383409 269.4359377383409 0.5000054072148625 -2.2120569404006882e-18 -2.1180978522310164e-18 -1.6743832262753366e-16 5.504429567882007e-17 -1.0805922602044567e-16 6.180725371876339e-17 
270.2702702702703 88.66514860671158 107.74464844569901 269.93693334106376 270.4369387348736 270.4369387348736 0.5000053938098101 -2.025154919303977e-18 -1.933623965677959e-18 -1.6663528549042412e-16 5.48397306236747e-17 -1.079137575052983e-16 6.180725371876339e-17 
271.2712712712713 88.66514860671158 107.74464844569901 270.9379343511072 271.43793973135337 271.43793973135337 0.5000053802462071 -1.8431721780051253e-18 -1.75418807953592e-18 -1.6583056555294473e-16 5.463300461425092e-17 -1.0776818244146638e-16 6.180725371876339e-17 
272.2722722722723 88.66514860671158 107.74464844569901 271.93893536125984 272.4389407277785 272.4389407277785 0.5000053665187114 -1.6663516864081174e-18 -1.5800441694320629e-18 -1.650241793031255e-16 5.4424045839539454e-17 -1.0762266547095291e-16 6.180725371876339e-17 
273.2732732732733 88.66514860671158 107.74464844569901 272.9399363715256 273.4399417241471 273.4399417241471 0.5000053526214869 -1.4949593838978467e-18 -1.4114711663270493e-18 -1.6421614333921265e-16 5.421277553753346e-17 -1.0747738641823753e-16 6.180725371876339e-17 
274.2742742742743 88.66514860671158 107.74464844569901 273.9409373819089 274.44094272045703 274.44094272045703 0.5000053385481178 -1.3292884095508849e-18 -1.248777738536858e-18 -1.6340647437056332e-16 5.399910675312296e-17 -1.0733254300276927e-16 6.180725371876339e-17 
275.2752752752753 88.66514860671158 107.74464844569901 274.94193839241433 275.4419437167058 275.4419437167058 0.5000053242915028 -1.1696645342368948e-18 -1.0923084913895018e-18 -1.6259518921856163e-16 5.378294282060669e-17 -1.0718835432666176e-16 6.180725371876339e-17 
276.2762762762763 88.66514860671158 107.74464844569901 275.94293940304715 276.44294471289084 276.44294471289084 0.5000053098437136 -1.0164532762540621e-18 -9.424521795590399e-19 -1.6178230481754283e-16 5.3564175301289216e-17 -1.0704506545347919e-16 6.180725371876339e-17 
277.2772772772773 88.66514860671158 107.74464844569901 276.9439404138134 277.4439457090092 277.4439457090092 0.5000052951958165 -8.700694424111365e-19 -7.996528655363105e-19 -1.6096783821573449e-16 5.33426814026525e-17 -1.0690295356845184e-16 6.180725371876339e-17 
278.2782782782783 88.66514860671158 107.74464844569901 277.9449414247199 278.44494670505753 278.44494670505753 0.500005280337626 -7.30990281839214e-19 -6.644255509431488e-19 -1.601518065762142e-16 5.311832039400253e-17 -1.0676233651310606e-16 6.180725371876339e-17 
279.2792792792793 88.66514860671158 107.74464844569901 278.9459424357744 279.44594770103174 279.44594770103174 0.5000052652573671 -5.99774241570729e-19 -5.3737890706723695e-19 -1.593342271778788e-16 5.289092867346328e-17 -1.0662358503989972e-16 6.180725371876339e-17 
280.2802802802803 88.66514860671158 107.74464844569901 279.94694344698615 280.44694869692734 280.44694869692734 0.5000052499411944 -4.77088848251077e-19 -4.192499146528346e-19 -1.5851511741642835e-16 5.2660312756225524e-17 -1.0648714121182059e-16 6.180725371876339e-17 
281.2812812812813 88.66514860671158 107.74464844569901 280.9479444583663 281.44794969273875 281.44794969273875 0.5000052343724791 -3.637544165484468e-19 -3.1095995510472165e-19 -1.5769449480536823e-16 5.242623882454776e-17 -1.0635354766315349e-16 6.180725371876339e-17 
282.2822822822823 88.66514860671158 107.74464844569901 281.9489454699285 282.4489506884592 282.4489506884592 0.5000052185307093 -2.608175454879036e-19 -2.137134044491974e-19 -1.5687237697702569e-16 5.218841661386986e-17 -1.0622349786602004e-16 6.180725371876339e-17 
283.2832832832833 88.66514860671158 107.74464844569901 282.9499464816902 283.4499516840799 283.4499516840799 0.5000052023897332 -1.6968736720752285e-19 -1.2919268355325172e-19 -1.5604878168358333e-16 5.1946473611541376e-17 -1.0609793253166415e-16 6.180725371876339e-17 
284.2842842842843 88.66514860671158 107.74464844569901 283.9509474936743 284.4509526795893 284.4509526795893 0.5000051859150605 -9.242812376069593e-20 -6.00244901218705e-20 -1.5522372679812635e-16 5.1699915469404746e-17 -1.0597825953583685e-16 6.180725371876339e-17 
285.2852852852853 88.66514860671158 107.74464844569901 284.95194850590934 285.45195367497325 285.45195367497325 0.5000051690639504 -3.257125295080192e-20 -1.1411639557408767e-20 -1.5439723031571107e-16 5.1448128461685274e-17 -1.0586705914101833e-16 6.180725371876339e-17 
286.2862862862863 88.66096885710073 107.74408506560881 286.18653407618314 286.3361623913379 286.3361623913379 0.14962831515478553 2.3130087265594213e-05 4.62601745313234e-05 -1.5366233148250262e-16 -8.732556176819907e-26 1.9856106382125403e-05 9.373972103318493e-09 
287.2872872872873 88.63043227524798 107.73997008067593 286.87893740446725 287.49146222869734 287.49146222869734 0.6125248242300829 0.00019250540194774206 0.0003850102221849668 -1.526786419033931e-16 1.939034053265791e-10 0.00016560959471939975 3.0330230366688716e-07 
288.2882882882883 88.58149814137562 107.7333795105373 287.5557427235532 288.65456107065586 288.65456107065586 1.0988183471026627 0.00046477573681063606 0.0009295391706228612 -1.516707750620642e-16 4.100999233125623e-09 0.0004006973919686151 1.2672660301870437e-06 
289.28928928928934 88.51716382464197 107.72472153736899 288.21980057604344 289.82403364591227 289.82403364591227 1.6042330698688387 0.0008238402791136008 0.0016476340423177722 -1.5064264730836519e-16 1.5505302459110978e-08 0.0007117897110326698 3.1813389108959845e-06 
290.29029029029033 88.43857101542237 107.71415505926863 288.8722699965213 290.99930043717484 290.99930043717484 2.127030440653534 0.001263803937328483 0.0025274918204780464 -1.4959585919482899e-16 3.868472653977159e-08 0.0010942803178378554 6.296028272105426e-06 
291.2912912912913 88.34623755847491 107.70175577233904 289.5137439070245 292.18006498342476 292.18006498342476 2.6663210764002785 0.0017821963580258713 0.0035641567843630335 -1.4853124035007933e-16 7.864389616148149e-08 0.00154649615352871 1.0849957016964039e-05 
292.2922922922923 88.240368522372 107.68755816935024 290.14453456179984 293.36617115753853 293.36617115753853 3.2216365957387016 0.0023782640498592493 0.004756104733932471 -1.4744924110397797e-16 1.4112192929867125e-07 0.0020682438711781973 1.707713469481724e-05 
