sigma mu omega
127.27272727272731 750 -50.61219996286809 
131.31313131313135 750 -40.6637480389608 
135.3535353535354 750 -29.633525573463025 
139.39393939393943 750 -17.453526952167433 
143.43434343434348 750 -4.053885457543238 
147.47474747474752 750 10.637136352759434 
151.51515151515156 750 26.693158495566696 
155.5555555555556 750 44.189697900464765 
159.59595959595964 750 63.20418555712486 
163.63636363636368 750 83.81598686823772 
167.67676767676772 750 106.10642570280793 
171.71717171717177 750 130.15881277309674 
175.7575757575758 750 156.05847912964083 
179.79797979797985 750 183.8928158008145 
183.8383838383839 750 213.7513209245006 
187.87878787878788 750 245.72565617400062 
191.91919191919192 750 279.9097149408487 
195.95959595959596 750 316.39970572619785 
200.0 750 355.2942557263601 

-200.0 775 353.01629960178906 
-195.95959595959596 775 313.7697012152642 
-191.91919191919192 775 276.91880898381953 
-187.87878787878788 775 242.36663919890304 
-183.83838383838383 775 210.01845347292743 
-179.7979797979798 775 179.78168617905956 
-175.75757575757575 775 151.56588435867556 
-171.7171717171717 775 125.2826574556778 
-167.67676767676767 775 100.84563494923584 
-163.63636363636363 775 78.17043044541113 
-159.59595959595958 775 57.174611132591274 
-155.55555555555554 775 37.777671754010896 
-151.5151515151515 775 19.90101243338142 
-147.47474747474746 775 3.467919826590569 
-143.43434343434342 775 -11.596448823215828 
-139.39393939393938 775 -25.365079069136925 
-135.35353535353534 775 -37.90911036121637 
-131.3131313131313 775 -49.29784509255418 
-127.27272727272727 775 -59.598755778421996 
-123.23232323232322 775 -68.87749052279472 
-119.19191919191918 775 -77.19787689924793 
-115.15151515151514 775 -84.62192435011629 
-111.1111111111111 775 -91.20982518816035 
-107.07070707070706 775 -97.01995426796799 
-103.03030303030303 775 -102.10886737929009 
-98.98989898989899 775 -106.53129840098259 
-94.94949494949495 775 -110.34015524174883 
-90.9090909090909 775 -113.58651458208568 
-86.86868686868686 775 -116.31961542038287 
-82.82828282828282 775 -118.58685141466394 
-78.78787878787878 775 -120.43376199965786 
-74.74747474747474 775 -121.90402224636273 
-70.7070707070707 775 -123.03943141758172 
-66.66666666666666 775 -123.87990015755052 
-62.626262626262616 775 -124.46343623607592 
-58.585858585858574 775 -124.82612874670542 
-54.54545454545453 775 -125.00213063319698 
-50.50505050505049 775 -125.0236393873544 
-46.46464646464645 775 -124.92087572187394 
-42.42424242424241 775 -124.72205997090438 
-38.383838383838366 775 -124.45338590357784 
-34.343434343434325 775 -124.13899154411286 
-30.303030303030283 775 -123.80092646376242 
-26.26262626262624 775 -123.45911482391394 
-22.2222222222222 775 -123.13131316877717 
-18.18181818181816 775 -122.8330615196435 
-14.141414141414117 775 -122.57762556489726 
-10.101010101010075 775 -122.37592633456048 
-6.060606060606062 775 -122.23645078430137 
-2.0202020202020208 775 -122.16512897929174 
2.0202020202020208 775 -122.16512897929174 
6.060606060606062 775 -122.23645078430137 
10.101010101010104 775 -122.3759263345603 
14.141414141414145 775 -122.57762556489732 
18.181818181818187 775 -122.83306151964351 
22.22222222222223 775 -123.1313131687772 
26.26262626262627 775 -123.45911482391394 
30.30303030303031 775 -123.80092646376242 
34.34343434343435 775 -124.13899154411286 
38.383838383838395 775 -124.45338590357784 
42.424242424242436 775 -124.72205997090437 
46.46464646464648 775 -124.92087572187397 
50.50505050505052 775 -125.02363938735435 
54.54545454545456 775 -125.00213063319703 
58.5858585858586 775 -124.82612874670542 
62.626262626262644 775 -124.46343623607592 
66.66666666666669 775 -123.87990015755052 
70.70707070707073 775 -123.03943141758172 
74.74747474747477 775 -121.90402224636273 
78.78787878787881 775 -120.4337619996578 
82.82828282828285 775 -118.5868514146639 
86.8686868686869 775 -116.31961542038293 
90.90909090909093 775 -113.58651458208568 
94.94949494949498 775 -110.3401552417488 
98.98989898989902 775 -106.53129840098256 
103.03030303030306 775 -102.10886737928998 
107.0707070707071 775 -97.01995426796792 
111.11111111111114 775 -91.20982518816031 
115.15151515151518 775 -84.62192435011619 
119.19191919191923 775 -77.1978768992479 
123.23232323232327 775 -68.87749052279464 
127.27272727272731 775 -59.59875577842192 
131.31313131313135 775 -49.29784509255401 
135.3535353535354 775 -37.90911036121618 
139.39393939393943 775 -25.36507906913676 
143.43434343434348 775 -11.596448823215672 
147.47474747474752 775 3.4679198265907605 
151.51515151515156 775 19.901012433381712 
155.5555555555556 775 37.77767175401119 
159.59595959595964 775 57.17461113259153 
163.63636363636368 775 78.17043044541151 
167.67676767676772 775 100.84563494923616 
171.71717171717177 775 125.28265745567806 
175.7575757575758 775 151.56588435867602 
179.79797979797985 775 179.7816861790599 
183.8383838383839 775 210.01845347292786 
187.87878787878788 775 242.36663919890304 
191.91919191919192 775 276.91880898381953 
195.95959595959596 775 313.7697012152642 
200.0 775 353.01629960178906 

-200.0 800 349.89324031539377 
-195.95959595959596 800 310.25720045568374 
-191.91919191919192 800 273.01026200156775 
-187.87878787878788 800 238.05683308027687 
-183.83838383838383 800 205.3034416493306 
-179.7979797979798 800 174.65868204235025 
-175.75757575757575 800 146.03316984054348 
-171.7171717171717 800 119.339503533935 
-167.67676767676767 800 94.49223180564756 
-163.63636363636363 800 71.40782553813114 
-159.59595959595958 800 50.004653835239665 
-155.55555555555554 800 30.202963499880653 
-151.5151515151515 800 11.924861517831458 
-147.47474747474746 800 -4.90569981611399 
-143.43434343434342 800 -20.362935426511186 
-139.39393939393938 800 -34.5192378838595 
-135.35353535353534 800 -47.44518593045951 
-131.3131313131313 800 -59.209551271862466 
-127.27272727272727 800 -69.879303771664 
-123.23232323232322 800 -79.51961516357211 
-119.19191919191918 800 -88.19386137454886 
-115.15151515151514 800 -95.96362353557818 
-111.1111111111111 800 -102.88868774159701 
-107.07070707070706 800 -109.02704360883473 
-103.03030303030303 800 -114.43488166580613 
-98.98989898989899 800 -119.16658960313879 
-94.94949494949495 800 -123.27474739697031 
-90.9090909090909 800 -126.81012131053888 
-86.86868686868686 800 -129.82165676852892 
-82.82828282828282 800 -132.35647008844447 
-78.78787878787878 800 -134.45983904246447 
-74.74747474747474 800 -136.17519221153574 
-70.7070707070707 800 -137.54409708048772 
-66.66666666666666 800 -138.60624680819046 
-62.626262626262616 800 -139.39944558959868 
-58.585858585858574 800 -139.9595925060681 
-54.54545454545453 800 -140.32066373546678 
-50.50505050505049 800 -140.514692962735 
-46.46464646464645 800 -140.57174979242328 
-42.42424242424241 800 -140.51991591404982 
-38.383838383838366 800 -140.3852587039031 
-34.343434343434325 800 -140.19180185546242 
-30.303030303030283 800 -139.96149250245645 
-26.26262626262624 800 -139.71416411278435 
-22.2222222222222 800 -139.46749415079006 
-18.18181818181816 800 -139.23695505906923 
-14.141414141414117 800 -139.0357563533021 
-10.101010101010075 800 -138.87477421832472 
-6.060606060606062 800 -138.76246202990237 
-2.0202020202020208 800 -138.70472749222304 
2.0202020202020208 800 -138.70472749222304 
6.060606060606062 800 -138.76246202990237 
10.101010101010104 800 -138.8747742183247 
14.141414141414145 800 -139.03575635330208 
18.181818181818187 800 -139.23695505906923 
22.22222222222223 800 -139.46749415079003 
26.26262626262627 800 -139.7141641127844 
30.30303030303031 800 -139.9614925024565 
34.34343434343435 800 -140.1918018554624 
38.383838383838395 800 -140.38525870390316 
42.424242424242436 800 -140.5199159140498 
46.46464646464648 800 -140.57174979242328 
50.50505050505052 800 -140.51469296273498 
54.54545454545456 800 -140.32066373546684 
58.5858585858586 800 -139.95959250606805 
62.626262626262644 800 -139.39944558959863 
66.66666666666669 800 -138.60624680819046 
70.70707070707073 800 -137.54409708048772 
74.74747474747477 800 -136.17519221153572 
78.78787878787881 800 -134.45983904246444 
82.82828282828285 800 -132.35647008844447 
86.8686868686869 800 -129.82165676852892 
90.90909090909093 800 -126.8101213105389 
94.94949494949498 800 -123.27474739697031 
98.98989898989902 800 -119.1665896031387 
103.03030303030306 800 -114.43488166580606 
107.0707070707071 800 -109.02704360883465 
111.11111111111114 800 -102.88868774159693 
115.15151515151518 800 -95.9636235355781 
119.19191919191923 800 -88.19386137454876 
123.23232323232327 800 -79.519615163572 
127.27272727272731 800 -69.87930377166388 
131.31313131313135 800 -59.209551271862274 
135.3535353535354 800 -47.44518593045936 
139.39393939393943 800 -34.51923788385931 
143.43434343434348 800 -20.362935426511005 
147.47474747474752 800 -4.9056998161137795 
151.51515151515156 800 11.924861517831765 
155.5555555555556 800 30.202963499880934 
159.59595959595964 800 50.004653835239935 
163.63636363636368 800 71.40782553813149 
167.67676767676772 800 94.49223180564789 
171.71717171717177 800 119.33950353393523 
175.7575757575758 800 146.0331698405439 
179.79797979797985 800 174.6586820423506 
183.8383838383839 800 205.30344164933106 
187.87878787878788 800 238.05683308027687 
191.91919191919192 800 273.01026200156775 
195.95959595959596 800 310.25720045568374 
200.0 800 349.89324031539377 

-200.0 825 345.80907500659686 
-195.95959595959596 825 305.74844236015275 
-191.91919191919192 825 268.0721920439781 
-187.87878787878788 825 232.6859454498887 
-183.83838383838383 825 199.49734786755465 
-179.7979797979798 825 168.41602769136767 
-175.75757575757575 825 139.35356152298172 
-171.7171717171717 825 112.22344421180213 
-167.67676767676767 825 86.94106308364896 
-163.63636363636363 825 63.42367576300359 
-159.59595959595958 825 41.59039111199334 
-155.55555555555554 825 21.362152899971143 
-151.5151515151515 825 2.6617258883892005 
-147.47474747474746 825 -14.586315928289627 
-143.43434343434342 825 -30.455599139997005 
-139.39393939393938 825 -45.017958974755196 
-135.35353535353534 825 -58.343445736802494 
-131.3131313131313 825 -70.50032975254406 
-127.27272727272727 825 -81.55510492695329 
-123.23232323232322 825 -91.5724909953953 
-119.19191919191918 825 -100.6154345406379 
-115.15151515151514 825 -108.74510883152534 
-111.1111111111111 825 -116.02091252798014 
-107.07070707070706 825 -122.50046728632212 
-103.03030303030303 825 -128.2396142890421 
-98.98989898989899 825 -133.29240971387873 
-94.94949494949495 825 -137.71111914807588 
-90.9090909090909 825 -141.54621094482115 
-86.86868686868686 825 -144.8463485098393 
-82.82828282828282 825 -147.6583814967025 
-78.78787878787878 825 -150.0273358793433 
-74.74747474747474 825 -151.99640285919102 
-70.7070707070707 825 -153.60692655192543 
-66.66666666666666 825 -154.89839038454534 
-62.626262626262616 825 -155.9084021166746 
-58.585858585858574 825 -156.67267737992293 
-54.54545454545453 825 -157.225021604562 
-50.50505050505049 825 -157.59731017217482 
-46.46464646464645 825 -157.8194665940478 
-42.42424242424241 825 -157.91943846459748 
-38.383838383838366 825 -157.92317087209082 
-34.343434343434325 825 -157.8545768576304 
-30.303030303030283 825 -157.73550438537583 
-26.26262626262624 825 -157.58569910130262 
-22.2222222222222 825 -157.4227618771991 
-18.18181818181816 825 -157.26209969039007 
-14.141414141414117 825 -157.11686763210284 
-10.101010101010075 825 -156.99789843220034 
-6.060606060606062 825 -156.91361292434678 
-2.0202020202020208 825 -156.86989714131536 
2.0202020202020208 825 -156.86989714131536 
6.060606060606062 825 -156.91361292434678 
10.101010101010104 825 -156.9978984322002 
14.141414141414145 825 -157.11686763210287 
18.181818181818187 825 -157.26209969039 
22.22222222222223 825 -157.42276187719912 
26.26262626262627 825 -157.58569910130265 
30.30303030303031 825 -157.73550438537578 
34.34343434343435 825 -157.85457685763043 
38.383838383838395 825 -157.9231708720909 
42.424242424242436 825 -157.9194384645975 
46.46464646464648 825 -157.8194665940478 
50.50505050505052 825 -157.59731017217482 
54.54545454545456 825 -157.22502160456204 
58.5858585858586 825 -156.6726773799229 
62.626262626262644 825 -155.90840211667458 
66.66666666666669 825 -154.89839038454537 
70.70707070707073 825 -153.6069265519254 
74.74747474747477 825 -151.99640285919102 
78.78787878787881 825 -150.0273358793432 
82.82828282828285 825 -147.65838149670248 
86.8686868686869 825 -144.84634850983923 
90.90909090909093 825 -141.54621094482115 
94.94949494949498 825 -137.7111191480759 
98.98989898989902 825 -133.29240971387864 
103.03030303030306 825 -128.23961428904198 
107.0707070707071 825 -122.50046728632203 
111.11111111111114 825 -116.02091252798009 
115.15151515151518 825 -108.74510883152526 
119.19191919191923 825 -100.61543454063776 
123.23232323232327 825 -91.57249099539513 
127.27272727272731 825 -81.55510492695316 
131.31313131313135 825 -70.50032975254388 
135.3535353535354 825 -58.34344573680233 
139.39393939393943 825 -45.017958974755004 
143.43434343434348 825 -30.455599139996796 
147.47474747474752 825 -14.586315928289379 
151.51515151515156 825 2.6617258883895194 
155.5555555555556 825 21.362152899971438 
159.59595959595964 825 41.590391111993604 
163.63636363636368 825 63.42367576300397 
167.67676767676772 825 86.94106308364931 
171.71717171717177 825 112.22344421180239 
175.7575757575758 825 139.3535615229822 
179.79797979797985 825 168.41602769136804 
183.8383838383839 825 199.49734786755508 
187.87878787878788 825 232.6859454498887 
191.91919191919192 825 268.0721920439781 
195.95959595959596 825 305.74844236015275 
200.0 825 345.80907500659686 

-200.0 850 340.647492440064 
-195.95959595959596 850 300.1288385581218 
-191.91919191919192 850 261.99148132442224 
-187.87878787878788 850 226.1421218641119 
-183.83838383838383 850 192.4894088480531 
-179.7979797979798 850 160.9439065618306 
-175.75757575757575 850 131.41806734456583 
-171.7171717171717 850 103.82620776744426 
-167.67676767676767 850 78.08448804686319 
-163.63636363636363 850 54.11089428319962 
-159.59595959595958 850 31.825223191108396 
-155.55555555555554 850 11.149069046402447 
-151.5151515151515 850 -7.99418737816959 
-147.47474747474746 850 -25.679388077743084 
-143.43434343434342 850 -41.979605439031715 
-139.39393939393938 850 -56.96614835538901 
-135.35353535353534 850 -70.70856694419273 
-131.3131313131313 850 -83.27465595931797 
-127.27272727272727 850 -94.73045697591512 
-123.23232323232322 850 -105.14025941125335 
-119.19191919191918 850 -114.56660043357755 
-115.15151515151514 850 -123.07026380040654 
-111.1111111111111 850 -130.7102776581637 
-107.07070707070706 850 -137.54391132622706 
-103.03030303030303 850 -143.62667108019798 
-98.98989898989899 850 -149.01229494119423 
-94.94949494949495 850 -153.75274647010198 
-90.9090909090909 850 -157.89820755776068 
-86.86868686868686 850 -161.4970701938151 
-82.82828282828282 850 -164.5959271882215 
-78.78787878787878 850 -167.23956180988807 
-74.74747474747474 850 -169.4709362963598 
-70.7070707070707 850 -171.33117917644856 
-66.66666666666666 850 -172.85957133378363 
-62.626262626262616 850 -174.09353072280186 
-58.585858585858574 850 -175.06859562887038 
-54.54545454545453 850 -175.8184063399207 
-50.50505050505049 850 -176.3746850665914 
-46.46464646464645 850 -176.76721390917376 
-42.42424242424241 850 -177.0238106193509 
-38.383838383838366 850 -177.17030183783908 
-34.343434343434325 850 -177.2304933978872 
-30.303030303030283 850 -177.22613715671352 
-26.26262626262624 850 -177.1768936314045 
-22.2222222222222 850 -177.1002894352932 
-18.18181818181816 850 -177.01166806472804 
-14.141414141414117 850 -176.9241318286455 
-10.101010101010075 850 -176.8484713082573 
-6.060606060606062 850 -176.79307577057787 
-2.0202020202020208 850 -176.76381022523373 
2.0202020202020208 850 -176.76381022523373 
6.060606060606062 850 -176.79307577057787 
10.101010101010104 850 -176.84847130825725 
14.141414141414145 850 -176.9241318286456 
18.181818181818187 850 -177.01166806472807 
22.22222222222223 850 -177.10028943529323 
26.26262626262627 850 -177.1768936314044 
30.30303030303031 850 -177.22613715671346 
34.34343434343435 850 -177.23049339788716 
38.383838383838395 850 -177.17030183783913 
42.424242424242436 850 -177.0238106193509 
46.46464646464648 850 -176.76721390917373 
50.50505050505052 850 -176.37468506659138 
54.54545454545456 850 -175.8184063399208 
58.5858585858586 850 -175.06859562887038 
62.626262626262644 850 -174.09353072280177 
66.66666666666669 850 -172.85957133378363 
70.70707070707073 850 -171.33117917644853 
74.74747474747477 850 -169.47093629635984 
78.78787878787881 850 -167.23956180988804 
82.82828282828285 850 -164.59592718822145 
86.8686868686869 850 -161.49707019381506 
90.90909090909093 850 -157.89820755776068 
94.94949494949498 850 -153.75274647010198 
98.98989898989902 850 -149.0122949411942 
103.03030303030306 850 -143.62667108019798 
107.0707070707071 850 -137.543911326227 
111.11111111111114 850 -130.71027765816353 
115.15151515151518 850 -123.07026380040651 
119.19191919191923 850 -114.56660043357736 
123.23232323232327 850 -105.14025941125327 
127.27272727272731 850 -94.730456975915 
131.31313131313135 850 -83.27465595931774 
135.3535353535354 850 -70.70856694419258 
139.39393939393943 850 -56.96614835538882 
143.43434343434348 850 -41.979605439031566 
147.47474747474752 850 -25.67938807774283 
151.51515151515156 850 -7.994187378169258 
155.5555555555556 850 11.149069046402735 
159.59595959595964 850 31.825223191108737 
163.63636363636368 850 54.11089428320006 
167.67676767676772 850 78.08448804686354 
171.71717171717177 850 103.82620776744452 
175.7575757575758 850 131.4180673445663 
179.79797979797985 850 160.94390656183094 
183.8383838383839 850 192.4894088480535 
187.87878787878788 850 226.1421218641119 
191.91919191919192 850 261.99148132442224 
195.95959595959596 850 300.1288385581218 
200.0 850 340.647492440064 

-200.0 875 334.29113552110186 
-195.95959595959596 875 293.2824008690529 
-191.91919191919192 875 254.653325990988 
-187.87878787878788 875 218.3115879117752 
-183.83838383838383 875 184.1667485291505 
-179.7979797979798 875 152.1302291542974 
-175.75757575757575 875 122.11528841187658 
-171.7171717171717 875 94.03700306702301 
-167.67676767676767 875 67.81225142601855 
-163.63636363636363 875 43.35969901975443 
-159.59595959595958 875 20.59978632885892 
-155.55555555555554 875 -0.5452816505087319 
-151.5151515151515 875 -20.151544168488194 
-147.47474747474746 875 -38.29329195234151 
-143.43434343434342 875 -55.04307302522506 
-139.39393939393938 875 -70.47169721303929 
-135.35353535353534 875 -84.6482394234799 
-131.3131313131313 875 -97.64004176766875 
-127.27272727272727 875 -109.5127145827894 
-123.23232323232322 875 -120.33013640362165 
-119.19191919191918 875 -130.1544529214594 
-115.15151515151514 875 -139.0460749603582 
-111.1111111111111 875 -147.0636754927624 
-107.07070707070706 875 -154.26418570913626 
-103.03030303030303 875 -160.7027901490827 
-98.98989898989899 875 -166.4329208944147 
-94.94949494949495 875 -171.5062508175927 
-90.9090909090909 875 -175.97268587168676 
-86.86868686868686 875 -179.88035640037626 
-82.82828282828282 875 -183.27560743827163 
-78.78787878787878 875 -186.20298796277754 
-74.74747474747474 875 -188.70523904853127 
-70.7070707070707 875 -190.82328086377467 
-66.66666666666666 875 -192.5961984343851 
-62.626262626262616 875 -194.0612260850878 
-58.585858585858574 875 -195.25373044777206 
-54.54545454545453 875 -196.20719190271814 
-50.50505050505049 875 -196.95318428833224 
-46.46464646464645 875 -197.52135267644658 
-42.42424242424241 875 -197.939388960071 
-38.383838383838366 875 -198.23300493373108 
-34.343434343434325 875 -198.42590245548556 
-30.303030303030283 875 -198.53974015194302 
-26.26262626262624 875 -198.59409594213602 
-22.2222222222222 875 -198.60642437569226 
-18.18181818181816 875 -198.59200733470902 
-14.141414141414117 875 -198.56389589132175 
-10.101010101010075 875 -198.53283970791762 
-6.060606060606062 875 -198.50719740342666 
-2.0202020202020208 875 -198.49281357490318 
2.0202020202020208 875 -198.49281357490318 
6.060606060606062 875 -198.50719740342666 
10.101010101010104 875 -198.53283970791756 
14.141414141414145 875 -198.56389589132175 
18.181818181818187 875 -198.59200733470885 
22.22222222222223 875 -198.60642437569234 
26.26262626262627 875 -198.59409594213602 
30.30303030303031 875 -198.53974015194302 
34.34343434343435 875 -198.42590245548556 
38.383838383838395 875 -198.23300493373114 
42.424242424242436 875 -197.93938896007097 
46.46464646464648 875 -197.52135267644655 
50.50505050505052 875 -196.95318428833224 
54.54545454545456 875 -196.20719190271822 
58.5858585858586 875 -195.2537304477721 
62.626262626262644 875 -194.06122608508775 
66.66666666666669 875 -192.59619843438514 
70.70707070707073 875 -190.82328086377467 
74.74747474747477 875 -188.70523904853124 
78.78787878787881 875 -186.2029879627774 
82.82828282828285 875 -183.27560743827158 
86.8686868686869 875 -179.88035640037623 
90.90909090909093 875 -175.9726858716868 
94.94949494949498 875 -171.50625081759262 
98.98989898989902 875 -166.43292089441465 
103.03030303030306 875 -160.70279014908263 
107.0707070707071 875 -154.26418570913611 
111.11111111111114 875 -147.06367549276234 
115.15151515151518 875 -139.04607496035817 
119.19191919191923 875 -130.1544529214593 
123.23232323232327 875 -120.33013640362144 
127.27272727272731 875 -109.51271458278933 
131.31313131313135 875 -97.64004176766855 
135.3535353535354 875 -84.64823942347974 
139.39393939393943 875 -70.47169721303912 
143.43434343434348 875 -55.04307302522487 
147.47474747474752 875 -38.293291952341264 
151.51515151515156 875 -20.151544168487884 
155.5555555555556 875 -0.545281650508375 
159.59595959595964 875 20.599786328859224 
163.63636363636368 875 43.35969901975489 
167.67676767676772 875 67.81225142601885 
171.71717171717177 875 94.03700306702328 
175.7575757575758 875 122.11528841187707 
179.79797979797985 875 152.13022915429772 
183.8383838383839 875 184.166748529151 
187.87878787878788 875 218.3115879117752 
191.91919191919192 875 254.653325990988 
195.95959595959596 875 293.2824008690529 
200.0 875 334.29113552110186 

-200.0 900 326.6211080143997 
-195.95959595959596 900 285.0913485016675 
-191.91919191919192 900 245.94092040415296 
-187.87878787878788 900 209.07839342482112 
-183.83838383838383 900 174.41416942889853 
-179.7979797979798 900 141.8604618724672 
-175.75757575757575 900 111.33127789239057 
-171.7171717171717 900 82.74240275042722 
-167.67676767676767 900 56.01138637678766 
-163.63636363636363 900 31.057531800566228 
-159.59595959595958 900 7.801885288761171 
-155.55555555555554 900 -13.832771956230614 
-151.5151515151515 900 -33.92193066740172 
-147.47474747474746 900 -52.53935905940679 
-143.43434343434342 900 -69.7571071409695 
-139.39393939393938 900 -85.64550986994996 
-135.35353535353534 900 -100.27318921539535 
-131.3131313131313 900 -113.70705518024143 
-127.27272727272727 900 -126.01230582891664 
-123.23232323232322 900 -137.2524263556601 
-119.19191919191918 900 -147.4891872216875 
-115.15151515151514 900 -156.78264138224776 
-111.1111111111111 900 -165.19112061793194 
-107.07070707070706 900 -172.77123097818904 
-103.03030303030303 900 -179.5778473387313 
-98.98989898989899 900 -185.66410706822793 
-94.94949494949495 900 -191.08140279326435 
-90.9090909090909 900 -195.8793742438292 
-86.86868686868686 900 -200.10589915441122 
-82.82828282828282 900 -203.80708318795953 
-78.78787878787878 900 -207.0272488412498 
-74.74747474747474 900 -209.80892328031382 
-70.7070707070707 900 -212.19282504318036 
-66.66666666666666 900 -214.21784953378028 
-62.626262626262616 900 -215.92105321486716 
-58.585858585858574 900 -217.33763638839048 
-54.54545454545453 900 -218.50092442779982 
-50.50505050505049 900 -219.44234729670205 
-46.46464646464645 900 -220.19141714987026 
-42.42424242424241 900 -220.77570376255863 
-38.383838383838366 900 -221.22080746742407 
-34.343434343434325 900 -221.55032918741213 
-30.303030303030283 900 -221.78583702527578 
-26.26262626262624 900 -221.9468286850126 
-22.2222222222222 900 -222.0506887201626 
-18.18181818181816 900 -222.11263915794248 
-14.141414141414117 900 -222.14568129083557 
-10.101010101010075 900 -222.16052502228354 
-6.060606060606062 900 -222.16549918965524 
-2.0202020202020208 900 -222.1664285535096 
2.0202020202020208 900 -222.1664285535096 
6.060606060606062 900 -222.16549918965524 
10.101010101010104 900 -222.1605250222834 
14.141414141414145 900 -222.1456812908356 
18.181818181818187 900 -222.1126391579424 
22.22222222222223 900 -222.05068872016264 
26.26262626262627 900 -221.94682868501258 
30.30303030303031 900 -221.7858370252758 
34.34343434343435 900 -221.55032918741227 
38.383838383838395 900 -221.22080746742415 
42.424242424242436 900 -220.7757037625586 
46.46464646464648 900 -220.1914171498702 
50.50505050505052 900 -219.44234729670205 
54.54545454545456 900 -218.5009244277998 
58.5858585858586 900 -217.33763638839045 
62.626262626262644 900 -215.9210532148673 
66.66666666666669 900 -214.2178495337802 
70.70707070707073 900 -212.19282504318033 
74.74747474747477 900 -209.8089232803138 
78.78787878787881 900 -207.02724884124981 
82.82828282828285 900 -203.80708318795945 
86.8686868686869 900 -200.10589915441128 
90.90909090909093 900 -195.8793742438293 
94.94949494949498 900 -191.0814027932643 
98.98989898989902 900 -185.6641070682278 
103.03030303030306 900 -179.5778473387312 
107.0707070707071 900 -172.77123097818892 
111.11111111111114 900 -165.1911206179318 
115.15151515151518 900 -156.7826413822477 
119.19191919191923 900 -147.48918722168742 
123.23232323232327 900 -137.25242635566002 
127.27272727272731 900 -126.01230582891657 
131.31313131313135 900 -113.70705518024117 
135.3535353535354 900 -100.27318921539513 
139.39393939393943 900 -85.64550986994978 
143.43434343434348 900 -69.75710714096925 
147.47474747474752 900 -52.53935905940656 
151.51515151515156 900 -33.921930667401355 
155.5555555555556 900 -13.832771956230307 
159.59595959595964 900 7.801885288761426 
163.63636363636368 900 31.057531800566625 
167.67676767676772 900 56.01138637678808 
171.71717171717177 900 82.74240275042744 
175.7575757575758 900 111.33127789239107 
179.79797979797985 900 141.86046187246762 
183.8383838383839 900 174.41416942889904 
187.87878787878788 900 209.07839342482112 
191.91919191919192 900 245.94092040415296 
195.95959595959596 900 285.0913485016675 
200.0 900 326.6211080143997 

-200.0 925 317.5166286990794 
-195.95959595959596 925 275.43582730418507 
-191.91919191919192 925 235.73522763507256 
-187.87878787878788 925 198.32422374571738 
-183.83838383838383 925 163.1139966431149 
-179.7979797979798 925 130.01749751060663 
-175.75757575757575 925 98.94943309302028 
-171.7171717171717 925 69.82625301933845 
-167.67676767676767 925 42.56613887458646 
-163.63636363636363 925 17.088994862108475 
-159.59595959595958 925 -6.683560078212067 
-155.55555555555554 925 -28.828198809870695 
-151.5151515151515 925 -49.41989129472205 
-147.47474747474746 925 -68.53190872536223 
-143.43434343434342 925 -86.23582656471704 
-139.39393939393938 925 -102.60152655178346 
-135.35353535353534 925 -117.69719772293669 
-131.3131313131313 925 -131.58933648977182 
-127.27272727272727 925 -144.3427458068539 
-123.23232323232322 925 -156.02053345583494 
-119.19191919191918 925 -166.6841094659967 
-115.15151515151514 925 -176.39318268525966 
-111.1111111111111 925 -185.20575650992697 
-107.07070707070706 925 -193.1781237758034 
-103.03030303030303 925 -200.36486080771004 
-98.98989898989899 925 -206.81882061870445 
-94.94949494949495 925 -212.59112524437975 
-90.9090909090909 925 -217.73115719131962 
-86.86868686868686 925 -222.2865499719782 
-82.82828282828282 925 -226.30317769073545 
-78.78787878787878 925 -229.8251436374512 
-74.74747474747474 925 -232.89476783519854 
-70.7070707070707 925 -235.55257347765897 
-66.66666666666666 925 -237.83727217846314 
-62.626262626262616 925 -239.78574793891747 
-58.585858585858574 925 -241.43303972129954 
-54.54545454545453 925 -242.81232249108066 
-50.50505050505049 925 -243.9548865614827 
-46.46464646464645 925 -244.89011503548363 
-42.42424242424241 925 -245.64545909041524 
-38.383838383838366 925 -246.246410783745 
-34.343434343434325 925 -246.7164729677674 
-30.303030303030283 925 -247.0771257733105 
-26.26262626262624 925 -247.3477889372516 
-22.2222222222222 925 -247.54577896835352 
-18.18181818181816 925 -247.68625970002407 
-14.141414141414117 925 -247.78218402129826 
-10.101010101010075 925 -247.84422317242172 
-6.060606060606062 925 -247.88067702799225 
-2.0202020202020208 925 -247.89735105650044 
2.0202020202020208 925 -247.89735105650044 
6.060606060606062 925 -247.88067702799225 
10.101010101010104 925 -247.84422317242166 
14.141414141414145 925 -247.78218402129838 
18.181818181818187 925 -247.686259700024 
22.22222222222223 925 -247.5457789683536 
26.26262626262627 925 -247.3477889372516 
30.30303030303031 925 -247.07712577331057 
34.34343434343435 925 -246.71647296776766 
38.383838383838395 925 -246.246410783745 
42.424242424242436 925 -245.64545909041513 
46.46464646464648 925 -244.89011503548357 
50.50505050505052 925 -243.9548865614827 
54.54545454545456 925 -242.81232249108072 
58.5858585858586 925 -241.4330397212996 
62.626262626262644 925 -239.7857479389172 
66.66666666666669 925 -237.83727217846314 
70.70707070707073 925 -235.55257347765902 
74.74747474747477 925 -232.89476783519848 
78.78787878787881 925 -229.82514363745125 
82.82828282828285 925 -226.30317769073528 
86.8686868686869 925 -222.28654997197822 
90.90909090909093 925 -217.73115719131968 
94.94949494949498 925 -212.59112524437967 
