P0 x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 p0 p1 p2 p3 p4 p5 p6 p7 p8 p9 p10 p11 p12 p13
nan 0.033443876847107847 0.04222088926528463 0.05350980319463408 0.06845810965761222 0.08954255703371984 0.12230959644231218 0.1775071593490053 0.26192550648410595 0.32089933351799865 0.256156978786366 0.2441090793233434 0.25695649503175566 0.2489206922907014 0.24322940740488008 0.9937878836225268 0.9900979194438497 0.9840562069402449 0.9736670871831562 0.9537861886949983 0.9076110175421659 0.7709077391472227 0.3714875602261641 0.026008726180142584 0.001280187277698555 0.00017507152640341685 1.9491442345625366e-05 1.926505703885724e-06 2.0542016173406797e-07 
nan 0.033655413070049704 0.042487941063294024 0.05384825862281013 0.06889111477878623 0.09010892361837335 0.12308321817819018 0.1786299117800553 0.2635822143050048 0.3229290573226666 0.2577772000310616 0.24565664052901387 0.25859849197473894 0.2505423952187801 0.2448408693361074 0.9937092889710228 0.9899728665469101 0.9838554527980555 0.9733372325020194 0.9532131395430595 0.9064937156613501 0.7683717531925776 0.3671187239791322 0.025310653368803938 0.001251610391118813 0.00017168917915744378 1.9081621023145193e-05 1.8853956465867396e-06 2.010646136451014e-07 
nan 0.03386694929299156 0.04275499286130341 0.054186714050986184 0.06932411989996025 0.09067529020302685 0.12385683991406818 0.1797526642111053 0.2652389221259036 0.3249587811273345 0.2593974212757571 0.24720420173468433 0.2602404889177223 0.2521640981468587 0.24645233126733473 0.9936302047893149 0.9898470404718624 0.9836534725384636 0.9730054062897134 0.952636811491675 0.9053707206660234 0.7658283447581116 0.3627809628657265 0.024632958266450698 0.0012237956920993776 0.0001683829944274405 1.8681703799528737e-05 1.8453088751169253e-06 1.968170155097706e-07 
nan 0.03407848551593342 0.0430220446593128 0.05452516947916224 0.06975712502113426 0.09124165678768037 0.12463046164994618 0.1808754166421553 0.26689562994680244 0.32698850493200243 0.2610176425204527 0.2487517629403548 0.26188248586070556 0.25378580107493737 0.24806379319856206 0.9935506311904917 0.9897204415053702 0.983450266901726 0.9726716105523988 0.9520572106524742 0.9042420564429883 0.763277646180755 0.3584745111545119 0.023974999287311838 0.0011967186591536525 0.00016515091760704973 1.8291410555494313e-05 1.8062152013427861e-06 1.9267418769033247e-07 
nan 0.03429002173887528 0.04328909645732219 0.054863624907338295 0.07019013014230828 0.09180802337233387 0.12540408338582418 0.1819981690732053 0.26855233776770127 0.32901822873667036 0.2626378637651482 0.2502993241460253 0.2635244828036889 0.255407504003016 0.2496752551297894 0.9934705682883668 0.9895930699358398 0.9832458366324919 0.9723358473077142 0.9514743431694802 0.9031077469803697 0.7607197898078093 0.35419959110506305 0.02333615592432151 0.0011703557071366386 0.000161990960514229 1.7910470415281015e-05 1.7680854852507245e-06 1.8863306113658467e-07 
nan 0.034501557961817135 0.043556148255331585 0.055202080335514346 0.0706231352634823 0.09237438995698738 0.12617770512170218 0.1831209215042553 0.2702090455886001 0.3310479525413383 0.26425808500984377 0.25184688535169575 0.2651664797466722 0.25702920693109466 0.2512867170610167 0.9933900161974085 0.9894649260534017 0.9830401824797939 0.9719981185847674 0.9508882152190214 0.9019678163667767 0.7581549079855651 0.3499564130950454 0.02271582806905169 0.0011446841457740098 0.00015890119885478743 1.753862139503551e-05 1.730891592799979e-06 1.8469067291521023e-07 
nan 0.03471309418475899 0.04382320005334098 0.055540535763690405 0.07105614038465632 0.0929407565416409 0.12695132685758018 0.1842436739353053 0.2718657534094989 0.3330776763460062 0.2658783062545393 0.2533944465573662 0.26680847668965546 0.2586509098591733 0.25289817899224404 0.9933089750328087 0.9893360101499323 0.9828333051970569 0.9716584264241039 0.9502988330096046 0.9008222887905039 0.7555831330478747 0.3457451757507588 0.02211343535039569 0.0011196821402763395 0.0001558797697981737 1.7175610066416097e-05 1.6946063557046083e-06 1.8084416194571618e-07 
nan 0.03492463040770085 0.04409025185135036 0.055878991191866456 0.07148914550583034 0.0935071231262944 0.1277249485934582 0.1853664263663553 0.2735224612303978 0.3351074001506741 0.26749852749923486 0.25494200776303666 0.2684504736326388 0.26027261278725194 0.25450964092347134 0.9932274449104426 0.9892063225190427 0.9826252055421011 0.9713167728776744 0.9497062027818353 0.8996711885386625 0.7530045973048513 0.3415660660812071 0.021528416491812294 0.00109532867392396 0.00015292486965993903 1.682119123466089e-05 1.6592035330467936e-06 1.7709076493226775e-07 
nan 0.035136166630642715 0.044357303649359754 0.05621744662004251 0.07192215062700436 0.09407348971094791 0.1284985703293362 0.18648917879740531 0.27517916905129663 0.337137123955342 0.26911874874393044 0.25648956896870717 0.2700924705756221 0.26189431571533056 0.2561211028546987 0.9931454259468748 0.9890758634560651 0.9824158842770976 0.970973160008843 0.9491103308082847 0.8985145399963648 0.7504194330315244 0.33741925961536456 0.020960228686894906 0.0010716035125098318 0.00015003475168539718 1.6475127630431354e-05 1.6246577746297887e-06 1.7342781248111986e-07 
nan 0.03534770285358457 0.044624355447369146 0.056555902048218566 0.07235515574817837 0.09463985629560143 0.1292721920652142 0.18761193122845532 0.27683587687219546 0.33916684776000994 0.27073896998862595 0.2580371301743776 0.2717344675186054 0.26351601864340923 0.257732564785926 0.9930629182593586 0.9889446332580764 0.982205342168607 0.9706275898923514 0.9485112233933923 0.8973523676458479 0.7478277724566008 0.3333049205426573 0.020408346993010404 0.001048487170539653 0.00014720772392957444 1.6137189614773378e-05 1.5909445859782074e-06 1.6985272539429756e-07 
nan 0.03555923907652643 0.04489140724537854 0.05689435747639462 0.07278816086935239 0.09520622288025493 0.1300458138010922 0.18873468365950533 0.2784925846930943 0.34119657156467786 0.27235919123332153 0.2595846913800481 0.2733764644615887 0.26513772157148785 0.2593440267171533 0.9929799219658577 0.9888126322238892 0.9819935799875551 0.9702800646143026 0.9479088868733628 0.8961846960657066 0.7452297477512397 0.3292232018563283 0.019872263742740204 0.0010259608790911755 0.0001444421472285925 1.5807154896550135e-05 1.5580402949053226e-06 1.6636301113040232e-07 
nan 0.03577077529946829 0.04515845904338792 0.05723281290457067 0.0732211659905264 0.09577258946490844 0.1308194355369702 0.1898574360905553 0.2801492925139931 0.3432262953693458 0.27397941247801705 0.2611322525857186 0.275018461404572 0.2667594244995665 0.26095548864838064 0.9928964371850181 0.9886798606540287 0.9817805985092273 0.9699305862721223 0.9473033276160518 0.8950115499299428 0.7426254910178992 0.32517424549976404 0.01935148797281541 0.001004006555241299 0.0001417364332580666 1.548480826177568e-05 1.525922019567422e-06 1.629562604240606e-07 
nan 0.035982311522410146 0.045425510841397315 0.05757126833274672 0.07365417111170043 0.09633895604956196 0.1315930572728482 0.1909801885216053 0.28180600033489195 0.3452560191740137 0.2755996337227126 0.26267981379138905 0.2766604583475553 0.2683811274276452 0.26256695057960794 0.9928124640361755 0.9885463188507625 0.9815663985132709 0.9695791569745719 0.9466945520208458 0.8938329540071946 0.7400151342791323 0.32115818251539985 0.018845544870250516 0.0009826067729761096 0.00013908904267427363 1.5169941314272885e-05 1.4945676379322905e-06 1.5963014405605497e-07 
nan 0.036193847745352004 0.04569256263940671 0.05790972376092278 0.07408717623287445 0.09690532263421546 0.1323666790087262 0.19210294095265532 0.2834627081557908 0.34728574297868164 0.27721985496740814 0.2642273749970595 0.2783024552905386 0.2700028303557238 0.2641784125108353 0.9927280026393627 0.988412007118088 0.9813509807836998 0.9692257788416948 0.9460825665185779 0.8926489331598738 0.7373988094665694 0.31717513319627544 0.018353975235324692 0.0009617447355033117 0.00013649848333394527 1.4862352227137654e-05 1.463955758589854e-06 1.5638240976657695e-07 
nan 0.03640538396829386 0.0459596144374161 0.05824817918909883 0.07452018135404846 0.09747168921886896 0.1331403007446042 0.19322569338370532 0.2851194159766896 0.34931546678334957 0.2788400762121037 0.26577493620272996 0.27994445223352193 0.2716245332838025 0.2657898744420626 0.9926430531152989 0.9882769257617182 0.981134346108853 0.9688704540048173 0.94546737757139 0.8914595123432769 0.7347766484097998 0.3132252072398903 0.017876334961078523 0.0009414042488914985 0.00013396330858910256 1.4561845504480304e-05 1.434065692839342e-06 1.532108793044376e-07 
nan 0.036616920191235726 0.04622666623542549 0.05858663461727488 0.07495318647522248 0.09803805580352248 0.1339139224804822 0.19434844581475533 0.2867761237975885 0.3513451905880175 0.28046029745679923 0.2673224974084005 0.2815864491765052 0.2732462362118811 0.26740133637328994 0.9925576155853861 0.9881410750890967 0.9809164952814305 0.9685131846065111 0.9448489916726425 0.8902647166047875 0.7321487828254428 0.30930850390436027 0.01741219452898654 0.0009215696969649958 0.00013148211565314362 1.4268231752992215e-05 1.40487742799169e-06 1.5011344560545432e-07 
nan 0.036828456414177584 0.046493718033434876 0.05892509004545094 0.07538619159639649 0.09860442238817599 0.1346875442163602 0.19547119824580533 0.2884328316184873 0.3533749143926854 0.2820805187014948 0.26887005861407093 0.2832284461194885 0.27486793913995977 0.26901279830451724 0.9924716901717252 0.9880044554094005 0.9806974290984716 0.9681539728005977 0.9442274153467876 0.8890645710829359 0.7295153443061786 0.30542511216679014 0.016961138520428548 0.0009022260173876952 0.00012905354403495 1.3981327462875713e-05 1.3763716018252727e-06 1.4708807009379097e-07 
nan 0.03703999263711944 0.04676076983144427 0.05926354547362699 0.07581919671757051 0.0991707889728295 0.13546116595223823 0.19659395067685534 0.29008953943938615 0.35540463819735335 0.28370073994619033 0.2704176198197414 0.28487044306247183 0.2764896420680384 0.27062426023574454 0.9923852769971372 0.9878670670335127 0.980477148361342 0.967792820752087 0.9436026551492755 0.8878591010066068 0.7268764643098419 0.30157511088338235 0.01652276514360478 0.0008833586788725594 0.00012667627403767145 1.3700954797694083e-05 1.3485294781413953e-06 1.4413278009997218e-07 
nan 0.0372515288600613 0.04702782162945366 0.059602000901803044 0.07625220183874454 0.09973715555748301 0.13623478768811623 0.19771670310790532 0.291746247260285 0.3574343620020213 0.2853209611908859 0.2719651810254119 0.2865124400054551 0.27811134499611706 0.2722357221669719 0.9922983761850758 0.9877289102740585 0.9802556538757466 0.967429730637208 0.9429747176664338 0.8866483316941829 0.7242322741485687 0.2977585689516241 0.01609668577553403 0.0008649536594579796 0.0001243490253191715 1.3426941392744318e-05 1.3213329233648265e-06 1.41245666390235e-07 
nan 0.03746306508300316 0.04729487342746305 0.0599404563299791 0.07668520695991855 0.10030352214213652 0.13700840942399423 0.19883945553895532 0.2934029550811838 0.3594640858066892 0.2869411824355814 0.27351274223108235 0.2881544369484384 0.2797330479241957 0.2738471840981992 0.9922109878597359 0.9875899854453577 0.9800329464517045 0.967064704643339 0.9423436095153275 0.8854322885525919 0.721582904978039 0.2939755454740561 0.015682524518732806 0.0008469974257947463 0.00012207055551133946 1.3159120161574762e-05 1.2947643841407405e-06 1.38424880801464e-07 
nan 0.037674601305945014 0.04756192522547244 0.060278911758155154 0.07711821208109257 0.10086988872679002 0.13778203115987223 0.19996220797000533 0.29505966290208263 0.36149380961135713 0.288561403680277 0.2750603034367528 0.28979643389142173 0.28135475085227435 0.27545864602942655 0.9921231121459696 0.9874502928634807 0.9798090269035749 0.9666977449690051 0.9417093373436967 0.8842109970765557 0.7189284877867244 0.2902260899235348 0.015279917772245988 0.0008294769133912528 0.00011983965889542141 1.2897329110256161e-05 1.268806865878281e-06 1.356686339768967e-07 
nan 0.03788613752888687 0.04782897702348183 0.060617367186331206 0.07755121720226658 0.10143625531144354 0.13855565289575023 0.20108496040105533 0.29671637072298146 0.36352353341602506 0.2901816249249725 0.27660786464242326 0.291438430834405 0.28297645378035297 0.27707010796065384 0.9920347491693299 0.9873098328461956 0.9795838960500081 0.9663288538238627 0.9410719078298069 0.882984482847616 0.7162691533852017 0.28651024231005623 0.014888513816620428 0.0008123795077670324 0.00011765516513079779 1.2641411159075051e-05 1.2434439121980302e-06 1.3297519319758295e-07 
nan 0.03809767375182873 0.04809602882149122 0.06095582261450726 0.0779842223234406 0.10200262189609705 0.13932927463162822 0.20220771283210534 0.29837307854388034 0.365553257220693 0.2918018461696681 0.2781554258480938 0.29308042777738835 0.28459815670843164 0.2786815698918812 0.9919458990560623 0.9871686057129935 0.9793575547139803 0.9659580334286761 0.9404313276823484 0.8817527715333253 0.7136050323954968 0.2828280333487618 0.01450797241245833 0.0007956930264685167 0.0001155159380348254 1.2391213971312044e-05 1.2186595852400175e-06 1.303428803051896e-07 
nan 0.038309209974770594 0.04836308061950061 0.061294278042683316 0.07841722744461462 0.10256898848075055 0.14010289636750622 0.20333046526315535 0.30002978636477917 0.3675829810253609 0.2934220674143636 0.27970298705376423 0.29472242472037163 0.28621985963651025 0.2802930318231085 0.9918565619331069 0.9870266117850784 0.9791300037227855 0.9655852860152926 0.9397876036403074 0.880515888886348 0.710936255240575 0.27917948462915115 0.014137964412190203 0.0007794057019025556 0.00011342087441137442 1.21465897887859e-05 1.1944384467904298e-06 1.277700697117212e-07 
nan 0.03852074619771245 0.048630132417510005 0.06163273347085937 0.07885023256578864 0.10313535506540407 0.14087651810338422 0.20445321769420535 0.301686494185678 0.3696127048300288 0.2950422886590592 0.2812505482594347 0.2963644216633549 0.2878415625645889 0.2819044937543358 0.991766737928073 0.9868838513853824 0.9789012439079857 0.965210613826612 0.9391407424728808 0.8792738607436076 0.7082629521337999 0.27556460878526856 0.013778171384689794 0.0007635061649454588 0.00011136890292577605 1.1907395273865828e-05 1.17076554019113e-06 1.2525518649207138e-07 
nan 0.03873228242065431 0.04889718421551939 0.06197118889903542 0.07928323768696266 0.10370172165005757 0.14165013983926222 0.20557597012525533 0.30334320200657683 0.3716424286346967 0.2966625099037547 0.28279810946510514 0.29800641860633825 0.28946326549266754 0.28351595568556315 0.9916764271692623 0.9867403248385448 0.9786712761054671 0.9648340191165774 0.9384907509793206 0.8780267130253503 0.7055852530685002 0.2719834096668584 0.013428285252360617 0.0007479834292895807 0.00010935898302420646 1.1673491357669237e-05 1.1476263729941094e-06 1.2279670455562306e-07 
nan 0.03894381864359617 0.04916423601352878 0.06230964432721148 0.07971624280813668 0.10426808823471108 0.14242376157514025 0.20669872255630534 0.30499990982747566 0.37367215243936464 0.2982827311484503 0.28434567067077565 0.29964841554932153 0.2910849684207462 0.28512741761679045 0.9915856297856845 0.9865960324708966 0.9784401011554038 0.9644555041501451 0.9378376359888467 0.8767744717343153 0.7029032878075755 0.2684358825112042 0.013088007940356226 0.0007328268764891276 0.00010739010389542105 1.144474309416986e-05 1.125006900325775e-06 1.2039314489305408e-07 
nan 0.039155354866538025 0.049431287811538174 0.06264809975538753 0.08014924792931069 0.1048344548193646 0.14319738331101825 0.20782147498735534 0.3066566176483745 0.37570187624403256 0.2999029523931458 0.2858932318764461 0.30129041249230487 0.29270667134882483 0.2867388795480178 0.991494345907018 0.9864509746105152 0.978207719902244 0.9640750712032721 0.9371814043605278 0.8755171629548538 0.7002171858731471 0.2649220141156638 0.012757051037552081 0.0007180262416712621 0.00010546128347298452 1.1221019519961512e-05 1.1028935089311806e-06 1.1804307389497519e-07 
nan 0.03936689108947988 0.049698339609547566 0.06298655518356358 0.0805822530504847 0.1054008214040181 0.14397100504689625 0.20894422741840535 0.3083133254692733 0.3777316000487005 0.30152317363784137 0.28744079308211656 0.30293240943528815 0.2943283742769035 0.2883503414792451 0.9914025756636375 0.9863051515871631 0.9779741331947098 0.9636927225628767 0.9365220629831343 0.8742548128520146 0.6975270765363603 0.2614417830107231 0.012435135468932507 0.0007035715998782874 0.00010357156747624246 1.100219351942831e-05 1.0812730018637258e-06 1.1574510173912156e-07 
nan 0.03957842731242174 0.04996539140755696 0.06332501061173963 0.08101525817165872 0.10596718798867161 0.14474462678277425 0.21006697984945535 0.30997003329017214 0.3797613238533684 0.3031433948825369 0.2889883542877871 0.30457440637827143 0.2959500772049822 0.28996180341047245 0.9913103191865974 0.986158563732319 0.9777393418858253 0.9633084605268317 0.9358596187750846 0.8729874476706592 0.6948330888071248 0.2579951596334547 0.012121991179056206 0.000689453353010759 0.00010172002848821075 1.0788141695087046e-05 1.0601325837938172e-06 1.1349788084281389e-07 
nan 0.0397899635353636 0.05023244320556634 0.06366346603991568 0.08144826329283275 0.10653355457332511 0.14551824851865225 0.21118973228050536 0.311626741111071 0.38179104765803634 0.30476361612723246 0.29053591549345753 0.30621640332125477 0.2975717801330608 0.29157326534169975 0.9912175766076493 0.9860112113791718 0.9775033468328609 0.9629222874039357 0.9351940786842438 0.8717150937346103 0.6921353514240497 0.2545821065011975 0.01181735682624105 0.0006756622173412832 9.990576506889973e-05 1.0578744242887748e-05 1.0394598469061349e-06 1.1130010437785574e-07 
nan 0.04000149975830546 0.050499495003575735 0.06400192146809175 0.08188126841400677 0.10709992115797863 0.14629187025453025 0.21231248471155537 0.31328344893196985 0.38382077146270427 0.306383837371928 0.292083476699128 0.30785840026423805 0.29919348306113946 0.29318472727292705 0.991124348059212 0.9858630948626146 0.9772661488973742 0.9625342055138911 0.9345254496878906 0.8704377774456982 0.6894339928443258 0.2512025783855559 0.011520979487157421 0.0006621892115711525 9.812790090237979e-05 1.0373884832249641e-05 1.0192427573609081e-06 1.0915050484496367e-07 
nan 0.04021303598124732 0.05076654680158513 0.0643403768962678 0.08231427353518078 0.10766628774263214 0.14706549199040825 0.21343523714260534 0.3149401567528687 0.3858504952673722 0.30800405861662356 0.29363103790479844 0.3095003972072214 0.3008151859892181 0.2947961892041544 0.991030633674417 0.9857142145192521 0.9770277489451634 0.9621442171872798 0.9338537387925175 0.8691555252829197 0.6867291412337505 0.24785652248621495 0.01123261437149101 0.0006490256454034621 9.638558397627736e-05 1.0173450490636618e-05 9.994696422924776e-07 1.0704785270506459e-07 
nan 0.04042457220418918 0.05103359859959452 0.06467883232444385 0.0827472786563548 0.10823265432728564 0.14783911372628625 0.21455798957365535 0.3165968645737675 0.3878802190720401 0.3096242798613191 0.29517859911046895 0.31114239415020467 0.30243688891729675 0.2964076511353817 0.9909364335870522 0.9855645706873796 0.9767881478462995 0.9617523247655476 0.9331789530337784 0.8678683638015562 0.6840209244568195 0.24454387860498938 0.010952024546365855 0.0006361631086078367 9.467798579222105e-05 9.977331492478659e-06 9.801291773223191e-07 1.0499095506485242e-07 
nan 0.040636108427131036 0.051300650397603904 0.0650172877526199 0.08318028377752881 0.10879902091193916 0.14861273546216425 0.21568074200470536 0.31825357239466634 0.38990994287670805 0.31124450110601465 0.2967261603161394 0.31278439109318795 0.30405859184537537 0.29801911306660905 0.9908417479316144 0.9854141637070072 0.9765473464750827 0.9613585306009725 0.9325010994763189 0.8665763196321883 0.6813094700668438 0.24126457931946885 0.010678980670208369 0.0006235934605526569 9.300430060584576e-05 9.785421252253498e-06 9.612103745630772e-07 1.0297865441434679e-07 
nan 0.040847644650072894 0.051567702195613296 0.06535574318079596 0.08361328889870284 0.10936538749659266 0.14938635719804225 0.21680349443575536 0.31991028021556517 0.391939666681376 0.31286472235071017 0.29827372152180986 0.3144263880361713 0.30568029477345404 0.29963057499783635 0.9907465768432798 0.9852629939198437 0.9763053457100767 0.9609628370566395 0.9318201852137005 0.8652794194798953 0.678594905296212 0.23801855015654869 0.010413260735752595 0.0006113088201832497 9.136374469524052e-05 9.597616221559362e-06 9.427025710920003e-07 1.0100982741389002e-07 
nan 0.04105918087301475 0.05183475399362269 0.06569419860897201 0.08404629401987686 0.10993175408124617 0.15015997893392027 0.21792624686680537 0.321566988036464 0.3939693904860439 0.31448494359540574 0.2998212827274804 0.31606838497915457 0.30730199770153266 0.3012420369290637 0.9906509204579149 0.9851110616693 0.9760621464340689 0.960565246506436 0.9311362173682491 0.8639776901233077 0.6758773570466313 0.23480570976548293 0.010154649821894797 0.0005993015564235262 8.975555565654283e-05 9.413815790009421e-06 9.245954178730467e-07 9.908338372868914e-08 
nan 0.04127071709595661 0.05210180579163208 0.06603265403714806 0.08447929914105087 0.11049812066589969 0.15093360066979827 0.21904899929785537 0.3232236958573629 0.39599911429071183 0.31610516484010126 0.30136884393315083 0.31771038192213785 0.30892370062961133 0.302853498860291 0.9905547789120448 0.9849583673004689 0.975817749534095 0.9601657613349984 0.9304492030909399 0.8626711584137027 0.6731569518795294 0.231625970090583 0.009902939854101664 0.0005875642789820876 8.817899172550185e-05 9.2339221897826e-06 9.068788691086084e-07 9.719826490855234e-08 
nan 0.041482253318898474 0.05236885758964147 0.06637110946532412 0.08491230426222489 0.11106448725055319 0.15170722240567627 0.22017175172890538 0.3248804036782617 0.39802883809537976 0.31772538608479683 0.3029164051388213 0.3193523788651212 0.31054540355768995 0.3044649607915183 0.9904581523429 0.9848049111601586 0.9755721559014124 0.959764383937709 0.9297591495612844 0.8613598512741306 0.670433816006495 0.22847923654325708 0.009657929373093847 0.0005760898295431871 8.663333112401258e-05 9.057840403692067e-06 8.895431720020577e-07 9.535344331098665e-08 
nan 0.04169378954184033 0.05263590938765086 0.06670956489350018 0.0853453093833989 0.1116308538352067 0.15248084414155427 0.22129450415995536 0.32653711149916054 0.4000585619000477 0.31934560732949235 0.30446396634449174 0.32099437580810447 0.3121671064857686 0.30607642272274566 0.9903610408884085 0.9846506935968783 0.9753253664315008 0.959361116720687 0.9290660639871837 0.8600437956984894 0.6677080752797347 0.22536540817340955 0.009419423311522984 0.0005648712733246577 8.511787143051952e-05 8.885478076616237e-06 8.725788569123522e-07 9.354792106578397e-08 
nan 0.04190532576478219 0.05290296118566025 0.06704802032167623 0.08577831450457292 0.11219722041986022 0.15325446587743227 0.22241725659100536 0.32819381932005937 0.40208828570471555 0.32096582857418793 0.30601152755016225 0.3226363727510878 0.31378880941384724 0.30768788465397295 0.9902634446871422 0.9844957149608106 0.9750773820240637 0.9589559621007245 0.9283699536048509 0.8587230187506029 0.6649798551827496 0.22228437784012473 0.009187232778396368 0.0005539018909857116 8.363192897326917e-05 8.716745430159764e-06 8.559767278854114e-07 9.178072907917385e-08 
nan 0.04211686198772405 0.05317001298366964 0.06738647574985228 0.08621131962574695 0.11276358700451372 0.15402808761331027 0.22354000902205537 0.3298505271409582 0.4041180095093835 0.32258604981888345 0.3075590887558327 0.3242783696940711 0.3154105123419259 0.3092993465852003 0.990165363878404 0.9843399756038472 0.9748282035830156 0.9585489225052929 0.9276708256786411 0.857397547563334 0.6622492808209155 0.21923603238147238 0.008961174850960575 0.0005431751708681028 8.217483824556281e-05 8.55155518040925e-06 8.397278535445392e-07 9.00509260760295e-08 
nan 0.042328398210665905 0.05343706478167903 0.06772493117802833 0.08664432474692096 0.11332995358916723 0.15480170934918827 0.22466276145310538 0.331507234961857 0.4061477333140514 0.324206271063579 0.30910664996150317 0.32592036663705437 0.3170322152700045 0.3109108085164276 0.9900667986021444 0.9841834758795733 0.974577832016471 0.9581400003725099 0.9269686875009692 0.8560674093377003 0.6595164769123285 0.21622025278339735 0.008741072373814851 0.0005326848015554036 8.07459513420182e-05 8.389822458659612e-06 8.238235583262477e-07 8.835759767831837e-08 
nan 0.04253993443360776 0.05370411657968842 0.06806338660620438 0.08707732986809498 0.11389632017382074 0.15557533108506627 0.22578551388415538 0.33316394278275585 0.40817745711871933 0.3258264923082746 0.3106542111671736 0.3275623635800377 0.3186539181980832 0.31252227044765496 0.989967748999008 0.9840262161432557 0.9743262682367464 0.9577291981511177 0.9262635463921525 0.8547326313419029 0.6567815677785618 0.21323691434760975 0.008526753765000243 0.0005224246647364388 7.934463741499495e-05 8.231464734992481e-06 8.08255414045174e-07 8.66998555182773e-08 
nan 0.04275147065654962 0.05397116837769781 0.06840184203438045 0.087510334989269 0.11446268675847425 0.15634895282094427 0.2269082663152054 0.3348206506036547 0.41020718092338726 0.3274467135529701 0.31220177237284413 0.329204360523021 0.3202756211261618 0.31413373237888226 0.9898682152103127 0.9838681967518556 0.9740735131603752 0.957316518300455 0.9255554097002912 0.8533932409104846 0.6540446773355584 0.210285886858366 0.008318052828829373 0.0005123888283574774 7.79702821504129e-05 8.076401744591289e-06 7.930152317755032e-07 8.507683638505369e-08 
nan 0.04296300687949148 0.0542382201757072 0.0687402974625565 0.08794334011044301 0.11502905334312775 0.15712257455682227 0.2280310187462554 0.33647735842455356 0.4122369047280552 0.3290669347976657 0.3137493335785146 0.3308463574660043 0.3218973240542405 0.31574519431010956 0.9897681973780833 0.9837094180640142 0.97381956770806 0.956901963290459 0.9248442848011876 0.8520492654433343 0.651305929084684 0.2073670347481275 0.008114808575222076 0.0005025715400513105 7.662228726211919e-05 7.92455541667882e-06 7.780950540347601e-07 8.348770140302999e-08 
nan 0.04317454310243334 0.054505271973716594 0.06907875289073255 0.08837634523161703 0.11559541992778127 0.1578961962927003 0.22915377117730537 0.3381340662454524 0.4142666285327231 0.3306871560423612 0.31529689478418504 0.3324883544089876 0.3235190269823191 0.3173566562413369 0.9896676956449926 0.9835498804400826 0.9735644328046785 0.9564855356015872 0.9241301790981507 0.8507007324048586 0.6485654461037412 0.20448021726186175 0.007916865045328786 0.0004929672208306735 7.530007000410437e-05 7.775849805981494e-06 7.634871472575914e-07 8.193163524084195e-08 
nan 0.0433860793253752 0.054772323771725986 0.0694172083189086 0.08880935035279106 0.11616178651243478 0.1586698180285783 0.23027652360835538 0.3397907740663512 0.41629635233739104 0.3323073772870568 0.31684445598985556 0.3341303513519709 0.3251407299103978 0.3189681181725642 0.9895667101544148 0.9833895842420809 0.9733081093793224 0.9560672377248352 0.9234131000219147 0.849347669323002 0.6458233510381869 0.2016252886201832 0.0077240711432251105 0.00048357045903303896 7.400306269977826e-05 7.630211026608299e-06 7.491839945481376e-07 8.040784534964127e-08 
nan 0.04359761554831706 0.05503937556973537 0.06975566374708465 0.08924235547396507 0.11672815309708828 0.1594434397644563 0.23139927603940538 0.34144748188725005 0.41832607614205897 0.3339275985317523 0.318392017195526 0.3357723482949542 0.32676243283847645 0.32057958010379156 0.9894652410504172 0.9832285298337119 0.9730505983652427 0.9556470721617104 0.9226930550305305 0.8479901037883648 0.643079766092282 0.1988020981809758 0.007536280473457002 0.0004743760045066181 7.273071228776766e-05 7.487567188263168e-06 7.351782886979194e-07 7.891556122935892e-08 
nan 0.043809151771258915 0.055306427367744763 0.0700941191752607 0.08967536059513909 0.1172945196817418 0.1602170615003343 0.2325220284704554 0.3431041897081489 0.4203557999467269 0.3355478197764479 0.31993957840119647 0.3374143452379375 0.32838413576655506 0.32219104203501886 0.9893632884777129 0.9830667175803697 0.9727919006998518 0.9552250414241797 0.9219700516091929 0.8466280634532509 0.6403348130204988 0.1960104905996585 0.00735335118425316 0.00046537876302647036 7.148247988337028e-05 7.347848334685481e-06 7.2146292545993e-07 7.745403372191112e-08 
nan 0.04402068799420077 0.055573479165754155 0.07043257460343676 0.0901083657163131 0.1178608862663953 0.1609906832362123 0.2336447809015054 0.3447608975290477 0.4223855237513948 0.3371680410211434 0.3214871396068669 0.3390563421809208 0.33000583869463374 0.3238025039662462 0.9892608525817279 0.9829041478491213 0.9725320173247214 0.9548011480346926 0.9212440972701306 0.8452615760308141 0.6375886131188739 0.19325030598788506 0.007175145816182244 0.0004565737909302944 7.02578403552908e-05 7.210986384241129e-06 7.080309970675516e-07 7.602253433020888e-08 
nan 0.04423222421714263 0.05584053096376355 0.07077103003161282 0.09054137083748712 0.11842725285104881 0.1617643049720903 0.2347675333325554 0.34641760534994653 0.42441524755606275 0.33878826226583897 0.32303470081253743 0.3406983391239041 0.33162754162271235 0.3254139658974735 0.9891579335085503 0.9827408210087198 0.9722709491856042 0.9543753945261068 0.9205151995524987 0.8438906692940484 0.6348412872165227 0.19052138007069447 0.007001531156092619 0.000447956289964201 6.905628191683846e-05 7.076915072572303e-06 6.948757859880505e-07 7.462035456185846e-08 
