r x m P epsilon nu nd ns ne muQ
1.4611000000000012 0.12742215233428536 0.012308945404103535 0.20469053553776775 1.031436803262024 5.618658008399275 7.748054068857204 3.4811167776964407 0.0 436.7681430376656 
1.4711000000000012 0.12829424974263717 0.012558285980636486 0.2045191140015125 1.0307351555795767 5.615507479059298 7.745419720127392 3.4774386291499537 0.0 436.7051457457654 
1.4811000000000012 0.129166347150989 0.01281086705412491 0.2043466847241811 1.0300293830992426 5.612338428605249 7.742769884770393 3.47373885775808 0.0 436.6417781097409 
1.4911000000000012 0.13003844455934083 0.01306670611122955 0.2041732508215747 1.0293194985743463 5.609150914301945 7.740104610668794 3.4700175303757765 0.0 436.57804127464675 
1.5011000000000012 0.13091054196769267 0.013325820552875086 0.20399881542480242 1.0286055148208713 5.6059449936955446 7.737423945940431 3.4662747141864587 0.0 436.51393639116344 
1.5111000000000012 0.13178263937604448 0.013588227693882779 0.20382338168017386 1.0278874447170172 5.602720724611577 7.734727938936736 3.4625104766996984 0.0 436.44946461555725 
1.5211000000000012 0.13265473678439632 0.013853944762606952 0.20364695274909095 1.0271653012027586 5.599478165152947 7.732016638241074 3.4587248857488935 0.0 436.3846271096414 
1.5311000000000012 0.13352683419274813 0.0141229889005753 0.2034695318079394 1.026439097279401 5.596217373697947 7.7292900926670765 3.454918009488952 0.0 436.3194250407351 
1.5411000000000012 0.13439893160109997 0.014395377162133047 0.20329112204797997 1.0257088460091344 5.592938408898254 7.72654835125697 3.451089916393948 0.0 436.2538595816247 
1.5511000000000013 0.1352710290094518 0.014671126514090966 0.20311172667523902 1.0249745605145861 5.58964132967692 7.723791463279893 3.4472406752547773 0.0 436.1879319105223 
1.5611000000000013 0.13614312641780363 0.014950253835377255 0.20293134891039896 1.0242362539783727 5.586326195226358 7.721019478230214 3.4433703551768087 0.0 436.1216432110264 
1.5711000000000013 0.13701522382615544 0.015232775916693314 0.20274999198868807 1.0234939396426481 5.5829930650063195 7.718232445825836 3.439479025577516 0.0 436.05499467208136 
1.5811000000000013 0.13788732123450728 0.015518709460173386 0.20256765915977024 1.0227476308086536 5.579641998741861 7.715430416006505 3.435566756184117 0.0 435.9879874879361 
1.5911000000000013 0.1387594186428591 0.01580807107904812 0.20238435368763397 1.021997340836262 5.576273056421314 7.712613438932103 3.4316336170311863 0.0 435.9206228581041 
1.6011000000000013 0.13963151605121094 0.016100877297312025 0.2022000788504814 1.0212430831435246 5.572886298294239 7.709781564980944 3.427679678458279 0.0 435.85290198732235 
1.6111000000000013 0.14050361345956275 0.01639714454939487 0.20201483794061673 1.0204848712062133 5.56948178486937 7.706934844748053 3.4237050111075322 0.0 435.78482608551013 
