r P epsilon nu nd ns ne
0.6811000000000005 0.000594213916349055 0.002942748044209012 0.7133550668030147 1.4036361720814625 0.011550218157053512 0.00384124778917298 
0.6911000000000005 0.0005940436224904737 0.002942137738341926 0.7132325898801269 1.4034450348054721 0.011496373662177786 0.0038412570975365056 
0.7011000000000005 0.0005938708965084634 0.0029415187161346817 0.7131083637515065 1.4032511677220125 0.011441760164481877 0.003841266538841344 
0.7111000000000005 0.0005936957405499789 0.0029408909852816213 0.7129823899612632 1.403054573240819 0.011386378342802315 0.00384127611297014 
0.7211000000000005 0.000593518156791698 0.002940254553583609 0.712854670074884 1.4028552538049879 0.01133022888537371 0.0038412858198039164 
0.7311000000000005 0.0005933381474399657 0.0029396094289478305 0.7127252056791925 1.4026532118909132 0.011273312489810892 0.003841295659222072 
0.7411000000000005 0.0005931557147307369 0.0029389556193875894 0.7125939983823083 1.4024484500082237 0.011215629863090992 0.0038413056311023893 
0.7511000000000005 0.0005929708609295191 0.0029382931330221023 0.7124610498136056 1.4022409706997179 0.011157181721535292 0.0038413157353210333 
0.7611000000000006 0.0005927835883313154 0.00293762197807629 0.7123263616236715 1.4020307765412994 0.011097968790791031 0.0038413259717525582 
0.7711000000000006 0.0005925938992605657 0.0029369421628805746 0.7121899354842651 1.4018178701419126 0.011037991805813137 0.003841336340269909 
0.7811000000000006 0.0005924017960710897 0.0029362536958706664 0.7120517730882753 1.4016022541434765 0.010977251510845807 0.003841346840744424 
0.7911000000000006 0.0005922072811460271 0.002935556585587357 0.7119118761496782 1.4013839312208198 0.01091574865940397 0.00384135747304584 
0.8011000000000006 0.0005920103568977793 0.0029348508406763047 0.7117702464034952 1.4011629040816138 0.010853484014254565 0.003841368237042293 
0.8111000000000006 0.0005918110257679491 0.0029341364698878235 0.7116268856057499 1.400939175466306 0.010790458347397724 0.0038413791326003238 
0.8211000000000006 0.0005916092902272814 0.002933413482076666 0.7114817955334248 1.4007127481480521 0.010726672440047777 0.00384139015958488 
0.8311000000000006 0.0005914051527756023 0.002932681886201808 0.711334977984418 1.4004836249326487 0.010662127082614164 0.00384140131785932 
0.8411000000000006 0.0005911986159417581 0.002931941691326229 0.7111864347774993 1.4002518086584652 0.010596823074682122 0.003841412607285415 
0.8511000000000006 0.0005909896822835541 0.002931192906616692 0.711036167752266 1.4000173021963733 0.010530761224993261 0.003841424027723354 
0.8611000000000006 0.000590778354387692 0.002930435541343522 0.7108841787690979 1.3997801084496795 0.010463942351425884 0.0038414355790317464 
0.8711000000000007 0.000590564634869708 0.002929669604880381 0.710730469709113 1.3995402303540525 0.010396367280975335 0.003841447261067626 
0.8811000000000007 0.0005903485263739094 0.0029288951067040414 0.7105750424741215 1.3992976708774545 0.010328036849733888 0.003841459073686452 
0.8911000000000007 0.0005901300315733109 0.0029281120563941594 0.7104178989865805 1.3990524330200684 0.01025895190287082 0.003841471016742117 
0.9011000000000007 0.0005899091531695706 0.0029273204636330445 0.7102590411895474 1.3988045198142267 0.010189113294611921 0.003841483090086947 
0.9111000000000007 0.0005896858938929251 0.002926520338205426 0.7100984710466339 1.398553934324338 0.010118521888219224 0.0038414952935717046 
0.9211000000000007 0.0005894602565021244 0.002925711689998222 0.7099361905419586 1.3983006796468145 0.01004717855597017 0.0038415076270455956 
0.9311000000000007 0.0005892322437843659 0.0029248945290003 0.7097722016800995 1.3980447589099976 0.009975084179136928 0.00384152009035627 
0.9411000000000007 0.0005890018585552281 0.0029240688653022423 0.7096065064860468 1.3977861752740832 0.009902239647965357 0.003841532683349826 
0.9511000000000007 0.0005887691036586036 0.0029232347090961033 0.7094391070051547 1.3975249319310472 0.009828645861653815 0.0038415454058708157 
0.9611000000000007 0.0005885339819666311 0.0029223920706751673 0.7092700053030917 1.397261032104569 0.009754303728331727 0.0038415582577622457 
0.9711000000000007 0.0005882964959897482 0.0029215526787555496 0.7091011069779372 1.3969915428487032 0.009686189043227055 0.0038414940213160583 
0.9811000000000007 0.0005880566481979206 0.002920705284166638 0.7089305850131795 1.3967192870454248 0.009617602364956998 0.003841426871993723 
0.9911000000000008 0.0005878144415020595 0.002919849555448408 0.7087583859641869 1.396444353605185 0.009548341136419954 0.003841359062257523 
1.0011000000000008 0.0005875698788431178 0.002918985502991398 0.7085845119218565 1.3961667458663156 0.00947840619860838 0.0038412905929308253 
1.0111000000000008 0.0005873229631899101 0.0029181131372845825 0.708408964996894 1.3958864671987747 0.009407798400482118 0.0038412214648447986 
1.0211000000000008 0.0005870736975390308 0.002917232468915084 0.7082317473197552 1.3956035210040536 0.009336518598944785 0.0038411516788383884 
1.0311000000000008 0.0005868220849147709 0.0029163435085678775 0.7080528610405875 1.3953179107150828 0.009264567658820225 0.003841081235758295 
1.0411000000000008 0.0005865681283690365 0.002915446267025505 0.7078723083291711 1.3950296397961393 0.009191946452828963 0.0038410101364589493 
1.0511000000000008 0.0005863118309812662 0.002914540755167781 0.7076900913748609 1.3947387117427523 0.009118655861564746 0.0038409383818024906 
1.0611000000000008 0.0005860531958583492 0.0029136269839715053 0.7075062123865281 1.3944451300816112 0.009044696773471101 0.003840865972658743 
1.0711000000000008 0.0005857922261345434 0.002912704964510172 0.7073206735925015 1.3941488983704717 0.008970070084817828 0.0038407929099051946 
1.0811000000000008 0.000585528924971393 0.00291177470795368 0.7071334772405098 1.3938500201980633 0.008894776699677509 0.003840719194426971 
1.0911000000000008 0.0005852632955576466 0.0029108362255680412 0.7069446255976228 1.393548499183995 0.008818817529902125 0.0038406448271168137 
1.1011000000000009 0.0005849953411091753 0.0029098895287150944 0.7067541209501933 1.3932443389786635 0.008742193495099497 0.0038405698088750597 
1.1111000000000009 0.0005847250648688898 0.0029089346288522096 0.7065619656037979 1.3929375432631586 0.008664905522609716 0.003840494140609615 
1.1211000000000009 0.0005844524701066582 0.0029079715375319995 0.7063681618831792 1.39262811574917 0.008586954547481623 0.003840417823235932 
1.1311000000000009 0.0005841775601192235 0.0029070002664020266 0.7061727121321865 1.3923160601788938 0.008508341512449138 0.0038403408576769887 
1.141100000000001 0.0005839003382301209 0.002906020827204511 0.7059756187137172 1.3920013803249376 0.00842906736790765 0.003840263244863263 
1.151100000000001 0.0005836208077895946 0.002905033231776039 0.705776884009658 1.3916840799902281 0.008349133071890258 0.0038401849857327107 
1.161100000000001 0.0005833389721745146 0.002904037492047265 0.705576510420825 1.3913641630079143 0.008268539590043934 0.003840106081230742 
1.171100000000001 0.0005830548347882931 0.0029030336200426203 0.7053745003669055 1.391041633241275 0.00818728789560568 0.003840026532310198 
1.181100000000001 0.0005827683990608012 0.002902021627880015 0.7051708562863971 1.3907164945836215 0.00810537896937859 0.003839946339931327 
1.191100000000001 0.0005824796684482845 0.0029010015277705433 0.704965580636549 1.3903887509582047 0.008022813799707826 0.003839865505061762 
1.201100000000001 0.0005821886464332787 0.0028999733320181835 0.7047586758933018 1.390058406318117 0.0079395933824565 0.003839784028676496 
1.211100000000001 0.0005818953365245257 0.0028989370530195 0.7045501445512271 1.3897254646461983 0.007855718720981512 0.003839701911757858 
1.221100000000001 0.0005815997422568877 0.002897892703263344 0.7043399891234674 1.3893899299549384 0.007771190826109191 0.003839619155295492 
1.231100000000001 0.0005813018671912626 0.00289684029533055 0.7041282121416755 1.38905180628638 0.007686010716110983 0.003839535760286329 
1.241100000000001 0.0005810017149144982 0.002895779841893636 0.7039148161559533 1.3887110977120225 0.007600179416678957 0.003839451727734566 
1.251100000000001 0.0005806992890393064 0.0028947113557165 0.7036998037347911 1.3883678083327244 0.007513697960901256 0.003839367058651641 
1.261100000000001 0.0005803945929204358 0.0028936451461621625 0.703484867131807 1.3880194129057053 0.0074326816066632145 0.0038392132504145612 
1.271100000000001 0.000580087629149652 0.0028925767598305106 0.7032692758636533 1.3876670103692175 0.007354481386174628 0.003839019990637558 
1.281100000000001 0.000579778401277988 0.002891500493303656 0.7030520944391799 1.3873120085849713 0.00727570437713671 0.0038388253054166656 
1.291100000000001 0.0005794669129636908 0.0028904163593141147 0.7028333254277004 1.3869544117527313 0.007196351511502207 0.0038386291970550616 
1.301100000000001 0.0005791531678904575 0.0028893243706829817 0.7026129714164024 1.3865942241014795 0.00711642372770736 0.003838431667871946 
1.311100000000001 0.0005788371697673383 0.0028882245403195933 0.7023910350102802 1.3862314498893036 0.007035921970647207 0.0038382327202024814 
1.321100000000001 0.0005785189223286397 0.0028871168812211897 0.7021675188320663 1.3858660934032863 0.006954847191650896 0.003838032356397731 
1.331100000000001 0.0005781984293338269 0.002886001406472577 0.7019424255221632 1.385498158959393 0.00687320034845693 0.0038378305788245976 
1.341100000000001 0.000577875694567428 0.002884878129245792 0.7017157577385756 1.385127650902363 0.00679098240518862 0.003837627389865763 
1.351100000000001 0.0005775507218389365 0.0028837470627997635 0.7014875181568427 1.3847545736055944 0.0067081943323293 0.003837422791919627 
1.361100000000001 0.0005772235149827149 0.0028826082204799763 0.7012577094699697 1.384378931471038 0.006624837106697812 0.003837216787400247 
1.371100000000001 0.0005768940778578974 0.002881461615718134 0.7010263343883599 1.3840007289290814 0.0065409117114237185 0.003837009378737276 
1.381100000000001 0.0005765624143482941 0.002880307262031824 0.7007933956397476 1.3836199704384418 0.006456419135922783 0.0038368005683759024 
1.3911000000000011 0.0005762285283622932 0.0028791451730241775 0.7005588959691288 1.383236660486052 0.006371360375872166 0.0038365903587767878 
1.4011000000000011 0.0005758924238327644 0.002877975362383534 0.700322838138694 1.3828508035869507 0.006285736433185841 0.003836378752416009 
1.4111000000000011 0.0005755541047169621 0.002876797843883104 0.7000852249277596 1.3824624042841709 0.006199548315989817 0.003836165751784993 
1.4211000000000011 0.0005752135749964281 0.0028756126313806284 0.6998460591327 1.3820714671486278 0.006112797038597396 0.0038359513593904594 
1.4311000000000011 0.000574870838676894 0.0028744197388180437 0.6996053435668793 1.3816779967790074 0.006025483621484421 0.0038357355777543563 
1.4411000000000012 0.0005745258997881847 0.0028732191802211407 0.6993630810605825 1.3812819978016553 0.005937609091264501 0.003835518409413801 
1.4511000000000012 0.00057417876238412 0.002872010969699225 0.6991192744609476 1.3808834748704641 0.005849174480664071 0.003835299856921017 
1.4611000000000012 0.0005738294305424172 0.0028707951214447776 0.6988739266318964 1.3804824326667613 0.005760180828497588 0.003835079922843275 
1.4711000000000012 0.0005734779083645936 0.0028695716497331145 0.6986270404540662 1.380078875899197 0.005670629179642563 0.0038348586097628275 
1.4811000000000012 0.0005731241999758677 0.0028683405689220454 0.6983786188247406 1.379672809303632 0.005580520585014588 0.0038346359202768503 
1.4911000000000012 0.0005727683095250618 0.002867101893451531 0.698128664657781 1.379264237643023 0.005489856101542319 0.00383441185699738 
1.5011000000000012 0.0005724102405792316 0.002865870880047548 0.6978797128585401 1.3788495121513524 0.0054076607402042415 0.003834084275173097 
1.5111000000000012 0.0005720499958820802 0.0028646368884968046 0.6976299962048328 1.3784311878881135 0.005327630910525219 0.0038337245370077206 
1.5211000000000012 0.0005716875795410347 0.0028633954581406113 0.6973787741975407 1.3780103418630298 0.005247118641292374 0.0038333626302519486 
1.5311000000000012 0.0005713229957291367 0.002862146603273413 0.6971260497293587 1.3775869789219315 0.005166124859563898 0.0038329985590729553 
1.5411000000000012 0.0005709562486426087 0.002860890338269059 0.6968718257090502 1.3771611039375666 0.005084650497547763 0.0038326323276610622 
1.5511000000000013 0.0005705873425007479 0.0028596266775804406 0.6966161050613737 1.3767327218094783 0.0050026964925780435 0.0038322639402296344 
1.5611000000000013 0.0005702162815458189 0.00285835563573912 0.6963588907270087 1.3763018374638798 0.004920263787091139 0.003831893401014972 
1.5711000000000013 0.0005698430700429472 0.0028570772273549708 0.6961001856624814 1.3758684558535308 0.004837353328602105 0.003831520714276202 
1.5811000000000013 0.0005694677122800129 0.002855791467115807 0.695839992840091 1.3754325819576145 0.00475396606968097 0.003831145884295177 
1.5911000000000013 0.0005690902125675437 0.002854498369787023 0.695578315247836 1.374994220781613 0.004670102967929088 0.0038307689153763624 
1.6011000000000013 0.000568710575238609 0.0028531979502112274 0.6953151558893399 1.374553377357184 0.004585764985955483 0.0038303898118467357 
1.6111000000000013 0.0005683288046487131 0.002851890223307878 0.6950505177837787 1.3741100567420372 0.004500953091353243 0.0038300085780556773 
1.6211000000000013 0.0005679449051756892 0.0028505752040729184 0.6947844039658055 1.3736642640198113 0.00441566825667585 0.0038296252183748643 
1.6311000000000013 0.0005675588812195926 0.002849252907578412 0.6945168174854784 1.3732160042999497 0.004329911459413569 0.0038292397371981653 
1.6411000000000013 0.000567170737202595 0.0028479233489721815 0.6942477614081854 1.3727652827175778 0.0042436836819698485 0.0038288521389415343 
1.6511000000000013 0.000566780477568877 0.0028465865434774383 0.6939772388145715 1.3723121044333786 0.0041569859116376146 0.0038284624280429027 
1.6611000000000014 0.000566388106784523 0.002845242506392423 0.6937052528004645 1.3718564746334694 0.004069819140575673 0.003828070608962075 
1.6711000000000014 0.0005659936293374137 0.0028438912530900405 0.6934318064768016 1.3713983985292788 0.003982184365785077 0.0038276766861806226 
1.6811000000000014 0.0005655970497371201 0.0028425327990174915 0.693156902969555 1.3709378813574224 0.003894082589085426 0.003827280664201775 
1.6911000000000014 0.0005651983725147965 0.0028411671596959105 0.6928805454196586 1.3704749283795787 0.003805514817091144 0.003826882547550315 
1.7011000000000014 0.0005647976022074978 0.002839795357885734 0.6926029068184775 1.3700093109871345 0.0037170759636755537 0.0038264755620496587 
1.7111000000000014 0.0005643947418914339 0.002838439092022818 0.6923276465068924 1.3695359968034786 0.003641554964596763 0.003825913748571047 
1.7211000000000014 0.0005639897948007313 0.0028370758008434507 0.6920509603754528 1.36906023090146 0.0035656427745783727 0.003825349024956907 
1.7311000000000014 0.0005635827654697666 0.002835705499613023 0.691772851522339 1.3685820186084454 0.0034893402436436856 0.003824781397530705 
1.7411000000000014 0.0005631736584540971 0.0028343282036682317 0.6914933230602033 1.3681013652766865 0.0034126482257865304 0.003824210872645446 
1.7511000000000014 0.0005627624783303462 0.002832943928416697 0.6912123781160919 1.3676182762831859 0.003335567578949921 0.003823637456683513 
1.7611000000000014 0.0005623492296960909 0.0028315526893365776 0.6909300198313678 1.3671327570295635 0.0032580991650047767 0.0038230611560565097 
1.7711000000000015 0.0005619339171697475 0.0028301545019761933 0.6906462513616327 1.3666448129419233 0.0031802438497286617 0.003822481977205101 
1.7811000000000015 0.0005615165453904587 0.002828749381953639 0.6903610758766499 1.3661544494707203 0.0031020025027845063 0.0038218999265988572 
1.7911000000000015 0.00056109711901798 0.0028273373449564055 0.6900744965602668 1.3656616720906272 0.003023375997699408 0.003821315010736094 
1.8011000000000015 0.0005606756427325675 0.0028259184067409996 0.6897865166103381 1.3651664863004023 0.0029443652118434933 0.0038207272361437156 
1.8111000000000015 0.0005602521212348643 0.002824492583132563 0.6894971392386481 1.3646688976227568 0.002864971026408699 0.003820136609377058 
1.8211000000000015 0.0005598265592457878 0.002823059890024495 0.689206367670834 1.3641689116042215 0.0027851943263876547 0.0038195431370197314 
1.8311000000000015 0.0005593989615064176 0.0028216203433780685 0.6889142051463091 1.3636665338150153 0.0027050360005525667 0.003818946825683462 
1.8411000000000015 0.0005589693327778818 0.002820173959222056 0.6886206549181851 1.3631617698489122 0.002624496941434058 0.0038183476820079355 
1.8511000000000015 0.0005585376778412455 0.0028187207536523465 0.6883257202531959 1.3626546253231093 0.002543578045300093 0.003817745712660642 
1.8611000000000015 0.0005581040014973976 0.002817260742831569 0.6880294044316204 1.362145105878095 0.0024622802121349206 0.0038171409243367154 
1.8711000000000015 0.0005576683085669386 0.002815793942988713 0.6877317107472057 1.3616332171775158 0.002380604345617917 0.00381653332375878 
1.8811000000000015 0.000557230603890068 0.0028143203704187503 0.6874326425070901 1.3611189649080455 0.0022985513531025483 0.0038159229176767916 
1.8911000000000016 0.0005567908919769327 0.0028128517280623846 0.6871342116385214 1.360599751698336 0.0022229786133438024 0.0038152309884537288 
1.9011000000000016 0.0005563491749707367 0.0028113933582946567 0.6868373365921218 1.3600743920145222 0.002157016358813682 0.0038144216036351034 
1.9111000000000016 0.0005559054569852594 0.002809928382107776 0.6865391167009263 1.3595466524498623 0.002090755295084878 0.003813608552300972 
1.9211000000000016 0.000555459742840089 0.0028084568154140618 0.686239555204148 1.359016538736572 0.002024196141873648 0.0038127918432825573 
1.9311000000000016 0.0005550120373740419 0.002806978674189316 0.6859386553539232 1.358484056629737 0.0019573396217675942 0.003811971485446316 
1.9411000000000016 0.0005545623454450441 0.002805493974472432 0.6856364204152313 1.35794921190717 0.0018901864602080018 0.003811147487693719 
1.9511000000000016 0.0005541106719300126 0.0028040027323650066 0.6853328536658158 1.3574120103692728 0.0018227373854721256 0.0038103198589610385 
1.9611000000000016 0.000553657021724738 0.002802504964030947 0.6850279583961046 1.3568724578388924 0.001754993128655606 0.0038094886082191267 
1.9711000000000016 0.0005532013997437666 0.0028010006856960842 0.6847217379091316 1.3563305601611846 0.0016869544236549194 0.003808653744473205 
1.9811000000000016 0.0005527438109202826 0.0027994899136477847 0.6844141955204568 1.3557863232034715 0.0016186220071497635 0.003807815276762645 
1.9911000000000016 0.0005522842602059911 0.0027979726642345638 0.6841053345580881 1.3552397528551035 0.0015499966185856028 0.0038069732141607564 
2.0011000000000014 0.0005518227525710007 0.0027964489538656974 0.6837951583624023 1.3546908550273198 0.001481079000156118 0.00380612756577457 
2.011100000000001 0.0005513592930037069 0.0027949187990108358 0.6834836702860666 1.3541396356531084 0.0014118698967857692 0.003805278340744624 
2.021100000000001 0.0005508938865106748 0.00279338221619962 0.68317087369396 1.3535861006870678 0.0013423700561123596 0.0038044255482447523 
2.031100000000001 0.0005504265381165228 0.0027918392220212954 0.682856771963095 1.353030256105269 0.0012725802284695963 0.003803569197481867 
2.0411000000000006 0.0005499572528638062 0.002790289833124326 0.6825413684825391 1.352472107905115 0.001202501166869703 0.0038027092976957466 
2.0511000000000004 0.0005494860358129002 0.002788734066216012 0.6822246666533368 1.3519116621052045 0.0011321336269860315 0.0038018458581588243 
2.0611 0.0005490128918368614 0.0027871825879873437 0.681908549001322 1.3513466926394262 0.001067682979901501 0.0038009074611032516 
2.0711 0.0005485378222924614 0.002785650783153801 0.6815957302116034 1.3507739781522363 0.0010181093797908287 0.0037997909637243117 
2.0810999999999997 0.0005480608308877287 0.00278411278151185 0.6812816459355356 1.3501989467889852 0.0009683352331775899 0.0037986699496339775 
2.0910999999999995 0.0005475819226295423 0.0027825685992055728 0.6809662994699959 1.3496216045856566 0.0009183610625306043 0.0037975444305993 
2.1010999999999993 0.0005471011025423009 0.002781018252435541 0.6806496941233972 1.3490419575993553 0.0008681873921468446 0.0037964144184285038 
